R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,R2_7,R2_8,R2_9,R2_10,R2_11,R2_12,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R3_7,R3_8,R3_9,R3_10,R3_11,R3_12,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,R4_7,R4_8,R4_9,R4_10,R4_11,R4_12,R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R1_7,R1_8,R1_9,R1_10,R1_11,R1_12
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005358956289673023,-0.5252928507643011,0.013465510787220691,0.5294927459493805,0.02401064151632003,-1.1615750958299453,0.007141857282837546,-1.9179133103183736,0.01511172095300557,-1.0960105217010083,0.015194612598157199,-1.160000',0.00963769030824225,-0.8780402142418122,0.0032854004361040543,-0.47212124073462064,0.009878240803851723,0.611920205605189,0.013226585966856821,0.8141996417521576,0.05117288246612355,-0.26367136001687497,0.02937452817164124,-3.135900'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.0061287390670955975,-0.478675027523814,0.013391703304134955,0.5340739158299509,0.02276203656493554,-1.1868027533823877,0.006730331112099723,-1.8825301204819276,0.014942010058961173,-1.0563008344776592,0.015360888719577762,-1.189000',0.009961290425406869,-0.8741258741258742,0.0026169830686429427,-0.4983305925150745,0.010181153259954369,0.558909009613235,0.012280893508688117,0.8463100880162492,0.043329621429097576,-0.275512453162883,0.02859536697864212,-3.112500'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005062501645313034,-0.5399568034557235,0.014181983208531881,0.5292965648652941,0.02344319596401938,-1.179245283018868,0.006885364194453701,-1.9409937888198758,0.014744608633853032,-1.046134532900931,0.015249528027107561,-1.176100',0.009136016094005951,-0.8839388314328649,0.002738702577995511,-0.5190760446405398,0.009974704150274903,0.5613247263541958,0.011980825886251642,0.8289124668435014,0.04296270836913559,-0.2754062241806665,0.027819274862781428,-3.089900'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005297045043422526,-0.5142181313313107,0.013717383491403315,0.5298574683410163,0.022963061619079548,-1.1813349084465445,0.007305343639712141,-1.834189288334556,0.01593859179353786,-1.1252391133115787,0.014939822395391364,-1.162400',0.010021405722623524,-0.9315323707498836,0.002891835798093181,-0.5231219920485457,0.010395777650949291,0.5229031583350763,0.010867545271476715,0.8725242125468983,0.04310939439922748,-0.27561876412546166,0.028133272940574088,-3.113200'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.006377815406888678,-0.46746447270007474,0.013865337073276921,0.5294927459493805,0.022873140985466407,-1.180498170227836,0.00687111910603992,-1.7135023989033584,0.015912671260124436,-1.1158223610801161,0.014907328591809018,-1.211500',0.009253672782727464,-0.9165902841429882,0.002366806205671199,-0.5700604264051989,0.01021024945681473,0.5398693516169087,0.012293122121104463,0.8455944529003889,0.03627196721014164,-0.2995177763800282,0.0282475502312062,-3.105100'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005275697394438571,-0.5504486156217318,0.013140259125909963,0.5316038488118654,0.022811467781082905,-1.1950286806883366,0.00620527932754629,-1.8148820326678765,0.015480595074074649,-1.1189437171310281,0.015112246208715234,-1.166700',0.009372167848028424,-0.8944543828264757,0.0021650378004774776,-0.590911776871713,0.009934689352198647,0.5635072692437733,0.012550767855977429,0.8141333550435562,0.051221898385997985,-0.2628466289919832,0.028574612599689683,-3.111700'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005414545743977536,-0.5225752508361204,0.012863473523755619,0.5308982798895732,0.023439569274475013,-1.177301624676242,0.007174872448705042,-1.9755037534571316,0.014955440265728261,-1.0782833728703904,0.015287621307275071,-1.182900',0.00938623414899708,-0.8599191675982457,0.0022715264612388998,-0.5808212812917465,0.010027203803920035,0.5505698397841766,0.012748321364784293,0.8375209380234506,0.035900712988159944,-0.2997871511227029,0.028925392734519852,-3.118200'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005368441509219225,-0.5148005148005148,0.012740703745512087,0.5324813631522897,0.02379796479805047,-1.2382367508667658,0.004709909602704995,-1.9630938358853554,0.01603769499832406,-1.1152001784320285,0.015180426964688808,-1.206600',0.0099072679717841,-1.0045203415369162,0.0018028643548296662,-0.5715918833952558,0.009918214404024414,0.5531279384921732,0.013124151851686583,0.847673137238281,0.051316788800624014,-0.26291573550677005,0.02910310064434265,-3.116600'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.0052206780616666495,-0.5512071436445817,0.013152287708924092,0.5480052608505042,0.02930901076226875,-1.497005988023952,0.0034541156997503018,1.142726545537653,0.017396629229120567,-0.8368901163277261,0.014551995005755314,-1.994900',0.0091624511755883,-0.8446659346228567,0.0020108788546034043,-0.5323963158174945,0.013817002097420919,0.43001505052676847,0.026581181586683888,0.6595000989250148,0.0520267001024926,-0.26200644535855583,0.027007391923169373,-2.673600'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.006249488323143542,-0.7774840615767377,0.011415863941167205,0.5462988254575253,0.03318841060701603,-1.733402669440111,0.014428036560644645,-1.6900456312320433,0.04682393264845528,-1.0738831615120275,0.05135236451962431,3.294900',0.008927080924881292,-0.8465250148141877,0.0018791273858575748,-4.212299915754001,0.02685919336470487,0.7838833581563063,0.007212894346966184,1.1793843613633683,0.045202030475208946,-0.2639009843506716,0.0373964585553748,-3.294900'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.007007561158490011,-0.8775008775008776,0.010533855812581637,0.5329638117571817,0.042120160393570784,-1.9290123456790125,0.0035264735898866383,-0.5098919029165817,0.0470772113343094,-0.847673137238281,0.09054280411064332,3.314400',0.009392837585627456,-1.1075423634954036,0.006948227368233815,7.968127490039841,0.04319430526279416,1.057194206575748,0.02758164165931156,-1.0327377878756583,0.041548599396714334,-0.259949569783462,0.04433449489709963,-3.381900'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.00980667128233995,-1.0541851149061776,0.007343243775132252,-0.2722792495983881,0.04512207778143768,-1.7364125716270187,0.010599058803578242,0.33582966719279983,0.03822016342941882,-0.49872824298039997,0.09341254717333633,3.445400',0.015936280376542433,-4.572473708276178,0.017412775056547987,-4.88997555012225,0.04248106406569272,1.1205737337516808,0.03021841873058467,-0.9873617693522908,0.037778617302606725,-0.25781834119679276,0.04783109882383328,-3.427100'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009756069006627299,-0.9226794611551946,0.009096160056032346,-0.34056465619997955,0.04464803950458535,-1.6949152542372883,0.014664906877841326,0.3984857541342897,0.04416570974295557,-0.4116920543433512,0.09008846687447074,3.501200',0.02338147579198904,-8.857395925597874,0.02446381434900567,-3.431708991077557,0.030137820252012452,0.7901390644753477,0.0227759822711754,-1.188636633781053,0.04616783856030212,-0.25248062211225286,0.060420405179237135,2.808600'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009714821417295296,-1.0239606799098915,0.01084903459865624,-0.3544967918040342,0.042178609539957904,-1.7244352474564582,0.00805181504014635,-0.30891847641407433,0.05536516091884021,-0.3679311232937194,0.08744469123279526,3.525300',0.024834293178764694,-5.205622071837585,0.02565523469408698,-2.9585798816568047,0.026696281741878995,0.6138735420503376,0.020482737149130716,-1.574555188159345,0.04673028215744367,-0.25362686415745156,0.052086046148236885,-3.300200'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.009673902423215818,-1.155802126675913,0.01248665488758889,-0.3610499332057624,0.03856745061437949,-1.9234468166955183,0.007017809797704615,-0.3479713271626418,0.0589219637512079,0.2854207101267268,0.08691722003963424,3.533500',0.025645365625977728,-4.053506282934738,0.02666154764951796,-3.005710850616171,0.025224561660179747,0.5750100626760968,0.02044617646277058,-1.7966223499820337,0.040463059250057665,-0.2551476028882709,0.04664092087834182,-3.230200'
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.010023364462562231,-1.172195522213105,0.013030928909767333,-0.3797804868785841,0.036924213052709313,-1.9928258270227182,0.006747437997792239,-0.3411339291805963,0.061599492420182464,0.2868864216656626,0.08743169398907104,3.549600',0.024752413979173316,-4.184100418410042,0.029437479209780307,-3.4518467380048325,0.024738881109885164,0.5543851868278079,0.019988846223807116,-1.793400286944046,0.03589723340022185,-0.25546699366441855,0.04432152607878594,-3.224200'
