R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R1_7,R1_8,R1_9,R1_10,R1_11,R1_12,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,R2_7,R2_8,R2_9,R2_10,R2_11,R2_12,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R3_7,R3_8,R3_9,R3_10,R3_11,R3_12,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,R4_7,R4_8,R4_9,R4_10,R4_11,R4_12
0.008310286139772364,-0.9325748391308403,0.0014142407252678995,-1.0650761529449355,0.010501488060858225,0.7231180851833104,0.0060887879232544816,0.7874635798094338,0.03996291441542249,-0.2520733029164881,0.027622783271642453,-3.307500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005665003421662066,-0.625,0.013041924570725054,0.5438033607047692,0.02938998154309159,-1.3361838588989845,0.0016341108214740462,5.841121495327103,0.013307038625010313,-0.6869075422448139,0.017111303898468367,-1.909900'
0.008013687378041695,-0.9622786759045421,0.0012867510578058758,-0.7271669575334497,0.010124070483778707,0.6760411032990805,0.006153168358685413,0.7971303308090874,0.029088116631712443,-0.26796720081462033,0.028671697593871136,-3.336400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005912059300319606,-0.6267234895963901,0.013243770130530599,0.5449591280653951,0.02944207272191962,-1.303780964797914,0.0014057330855869342,-19.880715705765407,0.013493838038859554,-0.6828735318219066,0.016812910970592537,-1.893500'
0.008516581784734878,-0.9760858955588092,0.0012295040143920821,-0.715922107674685,0.009686430860193806,0.6973014434139879,0.0062855131492935085,0.7992966189753017,0.03957590460623953,-0.2512689079853259,0.028316499174574048,-3.315200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.006115078438111125,-0.7365397363187745,0.013258027735794023,0.5499642523235989,0.029660124631843705,-1.282215668675471,0.0023407861623957853,-2.8885037550548813,0.013599965184089128,-0.6775067750677507,0.016605971839592955,-1.847900'
0.008530239699735563,-0.9415309292910272,0.0011935964505306194,-0.7534091765237702,0.009702991432258565,0.7018528916339135,0.0067758848966880825,0.8140670791273201,0.04020165148384296,-0.25102921980118487,0.028429282160625447,-3.346000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.006602560208746544,-0.6531678641410843,0.012658516269990962,0.549178977428744,0.02974004229034014,-1.3039509714434736,0.001758127383361434,-7.02247191011236,0.013166487602435273,-0.6790710308298249,0.016861387591030418,-1.894400'
0.007785045550301514,-0.9801999607920016,0.0017725251162377656,-1.680672268907563,0.010238516479916126,0.7010164738871363,0.007299834877735066,0.7431076763022962,0.023116950966635307,-0.29503746975865935,0.028758606012849346,-3.342400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005879471999896521,-0.7020992768377449,0.013178442703425736,0.5472854640980735,0.0293638325674267,-1.3036110024768608,0.0016133794329616644,2.648305084745763,0.013222283779298927,-0.6772314777190844,0.016973606042603753,-1.927200'
0.00905441977919892,-1.0535187526337968,0.0013141371191696335,-0.6636580833554553,0.0107357533868618,0.7222302470027444,0.017585695092184214,0.5440400413470431,0.04050616503831883,-0.2517306482064191,0.02811176111749873,-3.326200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005613193699526863,-0.6811061163329247,0.012765425101421302,0.5477951246233909,0.029670420963932635,-1.3358268768367618,0.0011878133674378306,1.7394329448599757,0.01299737712929531,-0.6512960791976032,0.017204567468571557,-1.930300'
0.007524018548210525,-0.8017960230917254,0.0016949396728596939,-1.1220825852782765,0.01077322680766666,0.7231703789412786,0.017954514034145896,0.5611672278338945,0.03923445726975259,-0.2513762851612579,0.02775957983099968,-3.301200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005837759327863742,-0.6560388374991799,0.013054830287206267,0.5448106782892945,0.02969817742285156,-1.2968486577616392,0.001273864416750349,1.1890606420927468,0.01292325267931336,-0.6361727845282779,0.016892291371755415,-1.926600'
0.006651691491887929,-0.8309788931361143,0.0017505332561931679,-1.8621973929236497,0.011317158849905048,0.8165931732810714,0.007433650948459524,0.7458790184232118,0.02896158246086566,-0.2679169457468185,0.028298069222736935,-3.323500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005605660820522997,-0.6289703754953141,0.01353951303787408,0.5489378053466542,0.02968142922017981,-1.3051422605063951,0.0014233576694283126,1.2300123001230012,0.012973651810537978,-0.6384880602732729,0.01714642359896573,-1.911300'
0.008031380208751633,-0.9851246182642105,0.002121385239104512,-1.0711225364181662,0.01152599573077118,0.7675775253300584,0.007434070941852183,0.7634170547370028,0.0397370993506958,-0.2513762851612579,0.028461809943417925,-3.333100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.00613707776904949,-0.6692992436918547,0.012985410890864114,0.5482456140350876,0.029958417716209898,-1.329433661260303,0.0015389085322013534,1.6231131309852298,0.012820693625166508,-0.6388959877331971,0.01669463017220511,-1.891600'
0.008911107249631303,-1.172745396974317,0.0016123334479702415,-1.5755475027572081,0.01090557733035829,0.7469933517591694,0.018965795188377762,0.5621767483696875,0.028547530210423847,-0.26793848132468784,0.029409429251206525,-3.330500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.005910647558725239,-0.6576783952647156,0.012648413319791099,0.549661957895894,0.02954716022243102,-1.3157894736842106,0.0014411134388295623,0.6272738677706686,0.012952227005911397,-0.6236357966947303,0.017372753268683528,-1.937300'
0.007534227997793979,-0.9668374746205163,0.0016896849633076464,-0.8877840909090908,0.010880256251795242,0.7645844483523204,0.0069061822762500535,0.7636502481863306,0.022132609744545416,-0.29943705833033896,0.028329494686803267,-3.344100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.000000',0.006194942448984649,-0.6283775292195551,0.013552210568826934,0.538415980186292,0.03000939293999022,-1.3238019592268997,0.0015840121221279682,0.9798157946306095,0.012865244285258487,-0.6554368486596316,0.016925886620255886,-1.906700'
