1686748933.1257236 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,156.478300,-2.198600,85.185800,1.815900,42.872700,-0.753300,194.151600,-0.098400,154.822900,-2.004300,68.226700,-1.605200',b'Port,1,93.708500,-1.002000,571.006300,-1.591900,170.520400,2.119600,83.480500,1.071900,34.042500,-3.687500,45.582900,-2.825400'
1686748933.1261947 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,204.372900,-1.889300,83.351600,1.826900,43.739300,-0.765900,195.186300,-0.150500,158.565000,-1.948100,67.491500,-1.620400',b'Port,1,108.261000,-1.092300,505.394100,-1.286700,186.772200,1.837200,45.361000,1.574800,34.882000,-3.664600,45.498400,-2.830700'
1686748933.1266341 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,202.841200,-2.061200,80.271100,1.813900,42.816000,-0.755800,217.529100,-0.105400,156.964800,-1.915700,69.123600,-1.537000',b'Port,1,97.424200,-1.032300,652.052800,-1.383900,173.156200,2.077300,45.936700,1.597700,60.078600,-4.046500,42.681600,-2.875300'
1686748933.1270673 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,199.627300,-2.070200,86.634200,1.801500,43.471100,-0.771300,208.017400,-0.135500,148.791600,-1.813300,67.348100,-1.530000',b'Port,1,92.425800,-1.028800,593.362600,-0.855500,175.410300,2.091700,89.276500,1.086700,34.436600,-3.678900,46.167300,-2.801900'
1686748933.1275346 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,180.337500,-2.143700,86.415400,1.803000,44.287500,-0.750400,184.432000,-0.150700,159.815900,-1.829300,65.715000,-1.562300',b'Port,1,94.260700,-1.025500,739.509700,-1.435900,161.651700,2.192900,45.418100,1.596200,33.797800,-3.706800,44.845700,-2.836600'
1686748933.2951396 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,184.708500,-1.965400,85.317300,1.851400,44.551200,-0.766200,197.498000,-0.095500,150.156300,-1.784100,66.884400,-1.612600',b'Port,1,93.236200,-0.978200,690.182300,-1.119800,178.341400,2.061300,84.279000,1.119900,34.435700,-3.684900,45.024700,-2.813800'
1686748933.5057518 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,196.819000,-2.057300,82.878100,1.803800,44.452000,-0.768800,195.932400,-0.124300,147.072900,-1.695800,66.406700,-1.565400',b'Port,1,89.986900,-1.047600,510.536300,-1.533200,178.436600,2.168300,84.156600,1.111100,35.395800,-3.692700,43.835500,-2.863900'
1686748933.7165074 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,192.541100,-1.941300,90.505500,1.818100,44.597200,-0.748800,183.526700,-0.192900,153.284300,-1.841500,68.021100,-1.584000',b'Port,1,92.077700,-1.039500,666.510400,-0.845100,173.953400,2.083500,90.775700,1.071600,34.261600,-3.681900,44.640800,-2.853100'
1686748933.927162 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,192.751900,-1.948200,86.209100,1.786600,43.675000,-0.752400,172.277300,-0.210400,156.654700,-1.856900,67.447900,-1.561100',b'Port,1,96.797800,-1.060700,675.750400,-1.454700,204.413500,2.009800,46.836700,1.590800,34.486000,-3.689800,44.787300,-2.842300'
1686748934.137855 ,b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,192.095100,-2.084600,88.033700,1.822500,42.799300,-0.765300,181.918400,-0.231000,158.087000,-1.906400,68.065200,-1.557900',b'Port,1,92.355900,-1.001100,837.458300,-0.925300,160.701000,2.091200,47.535000,1.589800,34.499600,-3.700300,45.944800,-2.842900'
