1686750379.5139205 ,b'Port,1,106.904800,-1.070700,584.059700,-2.314400,126.625400,1.253300,120.458700,0.982200,45.914700,-3.943400,33.214300,2.727100',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,191.715000,-1.566800,74.668200,1.857600,33.023800,-0.709800,431.526700,-2.886600,65.190800,-1.098900,64.952200,-1.685600'
1686750379.5141213 ,b'Port,1,98.747100,-1.187400,1096.061200,3.775000,130.523200,1.455500,128.059500,0.913600,72.560400,1.585600,33.106000,2.721100',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,174.438700,-1.624800,72.576900,1.839600,32.956300,-0.712100,660.804800,-2.589100,66.646900,-1.104100,62.974100,-1.715900'
1686750379.5143094 ,b'Port,1,99.097300,-1.136600,963.654400,-1.727100,134.159200,1.423400,140.298600,0.908000,45.700800,-3.964200,32.721800,2.731600',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,173.424900,-1.619500,80.146100,1.848900,33.304600,-0.714600,680.932800,-2.840200,69.531700,-1.181100,64.374700,-1.679100'
1686750379.5144908 ,b'Port,1,106.197500,-1.072300,719.716100,-0.556500,131.872700,1.439600,171.460600,0.799800,45.648100,-3.932100,32.970800,2.710700',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,174.654700,-1.692000,74.864100,1.848700,33.360500,-0.714600,609.454500,-2.895000,69.219900,-1.145500,62.947900,-1.708200'
1686750379.5146718 ,b'Port,1,105.152600,-1.133000,750.481300,-1.834300,123.171900,1.223400,223.886100,0.565100,46.902300,-3.959000,33.338400,2.702300',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,188.821200,-1.560800,75.120300,1.855200,33.274100,-0.724600,717.468000,-2.863200,70.524300,-1.168800,64.432500,-1.668800'
1686750379.6845403 ,b'Port,1,107.043700,-1.197000,779.076400,-1.461900,120.492100,1.269600,255.600100,0.526300,45.804400,-3.966600,32.812700,2.718000',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,189.145900,-1.618500,75.388400,1.845800,33.222000,-0.709600,723.366300,-3.147800,72.280900,-1.202500,64.712100,-1.664500'
1686750379.8952339 ,b'Port,1,102.682000,-1.192000,1305.498400,-1.367700,111.486700,1.158200,254.309200,0.538900,46.868400,-3.947800,32.116200,2.713100',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,187.421600,-1.600800,79.511300,1.857600,33.778800,-0.711500,527.133400,-3.155200,72.739800,-1.225600,64.997500,-1.708000'
1686750380.1059344 ,b'Port,1,104.358000,-1.035700,1022.761200,-1.309100,105.110100,1.202700,264.873300,0.484700,46.539900,-3.969100,32.339500,2.727400',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,177.314300,-1.637500,80.940500,1.859800,33.514800,-0.725900,740.040200,-2.799400,74.150800,-1.228200,62.896200,-1.714300'
1686750380.3166268 ,b'Port,1,108.656300,-1.131300,821.792300,-1.834400,107.662000,1.210800,312.010100,0.616300,47.455300,-3.968800,32.246800,2.720400',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,172.610700,-1.806500,74.376000,1.872400,33.119900,-0.719600,608.734600,-3.025400,73.332300,-1.185000,62.536400,-1.700400'
1686750380.5274339 ,b'Port,1,112.075400,-1.213200,919.046000,-0.601300,108.724700,1.205300,250.247800,0.515200,46.110100,-3.949100,32.085800,2.711100',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,188.167800,-1.702800,79.195300,1.849900,33.356600,-0.716700,646.573800,-3.087600,73.279600,-1.173800,64.218300,-1.679100'
1686750380.738154 ,b'Port,1,107.283600,-1.243900,739.926800,-1.937700,109.786400,1.241000,293.775100,0.615500,45.909900,-3.969400,32.528600,2.719200',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000',b'Port,4,198.182800,-1.792900,73.946800,1.866800,33.371800,-0.713900,592.411600,-2.935300,75.360900,-1.243800,62.800100,-1.708200'
