R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,class
0.0077347775710013,0.0227095180131896,0.0097790329709875,0.0168128544359875,0.011041537158637,0.0154468781859186,0.0008464842419763,0.000701885601631,0.0005494379908679,0.0019699441678423,0.0025066325497265,0.0003883279491663,0.0032592017041713,0.0045491103759748,0.0067637215619326,0.0153370469436332,0.0351191416881771,0.0070350797215234,1
0.0103903228688928,0.0289668676967284,0.0094681996313083,0.0183750231984667,0.0069852645843592,0.0079403583801351,0.0011547468119461,0.0009593971608751,0.0004853390007986,0.0030039321471806,0.0013318780346008,0.0016618039513377,0.0026900514633745,0.0059328449415377,0.0131536890178535,0.0338892296639205,0.0222503070542373,0.0212759619926215,1
0.0101487193331073,0.0350843955134075,0.0120213547345504,0.0224463868051159,0.0077137876239991,0.007109943184444,0.0005031839973802,0.0014819625155365,0.0012680153277692,0.0024333487526532,0.0017906667583488,0.0053002569034521,0.0030323153850585,0.0066209862753575,0.0025063397864899,0.0469413045927372,0.0098716878019502,0.022077540738582,1
0.0091603025464725,0.0388034566119149,0.0126369210394625,0.0263410907845693,0.009399494495186,0.0082500627004765,0.0009707415582129,0.001367740018883,0.0014293874045812,0.0020037823395441,0.0007830652431167,0.0061394778865215,0.0015307618065744,0.0069603808163552,0.0102105622139766,0.0504849075368918,0.005857479327491,0.0199433608551713,1
0.0106127257194101,0.0397601666746187,0.0129602677072897,0.0262414157768639,0.009429363225672,0.0091753557285415,0.0012221042484254,0.0013263633821841,0.000959471354311,0.0020362364567367,0.000968850769563,0.0057141681656834,0.0005643368246595,0.0065984605791468,0.0197041228906736,0.053153038227665,0.010193825396081,0.0192601409457114,1
0.0088935214253824,0.0317550037947229,0.007236204176737,0.0089224690970282,0.0108119679836004,0.0084792758020123,0.0001704924810002,0.0012342508054412,0.0003579887333785,0.0018614808787753,0.002361000799907,0.0045274333029844,1.462446321328229e-05,0.0084092053889551,0.0086191738694229,0.0423038686887915,0.0157651621446926,0.015940649772766,1
0.007202016564638,0.0206838922121009,0.0056217453607951,0.0098592007540316,0.0077522444685797,0.0039526222882046,0.0006772845468116,0.0011609307785735,0.0012765040536662,0.0015002353119086,0.0032551521734813,0.0002480133387525,0.0036322426919277,0.0050711379227807,0.0234645392151111,0.0139317871835916,0.0307653496020502,0.0139244930440195,1
0.0092559339792741,0.0267590030665817,0.0037070867636242,0.0138214899289713,0.0084202017480338,0.0047283671293373,0.0013749134663837,0.0007834194598573,0.0011784024751165,0.0030017572286816,0.0012191620577261,0.0014830425210536,0.0024246268378065,0.0055558981692759,0.0054241906971875,0.0265556287310658,0.0231232585295919,0.0008185678696722,1
0.0102506278509558,0.0333847458419299,0.0070487065623458,0.0175384442698394,0.0061433740639033,0.0075308123186015,0.0005668553123355,0.0010730014382511,0.0006583983249293,0.0025843452767988,0.0018175932484408,0.0031518349194942,0.0010918983110735,0.0065387042249837,0.0081879360587697,0.0468568429733478,0.0224676185447723,0.0158229851010772,1
0.0105576665023189,0.0324394112895639,0.0083136300301618,0.0148227422369593,0.0081031958193992,0.0054959308128261,0.0007712587644881,0.0009784194905076,0.0005961256838008,0.0013249153511582,0.001649081140234,0.0038229120114748,0.0008469561286041,0.0045161549637285,0.0116499741953071,0.0508202386518407,0.0137023466638896,0.0192772199164525,1
0.0107666964545268,0.0298065258407675,0.009507971959089,0.0147075477664382,0.0083625954485738,0.0054268075610624,0.000404867757437,0.0006031611919333,0.0012925855226285,0.0004382526551098,0.0018658387318267,0.0051447765855043,0.0011281747542694,0.0047248283587977,0.0072373196731336,0.0487976264834478,0.0166651668016545,0.0205657218774036,1
0.0083278092198841,0.0251674263034839,0.0129210151266324,0.0165576620581173,0.0098182157356543,0.0072737112074797,0.0007561246855655,0.0008173542618526,0.0008839758688731,0.000664928543454,0.0021174938020956,0.0045024054100903,0.0015409844856763,0.0051217858233065,0.0021513144208414,0.0407484678576085,0.0248958110308359,0.0205857044633924,1
0.0049723957450215,0.0154380071385345,0.0103804540202979,0.0200854031341263,0.0122704053773824,0.0082952236931497,0.0003962304379546,0.0016871281569542,0.0008826387863434,0.001543852195296,0.0012932402976263,0.0038897610597576,0.003332875618415,0.0064444491703738,0.0040244007466068,0.0212686313210372,0.0192988347363586,0.0140990230786908,1
0.0040737843827401,0.009965132003121,0.0119833096463245,0.0236434566733656,0.0168101977383559,0.0216332217059093,0.0005433452593995,0.0051302940787171,0.0049412973870419,0.0095578536883757,0.0164657027644268,7.603482002417436e-05,0.0027455639237293,0.0049913425164052,0.0057246161931073,0.0091683987299934,0.0408640290298062,0.0252043442207698,1
0.008354539940549,0.0177630620676914,0.0192210478162006,0.0122447880059852,0.0175004462613796,0.0178475497991258,0.0013834111571279,0.0083456919121065,0.0084156595226132,0.0121882549100384,0.0098105292486213,0.0091810503121557,0.0027244511865529,0.0052244120054898,0.0108310912974347,0.0176208659245932,0.0243479023064767,0.0334826660237994,1
0.0103840326806276,0.0293072069352574,0.019765306747678,0.011703366473366,0.017752687313042,0.0217998382452002,0.0005949020817943,0.0070457764093314,0.0035831416053979,0.0119918455450293,0.0052339442218564,0.005100947756093,0.0013136435677771,0.008881980681692,0.0070457515879362,0.0218392109929852,0.0274273176083379,0.0504670727583787,1
0.0123468069922437,0.0377036942079584,0.0149233239614858,0.0082497564259415,0.018311563935741,0.0189056287728545,0.000315652699708,0.004407066643221,0.0028627768018889,0.0138919180988076,0.0013412506464828,0.0007143903724752,0.0017669405424507,0.0117692612787773,0.0037520875677204,0.0210174991698087,0.0222299780145517,0.0367851270374362,1
0.0112055741007806,0.0488441042723938,0.0194013142450269,0.0185020722320899,0.0120663358881788,0.0234038021817024,0.0013994970767305,0.0190973084253505,0.007631781792095,0.0115716365302679,0.0172215151833488,0.035496111400996,0.0016837655868285,0.0026140865806388,0.0189484734162392,0.0399364212174218,0.0069174424001864,0.0128479052132945,1
0.0106277492658882,0.0290032454631673,0.0051444139895136,0.0228067334599867,0.0163526414421721,0.0372581017742308,0.0015726564116887,0.0234939221223469,0.0064991531603432,0.0086717708710013,0.0210509475031471,0.0300427508344374,0.0024444152201024,0.0020770040960597,0.0259470006564591,0.0384681964186109,0.0243725292348488,0.0130892108253009,1
0.0082501852166581,0.0183276395466475,0.009441087613293,0.0183457289308476,0.0174444264185371,0.0437282725145943,0.0013141098338255,0.0132100047291816,0.0026809910229696,0.0121964605871376,0.0056211828655103,0.0175916657724236,0.0037081768637204,0.0047313022483621,0.0088124982375003,0.0219503789732929,0.0103514739463752,0.0198544273387522,1
0.0055489800142386,0.0159552487183946,0.0071501247339259,0.0185540460808288,0.0068622546486628,0.0429811742456804,0.0013234718796635,0.004896279659826,0.0069092552237424,0.0042328884426483,0.0001793541010436,0.0027501086292908,0.0023562088223055,0.0065538186479734,0.0141481738244636,0.013640778288246,0.0223772718525248,0.0269276857000525,1
0.0058102140076125,0.0180688386615327,0.0050760983280854,0.0181682085419649,0.0027165682137069,0.0374297723895541,0.0007833358152023,0.0018161048546298,0.0010884011376404,0.0012496216770372,0.0005962835080026,0.0012167879256673,0.0022206253458623,0.0068017725419244,0.0069141709390481,0.0101061448392466,0.0416651042252582,0.024820670654521,1
0.0069170643978695,0.01790378862071,0.0035387807909316,0.0187725387793719,0.0031509897573926,0.0300182210601835,0.0003836300897498,0.0010319514883733,0.0011908758427381,0.0012193237947258,0.0009499777800197,0.0009347953158154,0.00262313727743,0.005687098135428,0.008392669506746,0.0086750282372169,0.0544873017343308,0.0163249314352879,1
0.0066241660174983,0.0281907725963137,0.003685297689134,0.0162799632724028,0.0132927461484268,0.0153962217671783,0.0005560908547911,0.0009385476538185,0.0015869862052811,0.0009232746743079,0.0019105758781388,0.0013499027597547,0.0035651564426298,0.0058065535085518,0.010030774415908,0.0084304023915365,0.0496694498115044,0.0052855491500572,1
0.0100147818179633,0.0284334855472592,0.0043941287409415,0.0161598402114999,0.0107766749647063,0.0063094985715295,0.00203902739209,0.0011506449710256,0.0006675160140429,0.0024229918667432,0.0014188698049323,0.0027435113213738,0.003150259171822,0.0062174400436712,0.0107906177736581,0.0232283720627723,0.0249160950499193,0.0162122113618419,1
0.0093974098858872,0.0397614314115308,0.0125814333272103,0.0193010696652808,0.0055737196887189,0.0121683959985446,0.0013830166386582,0.0009313109729293,0.0012378854341982,0.0017055937163198,0.0013038052730318,0.0055795569497008,0.0010430173741662,0.008243792012425,0.0122655742128567,0.0506785862701574,0.0021945147664509,0.0207102797544589,1
0.0072335869911171,0.0278391786328736,0.0102221372649036,0.0053847483464784,0.0066580422825633,0.0055613362556301,0.0009999286050975,0.0046402571073658,0.0008583282083986,0.0042476101883177,0.000486270469373,0.0050437036924954,0.0025488798692526,0.0059200427190282,0.0466716138577355,0.0527623740957848,0.0303310635587436,0.0080195548826257,1
0.011527696443475,0.0296747352271749,0.0049515392850175,0.0165350203463425,0.0073202798103754,0.0041033233225922,0.0010579754687228,0.0006407848948545,0.0007556782038073,0.0028640903219523,0.0015841313130801,0.0008035614486252,0.0025207692480268,0.0060227539644777,0.0041878975623504,0.0288674435857983,0.0267687448135556,0.0082631516321377,1
0.0099214617091106,0.0343590659831503,0.0071121529624961,0.0199548222823527,0.0047487123866363,0.0063613231552162,0.000984871099578,0.0013693977936262,0.0002455839161592,0.0008666693360082,0.002251275178543,0.0037751875796328,0.0020279331568896,0.0053793634706792,0.0026624791195075,0.0465064364908103,0.02139357764799,0.0188966260074263,1
0.0096508794363886,0.0349246152180518,0.0082853954163535,0.0211061746113825,0.0045115400683408,0.0040128330400621,0.0012671891033902,0.0015987146334347,0.0007202379147499,0.0010620273911732,0.0017323333612239,0.0039060730060669,0.0015282563130357,0.0049673792206579,0.0068840228026371,0.0503030760330994,0.0151691665453133,0.0202033670931597,1
0.0087454021048433,0.0354664009051025,0.0091022538090656,0.0217412100287853,0.0051304888534999,0.0079304656769445,0.0007342141749738,0.0011116260409961,0.00172166318862,0.0009511292662665,0.0014919779330495,0.005483168591533,0.0014679597238826,0.0052633490374124,0.0063480979511513,0.0497817072138671,0.0154823926489599,0.0201239231185641,1
0.0071181976723493,0.0329423081357618,0.0105317479542079,0.0220260921087119,0.0055978754942924,0.0085710661377747,0.0015512692950753,0.002373814546688,0.0006306503512375,0.0016842048532047,0.0020721686612671,0.0054157010922927,0.0020564393903562,0.0051453748482757,0.0023181089979487,0.0445606983552646,0.0224946069179914,0.0203442242747284,1
0.0068568152972806,0.0237656140084035,0.007917085942343,0.0204001697294121,0.0078571877553586,0.0068897997204119,0.0012638636361912,0.0037857751014871,0.0003212962581869,0.001257250089799,0.0021592335411883,0.0044842104224709,0.0020068952908402,0.0054264541811914,0.005112738438948,0.032242775200147,0.0239458440790308,0.0124279026298684,1
0.0059059001123302,0.0126296113868576,0.0164447448351167,0.027710349261242,0.0103353404564499,0.019777972480929,0.0016483488407245,0.0084460458147309,0.0032646409352021,0.0102964873533394,0.0033896397694231,0.0061893022861425,0.001890082980313,0.0039393280451793,0.0031177065153207,0.0068776074729331,0.05072768869432,0.0253842541471525,1
0.0086777533643649,0.0176453358083857,0.0293181191840181,0.0240048777911671,0.0172250155455765,0.0449367515222324,0.0010664293790203,0.0076177649325332,0.0021417376260037,0.0118982461985103,0.0011029559771666,0.0061557743317753,0.0010954098711546,0.0065973287415925,0.0031415530393111,0.0141847794479567,0.041724733587576,0.0420662964832576,1
0.0101933266329199,0.0278925245245021,0.0276381284564934,0.0240091426815331,0.0165022220241955,0.0505801543706311,0.0009549219542286,0.005057946362502,0.0063998648348546,0.0091139840414139,0.0007792236532404,0.0019051135342885,0.0028835304562812,0.0113485737112559,0.0035937599389923,0.0217999808160168,0.0471504618387737,0.0643919149511587,1
0.0124944399742114,0.0371890991312626,0.0141945850496952,0.012726985791593,0.0200444987873078,0.0263440746907205,0.0008381420335605,0.0030887687426487,0.0046874018575236,0.007527943727115,0.0017685223535919,0.002368638281695,0.0024153673399342,0.0088806791943447,0.0040197627616413,0.0302479423837193,0.0141814602933293,0.0159529579176923,1
0.0104541600761899,0.027759117482137,0.003358335018098,0.0131797627379111,0.017420419170126,0.0405273417711258,0.0018588410943666,0.0253846407692561,0.0112210776722996,0.0114451177988749,0.0186429776563912,0.0144004654230424,0.0022453720076207,0.0013337793491476,0.0116908199005812,0.0389359581360578,0.0064963623618954,0.0123123596391001,1
0.0057851153609854,0.0211817286408743,0.0050862474988377,0.0196043835401595,0.0159193335530201,0.0314013150870758,0.0007156495890489,0.0115795555998151,0.0056553536971309,0.0081622192094564,0.0058222400253383,0.0064539821392498,0.0029717452406014,0.0070267303850577,0.0089713777165331,0.019212258958196,0.0265193604591031,0.0175215734372946,1
0.002125242676148,0.0173315331647552,0.0035007680685142,0.0204274234073759,0.0132448927693481,0.0375778801566246,0.0002556172987779,0.003300955362501,0.001889184231357,0.0008324151793904,0.0003452328300264,0.0019678864545258,0.001269733080521,0.0085965526104721,0.0035451212396012,0.010165504580068,0.0412938179025218,0.028610829771285,1
0.0033026397008336,0.0177914732585261,0.0009223049396531,0.0207804730051265,0.0116612500160342,0.0310575403049229,0.0002797852446801,0.0012488783511308,0.0004262221226756,0.0005304588968088,0.0011021694552472,0.0007249431553948,0.0025092956858682,0.0079053820631624,0.0016886951317621,0.0078296211794384,0.0534659288368487,0.0285392200231167,1
0.0056254233131043,0.0196395745282574,0.0002498368378071,0.0201413114410705,0.0135292915927629,0.0115975914122155,0.0001857401802835,0.000713571429285,0.0005023970367417,0.001247820058358,0.0008749695619963,0.0004599729894661,0.0013777454160687,0.0059157595835305,0.002760720360285,0.0063416286063256,0.0562271577171773,0.01595178731801,1
0.0062845967048602,0.0254039869017043,0.0047204190221557,0.0179374127793303,0.0128961370910957,0.0066390570414502,0.0003420377611056,0.0009034812759829,0.0007128397697299,0.0014354136352524,0.0017701116993585,0.0003034796644498,0.0022748532264698,0.0053120906370152,0.0030351519154236,0.0118701970215301,0.0407780451005178,0.0042900650245155,1
0.0089323597061253,0.0352297508199724,0.0118011923924793,0.020152960973791,0.0106360009487312,0.0060914435320138,0.0004259894819788,0.0014238325071782,0.0003088161800408,0.002695716425728,0.0016045049364198,0.0018110712232735,0.003693422310339,0.0050992232353245,0.004515855167493,0.0207600244968289,0.0190072512663581,0.0154534904026097,1
0.0092653074460643,0.0430663221360895,0.0208499263997598,0.022792957887731,0.003744994346931,0.0158245124863315,0.0009937370714807,0.0011710210694794,0.0014132330050958,0.0015685499461595,0.0015991285389114,0.0039016579315048,0.0026193644374129,0.0027546843407213,0.0058201560151021,0.0400567203159674,0.0172730366171103,0.0223735169154974,1
0.0105808349336846,0.0434703228106171,0.0248208554756048,0.0265279432089791,0.0137310580054814,0.0166028287899692,0.0011205709712504,0.0019233373133593,0.0015674497122946,0.0033946094281203,0.001863777959931,0.0060816818526262,0.0018631421482438,0.0025637876783851,0.0290268178770365,0.0510511430350925,0.0115264341477527,0.0156541558652991,1
0.0055186236993983,0.0221651838158693,0.0082604486414866,0.0151977069699723,0.0078655556307153,0.0050256686023866,0.0008125439891002,0.0026707682545007,0.0012154680956033,0.0032731488542997,0.0010663262384606,0.0065822384876648,0.0029731659876946,0.0036123435223094,0.003071387963292,0.029838454606759,0.0223913014272215,0.0132988980533073,1
