timestamp,R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6
1691406631.6352808,0.0002799864979311,0.0013798666690032,0.0008105139874451,0.0001632802505973,0.000420228859158,0.0014789611126401,0.0006152768567425,0.0005119908251244,0.0004305598276658,0.0004163551289414,0.0008616423040177,0.0007047921141656,0.0011752492968189,0.0006793698409928,0.000236533805234,0.0003991193670637,0.0001901163454999,0.0002419051871971
1691406631.6542597,0.0016847405634311,0.0011119103275454,0.0008171779299526,0.0015825889889788,0.0008972194719953,0.0006652286640379,0.0004193463773819,0.0004974245099858,0.0006546521414195,7.719988781003505e-05,0.0006653016451046,0.0016416536114163,0.001165428631831,0.0008458469338471,0.0001476891739552,0.0003062632363142,0.0001772837407833,0.0001149577811226
1691406631.6606212,0.0006439830091522,0.0002979052583227,0.0010954343501264,0.0010498563114159,0.0002980051505422,0.0002552038163587,0.0007612096107889,0.0006557908992355,0.0003133992010702,0.0006495330247272,0.0003657597519505,0.0004753709592933,0.0011048877693674,0.0001854240594466,0.0001561023564399,0.0002391442500419,0.0009785968154698,0.0006417579444339
1691406631.6732793,0.001153848905332,0.0005594166179741,0.0012215123471078,0.0009198940613203,0.0006720006494214,1.0364490805097416e-05,0.0003637825777757,0.0004118453137007,0.0005281376977505,0.0007849640451143,0.0008091217145612,0.0005270426923027,0.0013201093578592,0.0003316473817583,0.0006347032641646,0.0003869341470197,0.0008177938196213,0.0004246960768699
1691406631.85007,0.0011160437765939,0.0004800652427867,0.0018698023001933,0.0006210489255512,0.0004443275961606,0.0008358255561854,0.0010231318865088,0.0001622913276367,0.0004734032581505,0.0002072303798576,0.0011930511926336,0.0008381812338932,0.0010445712275362,0.0006140020716429,0.0007763018037838,0.0004399274647596,0.0007091844492303,0.0008816563289523
1691406632.0551488,0.0010830510631499,0.0005313890728233,0.0015955342909836,0.0015248625793843,0.0008379840048965,0.0002893623429113,0.0012346962486717,0.0002217631036047,0.0001126753872684,0.0008782883004181,0.0003110717142241,0.0012330901720617,0.0006579146041317,0.0011199256727729,0.0004102955798077,0.0002976321133144,0.000538066394918,0.0003754702154309
1691406632.273003,0.000603636402269,0.0007713820350523,0.00119977199533,0.0010776471729273,0.0008567272709826,0.0016564505081576,0.0004371323088904,0.0002772659371559,0.0006799694992881,0.0003117322133002,0.000613654073135,0.0002611158860502,0.0005814568074695,0.0008067122330004,0.0005291903234585,0.0001614037347371,0.0005844222825021,0.0004210522060946
1691406632.4861147,0.0002894151781706,0.0007403279119613,0.0017205206846158,0.0012883901616465,0.0008379259355589,0.0008242191183229,0.000961681326697,0.0003190531930588,0.000396008221289,0.0001373051634581,0.000585301145048,0.0002366156242596,0.0003899080869666,0.0005987202952409,0.0005848747756785,0.0014307420686813,0.0002428075133482,0.0004948683390412
1691406632.6930618,0.0011481503126241,0.0001702952410296,0.0010276201693887,0.0016497640095072,0.0013064369323449,0.0009940275840666,0.0008713029743495,0.0001307536236143,0.0004226289039288,0.0008138759335665,0.0006382311703934,1.6646281491633e-05,0.0014467211656174,0.0004793354646505,0.000528661124994,0.0005639244131506,0.0005540615900404,0.0003264955586156
1691406632.9054332,0.000892930969114,0.0015875097274658,0.0011240485350668,0.0009553907060738,0.0005586820645402,0.0009260887632001,0.0010085029912702,0.0004864566101621,0.0006042410348908,0.0006838068787142,0.0005564423701262,0.0009338325477622,0.0009709258204905,0.0006917780244811,0.0005685936609084,0.0010694728493462,0.0013955370724423,0.0004683652306448
1691406633.1198676,0.0001152824064464,0.0010086306507523,0.0011594089982196,0.0009355277321292,0.0005006288148228,0.0003012102083995,0.0009111822379966,0.0005318709576809,0.0004752460943087,0.0002358944551592,0.0005187774076589,0.0012184745600179,0.0004509082035217,0.0006510044966833,0.0005272683413587,0.0015460724965762,0.0005888823025674,0.0003707687957718
1691406633.319602,0.0013005592404734,0.0012936131987872,0.0005886779799585,0.0009730110098141,0.0004873390769817,0.0019311461429604,0.0005898332217073,0.0008073727340377,0.0005411856045278,0.0003352936162844,0.000450009076683,0.0006986460240054,0.0017705159867855,0.0003009295774834,0.0005680245141203,0.001195667522645,0.0018584517647207,0.0004593792096362
1691406633.53451,0.0008794633092744,0.0006600085444706,0.0009450521182067,0.0012724069269324,0.0005764623393983,0.0006455140741756,0.0004203277741202,0.0004369127292164,0.00069242036508,0.0003274289060983,0.0006330216503532,0.000858040760025,0.0011156142259556,0.000798230100363,0.0010387473537911,0.000586516421492,0.0007190948149524,0.0007532763755956
1691406633.7456946,0.0006854888656386,0.0010707570155731,0.0007610095827087,0.0003030469889811,0.0011077257780527,0.0015044122908077,0.0008941548649401,0.0007284870489572,0.0006264421088872,0.0005369269351974,0.0008312073128289,0.0003025416066562,0.0005106189856104,0.0002079120515389,0.0002524228109344,0.0007508576295845,0.0001439012823388,0.0001653310480614
1691406633.953445,0.0004071576689572,0.0007516068038153,0.0010262548839469,0.0013883669014996,0.000830048278928,0.0018647855207609,0.0008191324437227,0.0005170148287608,0.0003726937431652,0.0003703667627237,0.0007356714738383,0.0014439405252449,0.0011421098766806,0.000725933208918,0.0006287338934094,0.0001251635982101,3.156063655152831e-05,0.0005635933040832
1691406634.1633549,0.0012722970050128,5.705050671661036e-05,0.001635979776018,0.0013409492096713,0.0008578951576622,0.001763138245025,0.000515680742671,0.0008369884619466,0.0011947651127631,0.0002693141395659,0.0002692424408905,0.0014997227762448,0.0007047364349159,0.000460999043012,0.0007685600527847,0.0009487269081056,0.000375190470132,0.0001700164671149
1691406634.3763509,0.0005945940224987,0.0009570723386856,0.0011148648610984,0.0012235940751127,0.0003035754140829,0.0018928309406688,0.0004885252263679,0.0004152148334004,0.000642918458909,0.0008435313461309,0.0006609460901304,0.001147835074006,0.0004026838394679,0.0003374067095753,0.0003409330608278,0.0007926232770945,0.0004228963707244,0.0003867434703102
1691406634.584584,0.0022921506447246,0.0005345212533668,0.001472426169607,0.0016290608822407,0.0002965097130058,0.0005649022716245,0.0012109560522251,0.0002954617198023,0.0008194473204769,0.0003480265260249,0.0006503861993251,0.0004302492593151,0.0004151362151176,0.0002563231459749,0.0001910891973416,0.0004717219663182,0.0004794199402259,0.0006022993016761
1691406634.7966154,0.000506685923434,0.0013586404574053,0.0020169598082435,0.0008069001582896,0.0012476192306032,0.0018705829690528,0.0009790251689748,0.0004065300928819,0.0003471779329261,0.0003190392681188,0.0001938288799952,8.819689604253912e-05,0.0007278930509651,0.0004178013629432,0.000216602729151,0.0005459244474412,0.0008233519745709,0.000318528206023
1691406635.010733,0.0023598987131472,0.0009398172074327,0.0016531097888069,0.0008164199690446,0.00027113544148,0.0007514573011441,0.0006784580412712,0.0004911226873094,0.000768824947939,0.0007669698012543,0.0006424555989298,0.0007891506931386,0.0022327194768827,0.0009143811025223,0.0002216358132622,0.0007846137864174,0.0001259578305779,0.0005677442035303
1691406635.2184277,0.0008866038939288,0.0011599947057841,0.0016533792840503,0.0011428644571896,0.0007316660225566,0.0014694796425637,0.0014674674930269,0.0002278422604285,0.0004551312498395,0.0003404917293026,0.0008396748375984,0.0003173152993317,0.0011180024783878,0.0005068825012907,0.0001701320437324,0.0009240900669928,0.0007428704126451,0.0007752361059084
1691406635.430261,0.0018466818266933,0.0012605781414741,0.0001703100818629,0.0008688557777605,0.0010967769673327,0.0011645857847864,0.0008472567985368,0.0005144875845142,0.000406093316508,0.0008620055783829,0.0008602733673473,0.0004953347638271,0.0018469812937734,0.0004376840926649,0.0003932389793104,0.0012459803117667,0.0009982451847896,0.0006638538294773
1691406635.6394162,0.0013451724652343,0.0014783637765394,0.0006970969467362,0.0010196544513422,0.0004838170689597,0.0016530999508864,0.0004119011420782,0.0001263062960265,0.0006815552409042,0.0003233287757986,0.0004335589921175,0.0006390303506826,0.0015505993919479,0.0008244599457571,0.0002148694054909,0.001065568818217,0.0010768419327417,0.0003213445776942
1691406635.8612835,0.0010856050614381,0.0012645706997451,0.0013689072164271,0.001750207880941,0.0013840219373013,0.0017563540057956,0.0004357791788368,0.0002704192127874,0.0005685619470699,0.0001961154972015,0.0003017101656292,0.0005519684658207,0.0002395571584697,0.0006526377398476,0.000848426990906,0.001285135937824,0.0012359312402013,0.000470558894563
1691406636.068803,0.0003725751597732,0.0015091633379553,0.001373710343558,0.0011112034644657,0.0011799330671168,0.001794175746691,0.0007932657449764,0.0004586215158064,0.0001469238156673,0.0002476297744692,0.0003951588926003,0.0011474449556311,0.0013110316363733,0.0003519581986286,0.0007180399347962,0.0018780189154065,0.0007900388114466,0.0005495235273827
1691406636.2704031,0.0004262948193584,0.0014570016944929,0.0009027079432882,0.0007337628732275,0.0007117356164103,0.0024360482522693,0.0012677496037331,0.0002897183505951,0.0010783939565077,0.0002609471028126,0.0008192059224,0.0013677031668346,0.0015238332085313,0.0008127240731064,0.0009793719777192,0.0011369967368193,0.0010225638949049,0.0006781232423893
1691406636.4825113,0.0006931012719378,0.0008154522326837,0.0009864931333172,0.0017308021160094,0.0006560666416749,0.0006508233273043,0.0007577944271949,0.0008495177075594,0.0004281711986019,0.0003011618130073,0.0007537555303985,0.0002713269199608,0.0014000758841129,0.0004741749616463,0.0006016762821556,0.0009846595943163,0.0016580841467755,0.0001338073395894
1691406636.6930604,0.0013516450601698,0.0010365078805694,0.001597529325047,0.0018765785544227,0.0002663994928393,0.0016362884265974,0.0003885845063274,0.0002738494080197,0.00087614621829,0.0001722580896102,0.0006792541056325,0.0013046539092388,0.0006359600965565,0.0010910335480814,0.0005650652585391,0.0008019315001339,0.0011966868527793,0.0008735482174593
1691406636.9041195,0.0010898170545906,0.0014395763729815,0.0023020358514459,0.0013973396888068,0.0006026787019192,0.0001424265953979,0.0008281626309335,0.0001721109816358,0.0005022320699886,0.0004884618950387,0.0002163958317748,0.0005481805476488,0.0009420574383724,0.0006735570656405,0.0002341496273251,0.0011514737193971,0.0011875126395876,0.0007601630762644
1691406637.119476,0.0008219526454997,0.0007660804108642,0.0024020451973628,0.0008571967625735,0.0003803611186496,0.0008871513340005,0.0016897226506138,0.0003476198728024,0.0009112181063411,0.0008193451318486,0.0010318716252638,0.0017602841521089,0.0014102339549926,0.0002399168755203,0.0004732119002192,0.0009219106635378,0.0008196322916435,0.0004953295377881
1691406637.3255546,0.0013936011964902,0.001194809794047,0.0029773894071035,0.001695183035693,0.0009571905156586,0.0016770526537513,0.0004282738700047,0.0003356886479733,0.0007584587299472,0.0005039196889082,0.0003761785674518,0.0003836320324307,0.0010655685911297,0.0003021880682552,0.0006327681385043,0.0011560012068652,0.0004234848970252,0.0003529898558481
1691406637.5383284,0.0005878122076369,0.0011145565770095,0.0021246150463112,0.0019302485388018,0.000432085381454,0.000358001972376,0.0006690027350169,0.0003850133255037,0.0010951429533902,0.0005071944004115,0.0005128261407586,0.0003282199401819,0.0004868069001567,0.0005992004508863,0.0003990483335721,0.0012576085316162,0.0004115895890389,0.0001862449048981
1691406637.7533276,0.0007650994089836,0.0010658066317686,0.0021651240518651,0.0011654010605382,0.0003615169148522,0.0012119067413524,0.0006134527112309,0.0002402725132401,0.0011182422662923,0.0005290877918018,0.0004059940968458,0.0013408111263725,0.0008282878180894,0.0005237151852474,0.0003528040602102,0.0004799976115318,0.0010510109201085,0.0002395826585088
1691406637.9633243,0.0013959085640805,0.0009453126248108,0.0014798142241223,0.0020101734880228,0.0008239349137558,0.0013390127111137,0.0004753626886589,0.0010573010656325,0.0008153233168689,0.000820874779985,0.0008712597797821,0.0013049642798652,0.0010335093709844,0.0005698211872623,0.0009371186805518,0.0007226726399896,0.0004047992185755,0.0005861679143641
1691406638.1784606,0.0003588019058983,0.0006115650622664,0.0009747803844163,0.0009485692398156,0.0010328328259886,0.0011384149825429,0.0012444037607374,0.0004021175671935,0.0006254969964572,0.0003216185492083,0.0011080231736398,0.0011851988105818,0.0017559919273539,0.0006394661225236,0.001197753110984,0.0006860338128229,0.0026102334201235,0.0010309109366145
1691406638.379919,0.0011627147156197,0.0013041979000327,0.0013751743893022,0.0009915057700678,0.0008937362761208,0.0012221200801417,0.0007869494196916,0.0004798205010698,0.000608639911343,0.0008796068860904,0.0015740783299154,0.0007322024466544,0.001954751796368,0.0010819608029404,0.0024884188984466,0.001190670666685,0.0051330275417725,0.0070254271284058
1691406638.5992467,0.0018924784579177,0.0042871278129989,0.0080347874155945,0.0006178302345851,0.003187578135509,0.0073509250771663,0.0009446843837814,0.0004470771526407,0.0010025953182407,0.0009955593077079,0.0012162588510197,0.0003603627497926,0.0044073949034648,0.0046867406015619,0.0139097535191676,0.0068977409898258,0.0340678358747938,0.0416861201894217
1691406638.8029213,0.0032265662559247,0.0099445294149235,0.0309361910124177,0.0028870685600832,0.0187748649617837,0.0320515902396497,0.0008372814643048,0.0007566341493052,0.0014129308891701,0.0002099298674695,0.0004547077438729,0.0006281344695197,0.0103001144342713,0.0117587020274354,0.0187934598759631,0.0036117368445194,0.0222988310952739,0.0613173417705995
1691406639.012419,0.0066016797313908,0.0216620418207379,0.0419190543061348,0.0009595879145659,0.0263675531438033,0.059063256747977,0.0005701284180053,0.0005398743356103,0.001568709146892,0.0005444737897668,0.0005795289287512,0.0018839736017618,0.0128196417422918,0.0149077508378155,0.0212973946897076,0.0384253299775211,0.0308019282007053,0.031158666159819
1691406639.2229931,0.0084187414655008,0.0274225792032643,0.0416246950991084,0.0011699208209287,0.0268706687840753,0.0772899067110826,0.0004332304757537,0.0005224511632244,0.0026000789903997,0.0013419981681725,0.0012680627614983,0.0030720833640541,0.0126090843409042,0.0161821986105964,0.0243879835527438,0.0297084119368399,0.0185498815590062,0.0306810581283327
1691406639.4335716,0.0116714033111771,0.0300580119630887,0.0397653842330251,0.0012642563871496,0.0266535886391743,0.083462700519138,0.0011780667994505,0.0010040077983293,0.003451675166992,0.0040008273711003,0.0023439140739851,0.0037190551368519,0.0116337644418643,0.0160041226619977,0.0247385751075509,0.017661510094436,0.014664175712019,0.0346110582331054
1691406639.6457143,0.0122348254518626,0.030763929907462,0.0378086128019962,0.0010555927945235,0.0255470256875343,0.087332430898214,0.0007250374499968,0.0007305327095655,0.0039056351675888,0.0039449241253018,0.0020288383135565,0.0036816194413068,0.0101602990379212,0.0166361670271169,0.0240902904084508,0.0102987884505266,0.0165675101186068,0.0388897747115351
1691406639.8561797,0.0106368607645562,0.0298441538287064,0.0419160672669047,0.0027625858577152,0.0256196102744885,0.0920903590603099,0.0011137685629021,0.0017945601856005,0.0041341772015837,0.0039949631504599,0.0029467354002521,0.0056649745387719,0.0089938895514387,0.0154647226479316,0.0229661731236062,0.0098960714575527,0.0207568788296441,0.0467370526679846
1691406640.071344,0.0115621238696578,0.0296608284269379,0.0482118234675871,0.0127657021327658,0.0240274297137612,0.094099048658618,0.0011010577200882,0.0019950586387635,0.0046303070263983,0.0042994923159473,0.0025053238131028,0.0062287211314347,0.0078426021126401,0.0157871637728795,0.0243488508559838,0.010251836360188,0.0258069844022586,0.0551046161136918
1691406640.278833,0.0124059935836201,0.0303500268597737,0.0520405083316853,0.0197494973752918,0.0232675559526551,0.0943716733985127,0.0009689760984603,0.0019191157942654,0.0049345919832618,0.00401980800593,0.0037127187348242,0.0043135521023174,0.0074083677513751,0.0172453933243082,0.0246279334947283,0.0108761145298364,0.0274160383824537,0.0579636220308134
1691406640.4875443,0.0116525942170505,0.03141769193068,0.0515017922623707,0.0222963451830975,0.0227533356390046,0.096199170763148,0.001300489218034,0.0017602181543971,0.0047965656589881,0.0039024908037804,0.0035525947441492,0.005828813574141,0.0078816988528975,0.0163066165727405,0.0243487322832536,0.0106606966765278,0.0279249266272552,0.0590601172933929
1691406640.7035167,0.0119810842641637,0.0310929804487338,0.0524076053916944,0.0251503361342424,0.0222283473668299,0.0951311859053635,0.0012083380156431,0.0022108070882896,0.0049620256179458,0.0039519084358623,0.0035317456253149,0.004825581760073,0.0066012744420437,0.0166668888918518,0.0238893255326722,0.0111535068298499,0.0283223537008819,0.0590957173333648
1691406640.9114666,0.0125334957674384,0.0302927491275688,0.0514996704021094,0.0259176130915047,0.021298120440871,0.0919016284968569,0.0009951017113361,0.0017889193263573,0.0050127750572333,0.0039928177194861,0.0024796802601085,0.0062371320170074,0.006983488937106,0.0163481234806462,0.0231580117457435,0.0110985327739672,0.0290467158330743,0.060171730117756
1691406641.1205587,0.0128084105146803,0.0305395731789252,0.0513492002362063,0.0255730276163125,0.0212627071253457,0.092424004362413,0.0010155377272265,0.0022796610691108,0.0048483837670293,0.004190257818183,0.0031306616058478,0.0059444479450637,0.0077495770668315,0.0163142782563299,0.0230181912765658,0.011078061560788,0.0292448112393658,0.0614794412748377
1691406641.3295105,0.0128741882824287,0.0300007500187504,0.0510597450076334,0.0260177493085783,0.0218559170524236,0.0931853549896098,0.0016321646109825,0.003157799670452,0.0051104234752412,0.0040639701411985,0.0036299590685815,0.0048557077873899,0.0067545022134503,0.015769736613859,0.0226280692147381,0.0111325970233662,0.0296944735615254,0.0622878320720047
1691406641.5464778,0.0125621196818266,0.0304775837371613,0.0502333338356666,0.0269684980973724,0.021183882454873,0.0920454336260378,0.0015515521029039,0.0023981689500432,0.0048098960725755,0.0038538348354296,0.00280779623935,0.004856287872975,0.0063615578691834,0.0162005498466617,0.0228851280995045,0.0105759224319545,0.0306097773750891,0.0627482477551814
1691406641.758442,0.0129654936352391,0.0299244407870127,0.0512030148335133,0.0276646600566572,0.0216002315544822,0.0904829982446298,0.0011028250960202,0.0026543998003891,0.0048575239645944,0.0040617004796462,0.002890915356311,0.0051267775178501,0.0065048223500492,0.0160830140855037,0.0226988475795083,0.0107341054733203,0.0303955063283444,0.0636063530025378
1691406641.9643114,0.0128116924630094,0.0303490136570561,0.0504770077229821,0.0278948586985932,0.0213323321358784,0.09071364423923,0.0012541183679555,0.0024776000182351,0.0047649248166337,0.0043914773720345,0.0026159130700695,0.0051750753879107,0.0062787606479932,0.0158165032558271,0.0223223254505761,0.010649457143922,0.0305051035038161,0.063142873379596
1691406642.1760294,0.0135528901538253,0.030324625111822,0.0512883636960446,0.0272878099895214,0.0208901283698388,0.0884642604387827,0.0010919095182626,0.0015938038008395,0.0050622735581759,0.0041868823301842,0.0024341614107036,0.0045837664992675,0.006666920009627,0.0157786943446003,0.0225887115173063,0.0108154409887908,0.0304888273692105,0.063205931244588
1691406642.3988154,0.0131025880231863,0.0299055582470557,0.0509222010612186,0.0290163739398142,0.0208214477569054,0.0896635822394376,0.0016099917375224,0.0015512856590156,0.0052425601518245,0.0042311762373757,0.0021462304038432,0.0059711723740127,0.0066412439846932,0.0155842860526873,0.0227381250142113,0.0102854627326828,0.0303845160506206,0.0634944823294855
1691406642.5972383,0.0133379215783562,0.030787987758696,0.0511095891811221,0.0285288797850063,0.020888121134392,0.0891035293907991,0.0010077977341885,0.0021544313636947,0.0049757952440353,0.0035806910518888,0.0026978647749238,0.0050289820234008,0.0060072615777952,0.0158324295654789,0.0224661547378873,0.0106276814968876,0.0306002233816306,0.0636780438104941
1691406642.80997,0.0132145433978819,0.0311912240372048,0.0520472797489239,0.0291848098901483,0.021273336850525,0.0899774156686671,0.0009116380257348,0.0025721878077783,0.0051566433552009,0.003979800126478,0.0021464340218378,0.0049199790015296,0.0067777402742815,0.0156702478406398,0.0220435713230771,0.0106456932315747,0.0306372549019607,0.0638765394246001
1691406643.0154042,0.0134055625041054,0.0297365048306952,0.0517239595725531,0.0281409524023931,0.0206455448978664,0.0885621927998937,0.0012007372046141,0.0026402800597865,0.0050294423555493,0.004224999831,0.00240065028815,0.0046566771628169,0.0068156894444736,0.015628711819057,0.022465094858863,0.0103521704878253,0.0312837277690009,0.0642958638470787
1691406643.228048,0.0131386535245095,0.0301823921960406,0.0515790939616354,0.0290705280080002,0.02020724550995,0.0879755076186789,0.0012106487697266,0.0020978117306275,0.0052058849405722,0.0038444445469629,0.002805117544243,0.0049859794258544,0.0065035870534393,0.0156345517339499,0.0222051489299338,0.0104330770274076,0.0316071609183776,0.0640049155775163
1691406643.4402122,0.0136388992317208,0.0309135255948535,0.0511584838671721,0.0292544788607135,0.0197657755596185,0.0865703427319868,0.0012699615735027,0.0023899299822213,0.0051023141545848,0.0040157513832255,0.0018044717697609,0.0050520308658877,0.0065865001775061,0.0153940175768892,0.0218045916109014,0.0102026241149223,0.0318232156722972,0.063894089157812
1691406643.6561036,0.013297783924309,0.0296640839137605,0.0510675674985573,0.028255771241276,0.020573422429968,0.0866746407336141,0.0012967295960894,0.0026073246528542,0.0052018364563425,0.0037631942293674,0.0015847755054562,0.0049781137230167,0.0070966730087267,0.0155495119785665,0.0222074665944183,0.0103914133673063,0.0319977473585859,0.0639762520152519
1691406643.8590665,0.0144209207181041,0.0283830462388206,0.0521477031544145,0.0294258718150172,0.01937530152813,0.0843148992858528,0.0006046411651193,0.0030989446543979,0.0049889693886816,0.0039884192259355,0.0023587058535767,0.0057475987969126,0.0059657257126357,0.0156770527140897,0.0216629334211404,0.0103087469718055,0.0322413198306685,0.0635946224387265
1691406644.077031,0.0143148552410263,0.0304708043987653,0.0518801361334772,0.0293294696645295,0.0196220402605022,0.0834508599611119,0.0013646791025324,0.0024584291915848,0.0054482255129504,0.0037036858711421,0.0024147630888007,0.0039078726830711,0.0068435589791599,0.0150837980400112,0.0219219884120369,0.0100962373342702,0.0308755376202988,0.0628812173803684
1691406644.2861848,0.0131181605190593,0.0301938748705437,0.0509660616995142,0.0280935966265209,0.0191169133067098,0.0813510787153037,0.000946328684746,0.002318933068171,0.0052341085920509,0.004282842334012,0.0024096559734166,0.0044833479490476,0.0061759350983332,0.015949446633949,0.0215566022483536,0.0094194154875913,0.0311517745608378,0.0635178739297238
1691406644.4989078,0.0138381873081681,0.0292553347102844,0.0513131022875381,0.027878061359613,0.0193296104503605,0.0822064203214271,0.0011260636093063,0.0028446119351951,0.0050784699788786,0.0040265056816008,0.0020084382524739,0.0047078385983446,0.0061987864015982,0.0154719485836204,0.0212746493405922,0.0095042398413932,0.0310041948675655,0.0624118432713791
1691406644.7103262,0.0143788688143903,0.030601347071298,0.0508776392775375,0.0291195415419379,0.019139635121996,0.0812209127606176,0.0014803522468564,0.0014980970422321,0.004976835320003,0.0040979542192946,0.0021282065688372,0.0048267719803955,0.0059192682837318,0.0149552166038796,0.0210399190383915,0.0091483022123339,0.0331629861279229,0.0648769284666986
1691406644.9178393,0.0139497057309576,0.0300512373596982,0.0512794215681247,0.0277345580914186,0.0190267077897244,0.0802149761360446,0.001818605718642,0.0019892022125498,0.0057584746031115,0.0043255046025531,0.0022194750053822,0.0044055599929334,0.0057524821960676,0.0148395033515018,0.0209907200026868,0.0086629964438399,0.0339901360625146,0.065579360863549
1691406645.1357934,0.0144444797531727,0.0304443659656343,0.0507446781518788,0.0274421450975979,0.018725154061205,0.0801127988207396,0.001123989280739,0.0016963767259148,0.0049221415647291,0.0039906061132095,0.0021991347284497,0.0047815866834723,0.0054919466094918,0.0150551621139856,0.0215718547696449,0.0085135582672184,0.0338283549270998,0.0663182746637663
1691406645.334101,0.0151689824646562,0.0290365105083131,0.0508895493221512,0.0265624709472974,0.0181738547291096,0.0802877513006615,0.0010107059022697,0.0022882132761218,0.005052316739841,0.0039061889657974,0.002760863653368,0.0046570111302566,0.0063252747224943,0.0139765138660994,0.0211138394883694,0.008589375457921,0.0343882502226639,0.0658293177449508
1691406645.5449686,0.0140800450561441,0.0308200601607574,0.0501791395281153,0.0262459614026891,0.0184379039053324,0.0798511574425271,0.0011981278054911,0.0019189231924127,0.0050451006775065,0.0037712837110336,0.0017912864661142,0.0044667504033475,0.0064862200255557,0.0147111394218816,0.0208596686650229,0.0077456693962405,0.0353194645569173,0.0656503984979188
1691406645.763411,0.0133283218843048,0.0301803881801527,0.0526839856488823,0.0243495623166173,0.0176422850287569,0.0797416370958095,0.0016006097682973,0.0020720278314778,0.004623544103756,0.0043888388317437,0.0024409813428473,0.0041766174577597,0.0081545382859649,0.0143825913114765,0.0233045366941582,0.0063225392835172,0.0272090333990885,0.0578272007586928
