1686049230.1108694 ,b'Port,1,19.309800,-4.058500,32.644300,-1.733200,13.839900,-0.398300,23.621400,0.266400,15.051400,-1.099000,19.263100,0.094300',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,3.589400,-0.753000,52.102400,1.726600,23.847200,1.192300,9.324000,1.405200',b'Port,4,33.698500,-1.272500,23.369300,2.293500,11.817700,1.379500,3.482400,0.314200,3.057000,1.271200'
1686049230.3208556 ,b'Port,1,19.442400,-4.070000,32.428400,-1.729000,13.747500,-0.395000,23.711000,0.259700,14.960700,-1.098600,19.476300,0.109500',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,144.387300,0.651500,49.744500,1.720600,1.125700,1.487300,9.371100,1.395500',b'Port,4,33.892700,-1.265500,23.372300,2.289500,11.820100,1.388500,3.481900,0.316100,3.090100,1.284900'
1686049230.528306 ,b'Port,1,19.509100,-4.064000,32.423300,-1.723900,13.808000,-0.395400,23.653800,0.261800,15.300600,-1.100200,19.471600,0.095900',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,41.610400,-0.487100,50.876300,1.725500,4.742100,1.441700,9.369900,1.392000',b'Port,4,33.755300,-1.246400,23.288600,2.287400,11.824400,1.388200,3.484800,0.316100,3.054600,1.270100'
1686049230.7415228 ,b'Port,1,19.522000,-4.073200,32.773100,-1.717100,13.663900,-0.393800,23.679700,0.253600,15.172100,-1.098300,19.617100,0.099400',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,50.399800,-0.467100,51.620300,1.718700,9.135500,1.392400,9.540700,1.390400',b'Port,4,33.749600,-1.269000,23.251700,2.288500,11.864300,1.391400,3.484900,0.315600,3.053400,1.270600'
1686049230.9488814 ,b'Port,1,19.209300,-4.060800,32.899600,-1.718300,13.732700,-0.397100,23.582300,0.256500,15.200800,-1.099900,19.361400,0.094300',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,55.549800,-0.391000,50.094100,1.740900,11.529600,1.352900,9.377800,1.399400',b'Port,4,34.010600,-1.264500,23.565500,2.287800,11.838800,1.379600,3.481900,0.314600,3.055900,1.271800'
1686049231.166666 ,b'Port,1,19.610400,-4.081300,32.441400,-1.713900,13.700000,-0.394400,23.742900,0.252300,15.196600,-1.101800,19.703800,0.098600',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,88.411500,1.728900,50.358800,1.738000,13.484100,1.331300,9.524400,1.374000',b'Port,4,34.152400,-1.282200,23.289100,2.288600,11.780300,1.368000,3.484600,0.314200,3.055700,1.271300'
1686049231.3752797 ,b'Port,1,19.796300,-4.068400,32.273700,-1.733100,13.701100,-0.398300,23.464200,0.266500,15.186200,-1.098000,19.485900,0.091600',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,9.922100,2.306000,50.609300,1.726000,50.560900,-0.935000,9.532400,1.383900',b'Port,4,33.921100,-1.261500,23.419300,2.288600,11.829400,1.356100,3.476800,0.313200,3.053000,1.271000'
1686049231.579132 ,b'Port,1,19.497800,-4.059600,32.337500,-1.720900,13.766700,-0.393200,23.702600,0.254900,15.230200,-1.100200,19.718300,0.102800',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,38.965000,-0.495900,50.733700,1.721500,10.631400,1.369300,9.516600,1.385700',b'Port,4,34.127900,-1.271100,23.478900,2.284600,11.851600,1.345700,3.475200,0.313300,3.055800,1.271300'
1686049231.7956805 ,b'Port,1,19.441800,-4.069500,32.787200,-1.718600,13.833500,-0.407000,23.637500,0.248800,15.290300,-1.098700,19.287200,0.079300',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,101.500000,1.651200,52.807700,1.692700,13.730300,1.328800,9.528200,1.381800',b'Port,4,34.145200,-1.261000,23.141200,2.280000,11.831200,1.358700,3.472500,0.313200,3.053500,1.271400'
1686049232.000152 ,b'Port,1,19.558500,-4.069400,32.888200,-1.719200,13.881300,-0.404900,23.546900,0.248100,15.202400,-1.101900,19.912300,0.092900',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,42.870200,2.084800,49.948600,1.729000,43.735800,0.932800,9.566900,1.384000',b'Port,4,33.763800,-1.260900,23.624600,2.296300,11.860800,1.351700,3.473000,0.312500,3.054300,1.273000'
1686049232.2135296 ,b'Port,1,19.484500,-4.062900,32.450600,-1.740100,13.664200,-0.390300,23.799400,0.245500,15.221100,-1.099500,19.010300,0.072500',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,77.940800,-0.235000,51.257100,1.721400,0.000000,0.000000,9.517200,1.389300',b'Port,4,33.818100,-1.239700,23.146600,2.289300,11.854100,1.339700,3.469600,0.311800,3.058100,1.272400'
1686049232.4261765 ,b'Port,1,19.338200,-4.065200,32.128600,-1.734400,13.817100,-0.402300,23.601400,0.247200,15.212900,-1.099700,19.241500,0.073600',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,34.445500,2.125100,50.550400,1.713100,7.579400,1.411000,9.395000,1.393000',b'Port,4,33.949500,-1.265000,23.504700,2.284700,11.811100,1.343100,3.464200,0.312000,3.057100,1.272900'
1686049232.639504 ,b'Port,1,19.476700,-4.058100,32.672100,-1.718700,13.819100,-0.401200,23.811700,0.233400,15.227900,-1.102400,19.203400,0.081900',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,65.061700,-0.303400,50.072200,1.746600,11.565700,1.357300,9.572200,1.367300',b'Port,4,34.031200,-1.275300,23.323000,2.288800,11.840200,1.339400,3.462000,0.311900,3.057600,1.271900'
1686049232.8465846 ,b'Port,1,19.321400,-4.065100,33.040900,-1.705500,13.746000,-0.399900,23.719700,0.254000,15.248400,-1.106400,19.463700,0.081800',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,26.296900,2.192100,51.374200,1.717600,10.385900,1.368600,9.336500,1.401200',b'Port,4,33.685100,-1.266900,23.262800,2.288300,11.831900,1.338300,3.458500,0.312100,3.058000,1.274300'
1686049233.0547812 ,b'Port,1,19.392300,-4.055100,33.431100,-1.699300,13.888400,-0.411800,23.626500,0.251600,15.280300,-1.102100,19.562200,0.075800',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,73.328900,-0.229400,52.614800,1.706000,2.272800,-1.611400,9.429500,1.414300',b'Port,4,33.897600,-1.246900,23.252600,2.281500,11.858700,1.335400,3.472400,0.313200,3.053100,1.272400'
1686049233.265273 ,b'Port,1,19.577400,-4.069600,32.993300,-1.701000,13.838200,-0.415100,23.448300,0.264400,15.341100,-1.101300,19.606100,0.093400',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,38.676900,-0.553300,50.557300,1.724000,12.684300,1.337600,9.496000,1.375300',b'Port,4,33.913400,-1.232500,23.914100,2.284800,11.860600,1.336300,3.526100,0.321100,3.041700,1.266700'
1686049233.4762325 ,b'Port,1,19.589200,-4.075300,32.248200,-1.721100,13.833300,-0.410100,23.699100,0.256800,15.339100,-1.104200,19.584800,0.080800',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,52.848400,-0.404900,51.370600,1.715900,31.181400,1.089400,9.553600,1.383200',b'Port,4,34.064900,-1.199300,28.663500,2.246900,11.828700,1.343400,3.787500,0.355000,3.020800,1.253800'
1686049233.6914077 ,b'Port,1,19.698200,-4.074900,32.001000,-1.730800,13.884700,-0.407600,23.494600,0.262300,15.223700,-1.102800,19.598700,0.075600',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,50.807200,1.718000,12.422400,1.344800,9.537700,1.375500',b'Port,4,33.541600,-1.011700,57.544000,2.091800,11.646000,1.370700,4.294900,0.422500,3.009100,1.241800'
1686049233.9016407 ,b'Port,1,19.486300,-4.078500,32.211200,-1.712300,13.894900,-0.412800,23.399700,0.264000,15.305200,-1.103900,19.632600,0.086800',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,143.506500,0.313600,51.066700,1.725200,60.481100,0.633500,9.492900,1.393600',b'Port,4,28.021500,-0.564100,100.247100,1.552600,12.362200,1.177200,3.766600,0.311100,3.269900,1.324800'
1686049234.113459 ,b'Port,1,19.455300,-4.065600,32.061700,-1.692800,13.800000,-0.410200,23.470700,0.263200,15.175000,-1.106500,19.460300,0.077100',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,65.693800,-0.309000,53.195400,1.701500,11.754600,1.352300,9.555200,1.383800',b'Port,4,27.350900,-0.545000,59.764300,1.794300,12.500900,1.160800,3.466800,0.245300,3.301700,1.345800'
1686049234.324202 ,b'Port,1,19.470500,-4.072500,32.291600,-1.693300,13.825100,-0.415500,23.043600,0.292100,15.273700,-1.111700,19.589900,0.086400',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,146.702300,0.902400,51.453200,1.710100,14.398200,1.319700,9.374200,1.398200',b'Port,4,27.165300,-0.532200,127.815700,0.693600,12.404500,1.297500,3.624600,0.240400,3.329500,1.357500'
1686049234.5289502 ,b'Port,1,19.733400,-4.081900,32.332900,-1.683300,13.919600,-0.415400,23.186600,0.276800,15.343200,-1.105700,19.583400,0.083600',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,136.807700,0.280000,49.977200,1.714900,12.221000,1.347400,9.553400,1.385600',b'Port,4,27.484600,-0.536700,44.567000,2.131200,11.290100,1.426700,3.412700,0.216800,3.226400,1.265600'
1686049234.7454848 ,b'Port,1,19.603600,-4.077600,32.164600,-1.711200,13.787500,-0.414500,23.084600,0.286800,15.339500,-1.108900,19.338500,0.069000',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,3.675600,-0.751800,50.974900,1.723500,9.895700,1.374100,9.492100,1.388900',b'Port,4,27.803100,-0.545500,22.346400,2.258700,11.156000,1.384200,3.147800,0.164000,3.159500,1.233300'
1686049234.9555745 ,b'Port,1,19.583400,-4.072100,32.385100,-1.685900,13.825100,-0.413800,22.872200,0.306300,15.378000,-1.112400,19.324600,0.078600',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,26.747500,2.237900,51.317400,1.720200,17.878600,-1.408600,9.485600,1.390300',b'Port,4,27.124100,-0.522000,20.697900,2.269700,11.063500,1.391300,3.081700,0.151100,3.152100,1.231900'
1686049235.1682296 ,b'Port,1,19.586600,-4.077600,32.437800,-1.714200,13.827900,-0.413900,22.854000,0.316000,15.376800,-1.112000,19.717500,0.078200',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,39.768000,-0.506600,50.984500,1.727600,16.530400,-1.425600,9.474300,1.384300',b'Port,4,27.765800,-0.553500,23.365100,2.253900,11.166000,1.394500,2.928300,0.149900,3.196900,1.229000'
1686049235.378674 ,b'Port,1,19.743400,-4.082000,31.914600,-1.723300,13.819400,-0.409500,23.864300,0.260300,15.426100,-1.111600,19.686600,0.070900',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,132.991700,1.215100,51.488900,1.716800,9.898600,1.376000,9.379300,1.383500',b'Port,4,27.325500,-0.531600,30.823300,2.179700,11.492500,1.495300,2.870900,0.147100,3.234900,1.247700'
1686049235.582812 ,b'Port,1,19.444200,-4.076900,32.596700,-1.715800,13.659400,-0.393700,24.177200,0.232300,15.386400,-1.118400,19.289000,0.062800',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,34.612800,2.132800,52.338700,1.712600,32.888200,1.067900,9.489900,1.394900',b'Port,4,28.050300,-0.555100,42.161200,2.074100,11.841300,1.333600,3.287400,0.218400,3.254400,1.266900'
1686049235.796281 ,b'Port,1,19.568500,-4.090700,32.294800,-1.715100,13.789000,-0.409500,23.608600,0.266500,15.399800,-1.113500,19.452700,0.066300',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,19.551200,-0.636900,51.673800,1.712600,12.211900,1.347100,9.536100,1.383600',b'Port,4,31.454400,-0.740500,75.049000,-0.208000,11.679600,1.362000,4.745600,0.414800,3.129700,1.245600'
1686049236.0054598 ,b'Port,1,19.640400,-4.084800,32.266200,-1.706100,13.588800,-0.399100,24.109100,0.248200,15.447400,-1.115500,19.130600,0.053700',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,23.461200,-0.613200,53.534100,1.716100,22.585600,1.220000,9.381200,1.398100',b'Port,4,33.253800,-0.925400,121.845100,0.219900,11.507600,1.416000,4.841600,0.443800,3.065100,1.239000'
1686049236.2178018 ,b'Port,1,19.495600,-4.069200,32.406900,-1.710600,13.728500,-0.399200,23.952900,0.255100,15.402500,-1.112000,19.694600,0.082400',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,0.000000,0.000000,52.302100,1.718600,3.998900,1.450100,9.513100,1.393200',b'Port,4,33.664100,-0.952800,119.074000,1.691300,11.661300,1.430600,4.548500,0.423500,3.048900,1.236100'
1686049236.427916 ,b'Port,1,19.482600,-4.075600,32.452400,-1.720800,13.960400,-0.419800,23.527800,0.297200,15.596800,-1.110100,20.119700,0.091000',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,68.709600,-0.379300,50.503000,1.736300,29.950100,1.102500,9.542500,1.381800',b'Port,4,34.185300,-0.998400,80.204800,1.876600,11.706900,1.420200,4.435400,0.411800,3.050600,1.238400'
1686049236.640539 ,b'Port,1,19.716400,-4.085900,32.347300,-1.705000,13.786700,-0.415900,23.607400,0.296200,15.567100,-1.109000,19.759300,0.081200',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,125.554000,1.268600,49.621400,1.725400,12.694900,1.336400,9.587800,1.382500',b'Port,4,33.462200,-0.919600,172.329700,1.399600,11.579300,1.400200,4.595600,0.432400,3.049900,1.236900'
1686049236.8473244 ,b'Port,1,19.557500,-4.081800,32.608700,-1.683900,13.821200,-0.418600,23.561800,0.290300,15.288700,-1.107300,19.574100,0.080700',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,20.344700,-0.642600,51.837600,1.710600,25.301600,1.167000,9.377800,1.397700',b'Port,4,31.156000,-0.764700,84.415600,-0.140900,11.856600,1.352300,4.801100,0.448000,3.108200,1.249200'
1686049237.0585973 ,b'Port,1,19.502500,-4.081700,32.898900,-1.682400,13.674200,-0.410700,23.961600,0.273600,15.594800,-1.111700,20.039700,0.071800',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,143.275800,0.346500,50.847400,1.710800,12.893400,1.306900,9.530000,1.377200',b'Port,4,28.723900,-0.584900,65.148200,1.847600,12.431800,1.238800,3.563100,0.269400,3.271500,1.301700'
1686049237.2719722 ,b'Port,1,19.749100,-4.087400,32.457600,-1.704400,13.763300,-0.419600,23.219700,0.323800,15.672700,-1.111500,20.102700,0.046500',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,85.609800,1.782400,50.706200,1.726000,21.236600,1.243200,9.525900,1.381900',b'Port,4,27.216400,-0.564300,67.674200,1.733800,12.704200,1.249000,3.483000,0.218900,3.292200,1.329300'
1686049237.4824655 ,b'Port,1,19.712600,-4.097100,32.203800,-1.704600,13.826200,-0.410900,23.691400,0.289200,15.759600,-1.113200,20.292900,0.059800',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,79.806800,-0.228200,49.577100,1.725100,8.336500,1.394200,9.397300,1.393700',b'Port,4,27.514900,-0.548900,50.377000,1.966400,11.853900,1.470000,3.271100,0.184500,3.290200,1.294000'
1686049237.6965048 ,b'Port,1,19.787100,-4.081400,32.781100,-1.667300,13.697600,-0.415100,23.561800,0.302000,15.717500,-1.111500,20.033500,0.039500',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,8.825200,2.316900,51.111000,1.729900,56.960500,-0.857900,9.373200,1.397700',b'Port,4,26.929900,-0.515600,20.241400,2.269300,11.692200,1.423600,2.896500,0.128800,3.212400,1.240100'
1686049237.9065597 ,b'Port,1,19.808800,-4.105200,32.704600,-1.680300,13.708900,-0.412600,23.477700,0.298700,15.575000,-1.114600,20.173800,0.051400',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,2.287600,2.343800,50.871900,1.725000,27.921700,1.145500,9.545700,1.389500',b'Port,4,27.621700,-0.528100,17.805000,2.264300,11.726400,1.371900,2.776000,0.122300,3.208400,1.223800'
1686049238.114309 ,b'Port,1,19.854500,-4.103200,31.501300,-1.724700,13.639900,-0.406400,23.923000,0.290800,15.641400,-1.112800,20.061700,0.046500',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,153.809800,0.530300,50.140900,1.721700,12.536300,1.345900,9.508500,1.387100',b'Port,4,27.552100,-0.539000,23.662900,2.216600,11.756100,1.421600,2.855700,0.136800,3.217700,1.231700'
1686049238.3312116 ,b'Port,1,19.846900,-4.097000,31.497600,-1.718500,13.588700,-0.401400,24.481500,0.250600,15.558900,-1.111700,20.221400,0.069400',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,65.314600,1.885600,49.608300,1.735800,9.087600,1.387500,9.368700,1.393800',b'Port,4,27.443400,-0.528000,28.738800,2.156800,11.931400,1.488800,2.955700,0.153300,3.211600,1.244300'
1686049238.5341802 ,b'Port,1,19.754800,-4.093400,32.129000,-1.715700,13.683400,-0.406000,24.587900,0.252800,15.695800,-1.114000,19.885700,0.038900',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,100.166000,0.159300,50.446900,1.720600,14.123400,1.323200,9.435700,1.387500',b'Port,4,30.169600,-0.564000,48.185500,2.039800,11.957700,1.323100,3.437000,0.236000,3.238800,1.258500'
1686049238.7510886 ,b'Port,1,19.654500,-4.089200,31.849400,-1.704100,13.510100,-0.392400,24.944600,0.250200,15.655100,-1.111300,19.760500,0.038700',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,122.759900,0.985300,51.431400,1.726700,14.356100,1.320700,9.472500,1.389000',b'Port,4,30.710400,-0.685300,75.649800,-0.224900,11.654200,1.367300,4.612200,0.395600,3.139900,1.243000'
1686049238.9623966 ,b'Port,1,19.837200,-4.101500,32.319600,-1.702400,13.763000,-0.412500,24.251500,0.276000,15.593000,-1.115800,19.917400,0.043300',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,65.828600,-0.219800,51.028800,1.735400,10.775500,1.368600,9.499900,1.391000',b'Port,4,32.829800,-0.878400,130.406700,0.132000,11.523100,1.406400,4.635100,0.412600,3.089800,1.240900'
1686049239.1703572 ,b'Port,1,19.628200,-4.085500,32.172900,-1.706500,13.835500,-0.412600,23.972400,0.292500,15.688000,-1.110500,20.024000,0.051300',b'Port,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000',b'Port,3,51.582600,-0.431500,50.925100,1.719900,13.454800,1.337800,9.527100,1.390800',b'Port,4,34.658900,-0.989200,94.967600,1.824700,11.539100,1.448100,4.351700,0.392500,3.073400,1.242700'
