R1_1,R1_3,R1_5,R1_7,R1_9,R1_11,R4_1,R4_3,R4_5,R4_7,R4_9,R4_11,Label
0.0094001836795891,0.0026726048382699906,0.00966040768852527,0.014457218199902847,0.043233521543263785,0.029622256979003742,0.005635603034884947,0.013952566853724079,0.02425330148066406,0.007034055379117999,0.015309785862025147,0.015691000269885205,drill
0.009166566598314635,0.0028855323735090814,0.009897736585597606,0.014092347150879715,0.04328048785765913,0.029176720478264802,0.005586570331847864,0.013887557997914088,0.02247004181674782,0.006619149995234212,0.015486444714941013,0.015233104582879513,drill
0.009773613783922991,0.0033614631776919856,0.009814072398412083,0.014161838659836883,0.035593015226691914,0.029838009446713793,0.005884616787870158,0.013112398165837745,0.023280339520471566,0.006737091732241027,0.014900398287646228,0.015153145262596429,drill
0.008920391747924002,0.0026208926026354646,0.00993737466486204,0.014330384140277264,0.04383311855105243,0.027296748411329244,0.005214609876783983,0.013393783944871184,0.022592743210880666,0.006534273571738483,0.015456953929003118,0.015319143721142563,drill
0.009104930684162701,0.0027497660636521346,0.01048585144065113,0.013519761835875499,0.043637633094780935,0.027493903226959424,0.0055348766414368535,0.013141571521688851,0.022841375781746085,0.007437609611771654,0.015181233566314664,0.015530168906117024,drill
0.009513399147028631,0.003145141683915148,0.009669898669131845,0.013899815688443971,0.04269417309925541,0.0290285030871813,0.005512907093733203,0.013671437086780813,0.023925734520049764,0.007239289651942193,0.014810053656824399,0.015396150654413382,drill
0.009541165357936818,0.0029913788461653516,0.010261188286648347,0.013107620114953828,0.036088315325263985,0.02901224897151577,0.005445095738395821,0.013316465809974034,0.023912861532575297,0.006416195504043486,0.014895315721112025,0.0151584972472169,drill
0.00963769030824225,0.0032854004361040543,0.009878240803851723,0.013226585966856821,0.05117288246612355,0.02937452817164124,0.005358956289673023,0.013465510787220691,0.02401064151632003,0.007141857282837546,0.01511172095300557,0.015194612598157199,drill
0.009961290425406869,0.0026169830686429427,0.010181153259954369,0.012280893508688117,0.043329621429097576,0.02859536697864212,0.0061287390670955975,0.013391703304134955,0.02276203656493554,0.006730331112099723,0.014942010058961173,0.015360888719577762,drill
0.009136016094005951,0.002738702577995511,0.009974704150274903,0.011980825886251642,0.04296270836913559,0.027819274862781428,0.005062501645313034,0.014181983208531881,0.02344319596401938,0.006885364194453701,0.014744608633853032,0.015249528027107561,drill
0.010021405722623524,0.002891835798093181,0.010395777650949291,0.010867545271476715,0.04310939439922748,0.028133272940574088,0.005297045043422526,0.013717383491403315,0.022963061619079548,0.007305343639712141,0.01593859179353786,0.014939822395391364,drill
0.009253672782727464,0.002366806205671199,0.01021024945681473,0.012293122121104463,0.03627196721014164,0.0282475502312062,0.006377815406888678,0.013865337073276921,0.022873140985466407,0.00687111910603992,0.015912671260124436,0.014907328591809018,drill
0.009372167848028424,0.0021650378004774776,0.009934689352198647,0.012550767855977429,0.051221898385997985,0.028574612599689683,0.005275697394438571,0.013140259125909963,0.022811467781082905,0.00620527932754629,0.015480595074074649,0.015112246208715234,drill
0.00938623414899708,0.0022715264612388998,0.010027203803920035,0.012748321364784293,0.035900712988159944,0.028925392734519852,0.005414545743977536,0.012863473523755619,0.023439569274475013,0.007174872448705042,0.014955440265728261,0.015287621307275071,drill
0.0099072679717841,0.0018028643548296662,0.009918214404024414,0.013124151851686583,0.051316788800624014,0.02910310064434265,0.005368441509219225,0.012740703745512087,0.02379796479805047,0.004709909602704995,0.01603769499832406,0.015180426964688808,drill
0.0091624511755883,0.0020108788546034043,0.013817002097420919,0.026581181586683888,0.0520267001024926,0.027007391923169373,0.0052206780616666495,0.013152287708924092,0.02930901076226875,0.0034541156997503018,0.017396629229120567,0.014551995005755314,drill
0.008927080924881292,0.0018791273858575748,0.02685919336470487,0.007212894346966184,0.045202030475208946,0.0373964585553748,0.006249488323143542,0.011415863941167205,0.03318841060701603,0.014428036560644645,0.04682393264845528,0.05135236451962431,drill
0.009392837585627456,0.006948227368233815,0.04319430526279416,0.02758164165931156,0.041548599396714334,0.04433449489709963,0.007007561158490011,0.010533855812581637,0.042120160393570784,0.0035264735898866383,0.0470772113343094,0.09054280411064332,drill
0.015936280376542433,0.017412775056547987,0.04248106406569272,0.03021841873058467,0.037778617302606725,0.04783109882383328,0.00980667128233995,0.007343243775132252,0.04512207778143768,0.010599058803578242,0.03822016342941882,0.09341254717333633,drill
0.02338147579198904,0.02446381434900567,0.030137820252012452,0.0227759822711754,0.04616783856030212,0.060420405179237135,0.009756069006627299,0.009096160056032346,0.04464803950458535,0.014664906877841326,0.04416570974295557,0.09008846687447074,drill
0.024834293178764694,0.02565523469408698,0.026696281741878995,0.020482737149130716,0.04673028215744367,0.052086046148236885,0.009714821417295296,0.01084903459865624,0.042178609539957904,0.00805181504014635,0.05536516091884021,0.08744469123279526,drill
0.025645365625977728,0.02666154764951796,0.025224561660179747,0.02044617646277058,0.040463059250057665,0.04664092087834182,0.009673902423215818,0.01248665488758889,0.03856745061437949,0.007017809797704615,0.0589219637512079,0.08691722003963424,drill
0.024752413979173316,0.029437479209780307,0.024738881109885164,0.019988846223807116,0.03589723340022185,0.04432152607878594,0.010023364462562231,0.013030928909767333,0.036924213052709313,0.006747437997792239,0.061599492420182464,0.08743169398907104,drill
0.024827634149914218,0.02926989181847984,0.02367026375774905,0.020402583783210308,0.03704801422643746,0.04587240132846474,0.009237235295476065,0.013569994029202628,0.035912961346879706,0.006845179829719306,0.06167928007944291,0.08687418012492508,drill
0.026252300357818854,0.02931648612597294,0.024030720873564768,0.01009798070679806,0.036960788299692855,0.04281335091534944,0.00935418693407169,0.013452160753321,0.035159889597946664,0.005773928748564457,0.06277857994852157,0.08628872206402623,drill
0.0252691160863193,0.030279724091154085,0.024732640159871786,0.009420844183005551,0.036643190595891564,0.04613354739299323,0.009472100874085468,0.013779988700409265,0.034076542730280754,0.0054130744151579075,0.0627998693762717,0.08597491252052651,drill
0.025736183529871986,0.0299311583358276,0.02624685693888157,0.02067367228508167,0.03765272888152569,0.0405232360235359,0.009720449590234447,0.013928255555632936,0.03394133579521156,0.004529884098385458,0.06320832832934067,0.08650294542529173,drill
0.025863451322398267,0.03037048960266289,0.026260297319086245,0.020562930793400123,0.0386893592655212,0.045100506478687755,0.009846832520149082,0.013721486750532395,0.0337936021952324,0.0036421672643463148,0.06347916613767361,0.08668816533166891,drill
0.025128090441023113,0.03202172353724767,0.026359004367687025,0.020982968124773124,0.0386931017938122,0.045281651874660385,0.009483329255501754,0.013498118362300296,0.034913275423847166,0.006814036096674819,0.06656814581086659,0.08742557897589677,drill
0.025554010957559898,0.03220840123937928,0.026591854914839584,0.009035031527742515,0.03914522486974426,0.04525194017693508,0.009839004371469642,0.012972254941131908,0.033040266172384286,0.010672575004188986,0.06900454049876482,0.08636026046254555,drill
0.02498263706723827,0.03199887363964788,0.026561553744647845,0.008862898930159471,0.03941259468875874,0.039183571112304035,0.009255582736116857,0.013403370411523683,0.03005584375770181,0.011415381770320235,0.06984118115405569,0.08653288682363733,drill
0.026351711016596308,0.03250700525963345,0.02690059423412663,0.009196036508264937,0.039911874580925315,0.044317401227592014,0.00893695780594111,0.013390914264671422,0.0297656254650879,0.011975259114669094,0.06920415224913495,0.08571771442286263,drill
0.026605297114655528,0.032721656501138716,0.027338538591081072,0.009279760656413151,0.03955086042896863,0.04482254753431166,0.008675246485440768,0.013449211741699817,0.03239464451736839,0.012545020943912464,0.06948884009228118,0.08609556607834697,drill
0.02586465543106035,0.0325585484096777,0.02731270313822959,0.009349787713069975,0.03955383276639506,0.04493796314188263,0.009200368382750046,0.012865740847955246,0.032170788280825244,0.013536012561419657,0.07027505657142054,0.08534316486592589,drill
0.02519164544270538,0.032426788418448246,0.027094103239370983,0.00951985651672258,0.04027824209640194,0.04518364894112118,0.009266792818606238,0.013177452851073697,0.03212128999100604,0.01420043055705449,0.0701493479618107,0.08625746127039989,drill
0.026758859858499146,0.0323664398858112,0.02785709311233373,0.009395008432020069,0.0405987503704636,0.04448398576512456,0.010000080000640005,0.013242928276300456,0.032272743409098976,0.014221696335495505,0.07025234642837071,0.08581481163648845,drill
0.025726384465380003,0.03299175865868706,0.02755428193541276,0.009598651581425841,0.04053802060952968,0.046188096403794815,0.009754679563653675,0.01324252492574254,0.031088727227507308,0.015014203436450883,0.0705641604629009,0.08580671180099708,drill
0.024735882613395467,0.0336089265308866,0.027665884644327385,0.010250049968993598,0.041479490465939114,0.04659984249253238,0.009383019549521232,0.013270272996056076,0.03125556739794276,0.015597217456405776,0.07111667401538964,0.08600522911793036,drill
0.026385293892596022,0.03309406325599251,0.0275309172200381,0.009872262791737706,0.04111774477393464,0.04126263668248401,0.009524380986668723,0.01294707881534229,0.0313407903520511,0.014792833759613492,0.07091645332633624,0.0860755571240435,drill
0.026696923179603548,0.033111376737933386,0.028010262960348673,0.022631397896185252,0.04064660621161436,0.04781851915609877,0.008779916467874726,0.01338768734394977,0.03168136153819347,0.015052374737900524,0.07108937356044018,0.08537668192063384,drill
0.02588219460304478,0.033627009213800525,0.027390656499254974,0.01040264476840592,0.04149790850541133,0.04252405798580547,0.009141202324059279,0.013287977038375677,0.03164817358390247,0.014988503817571924,0.07175351233442877,0.08514986376021799,drill
0.02621245720816361,0.033956664504759024,0.02737243759768539,0.022835221044939714,0.04077255843726938,0.04912942656133318,0.009700120766503543,0.013246208603942336,0.03212727541428122,0.016482909695082655,0.07236623102195591,0.0857368222504201,drill
0.027189576603913128,0.03399498913860097,0.027428746972552053,0.023156456599011218,0.04088157017934745,0.049007115833218984,0.00938366229325446,0.012972608337495379,0.031804289126431594,0.016195617142089006,0.07320751401923893,0.08604296985914767,drill
0.025840260676549705,0.03396969902846661,0.02712680969729193,0.021490310019212335,0.041106927339395236,0.049408579305710645,0.009198861916803653,0.013185619236236193,0.031205824255038962,0.016686857764561788,0.07252841300579503,0.08608518990392892,drill
0.02543344956419784,0.03424634077848782,0.02729928202888264,0.023128499631100433,0.04073369532010574,0.04913691017281452,0.009100886972444334,0.013083456753942044,0.031141588345571975,0.017297536657804563,0.07306950371193079,0.08595200440074263,drill
0.025427241220609288,0.03403282125281622,0.027772763251079663,0.02317803278764518,0.040917869652034436,0.05019626740555572,0.00953269762950408,0.013217914503885406,0.027984004343117475,0.018561002591115962,0.07287939189435404,0.08523695874531197,drill
0.025990430323554865,0.03333733381339094,0.027474867365077794,0.011214106448784055,0.04112011184670422,0.04992511233150274,0.009475664125609403,0.013091472738317171,0.030838023282707575,0.01805516937554391,0.0729059586039967,0.0859202488250406,drill
0.026415473127539186,0.03521759189150164,0.026941687411765974,0.024080486618473586,0.04078220264676496,0.05104905814487723,0.00949239421913192,0.0132403157020876,0.031070181325578216,0.017967288754094295,0.07302894867525488,0.08585754516106876,drill
0.025929709742829137,0.033232307119689476,0.02723875311883723,0.022981848935710578,0.04150479795464356,0.05056941157432692,0.009339195857879854,0.013219452159463607,0.030143180105501134,0.01727999115264453,0.07296553837622491,0.08581407522461834,drill
0.025348735224855957,0.0345122725641238,0.027267050768521824,0.023850353342984777,0.040600398695915196,0.050451032228119384,0.009589198726554409,0.013279224918199975,0.031132474907225222,0.017719468912077766,0.07281358992842424,0.08614748449345279,drill
0.026659770672652672,0.034562610168319914,0.02702666180186754,0.010858164145039014,0.0406484236541307,0.05141573218573419,0.008834632466037464,0.013193499826505478,0.03066986042146522,0.018106593516028863,0.07269290880674589,0.08560764305037154,drill
0.025962157559141795,0.03404579840801847,0.026489996052990586,0.022356010525209757,0.0404761615646465,0.052004513991814494,0.010003521239476296,0.013227565717853378,0.030505661850839517,0.017402532764618565,0.07254472382223641,0.08549712302181031,drill
0.025775055931871373,0.03484114181389952,0.026579203368116654,0.010235267867195351,0.040801171809654375,0.052284027752361927,0.010222450750787896,0.013299322532510195,0.031550717778829465,0.017062138602576726,0.07298364436529774,0.08562303602161125,drill
0.02618363104121827,0.0338612299075927,0.026764374476421923,0.010215840273294158,0.04070832485243232,0.05155356673351445,0.00908351015899776,0.013039237674008627,0.030987381938074817,0.016859056600910725,0.0734802448361758,0.08649321893163575,drill
0.026833967509432143,0.03375846493508247,0.02631994525451387,0.02213986193582097,0.040842999509884,0.05249812319209588,0.009832764344036625,0.013051064901640649,0.03154852794568606,0.01742451699238897,0.07289958082741024,0.08592984687301287,drill
0.024787386194913132,0.03483373856582532,0.02647470738829659,0.00989614001058887,0.043199343369980776,0.052773233416011395,0.009301564151027637,0.012881817057586875,0.03103305951830485,0.016878605692140985,0.07328638119178313,0.08599191675982458,drill
0.026853134834960633,0.03486713876772558,0.02662669112772025,0.010005703250852987,0.03356605800214823,0.05509763300568608,0.009117440843764445,0.012808968327264017,0.031060048391555392,0.016931503602177392,0.07344408701655429,0.08554100408030589,drill
0.02546719570521212,0.03468801598423777,0.026620949622514933,0.010392666103384164,0.0356261110893396,0.05052367792165798,0.00915247194538537,0.013048765847726122,0.03105050053406861,0.01769282078411043,0.07315984694960019,0.08621878879845496,drill
0.02639873708441788,0.03598649786600068,0.025868134597077933,0.022151779563211214,0.047649452507790686,0.05100479445067836,0.008998405482548493,0.01289174799211025,0.030956685405780237,0.016896001730150576,0.07296394122024896,0.0858885167053165,drill
0.0261653387757238,0.034962956747326204,0.026509237143682713,0.021476048836535054,0.048204851336238475,0.05133812831451791,0.009792103843302837,0.013040512961617859,0.031599070987312974,0.017163197984354027,0.07311919159421773,0.0857529970672475,drill
0.026616202347016723,0.03470836298006005,0.026137709134345214,0.022064436981761536,0.0590887335511738,0.05157643369591566,0.010078379557821175,0.013071211962773187,0.03024821686761565,0.017170418116851563,0.0729059586039967,0.08560178051703475,drill
0.025952387749434886,0.03514691410094194,0.02579779686814746,0.02182667437875828,0.028222358316705665,0.05200532534531536,0.00946198222850498,0.013324752192921093,0.03029128095768914,0.017075715429787218,0.07359868111163448,0.08504847763225039,drill
0.026010508245331115,0.034901333928982765,0.0257322100365912,0.022273947277566795,0.036904862953791424,0.0527256526117652,0.009574499660583987,0.013128614471671731,0.031268859030602836,0.01835532607319003,0.07315395982384526,0.08558566268978621,drill
0.026006584867288397,0.03508574957195386,0.025763036740666694,0.022579989613204777,0.03777476419103454,0.052990239197939736,0.009642820293508164,0.013338455300168599,0.03184977100014651,0.01803969815977039,0.07383179640143825,0.08593870851308846,drill
0.02561206430677106,0.03496124545940824,0.02531331556338581,0.022315401420598454,0.04928341908648254,0.05375621556242441,0.009551417669167546,0.013033561420658197,0.030981717688392082,0.018182710787620484,0.07397872371905839,0.08560397887293802,drill
0.02727240496248681,0.03536468058620494,0.02587342204467305,0.021654864765369538,0.03772204136599056,0.05945444600347213,0.009453824213701806,0.012959276768682094,0.03175772665489514,0.018322669539661253,0.07326114668346788,0.08567658801555887,drill
0.025222589351022777,0.03581405343456772,0.025759851211099406,0.022365760704253074,0.0371058890756552,0.05296133293082721,0.009547888389003887,0.013002717567971707,0.03074472958473094,0.01814707478228047,0.0740905386382159,0.0863684651460059,drill
0.025781036500791474,0.03571096969567111,0.024895439155546706,0.021751519343626152,0.03773641866292321,0.05385986739700647,0.010074592281250377,0.012986979254599337,0.03135356474354352,0.019484859290088637,0.0739568387888828,0.0862358896525556,drill
0.02658803697864183,0.03525073850297163,0.024847128044704955,0.02195857295626072,0.04146641842104172,0.05387292454558188,0.009207755508309538,0.013112535715269154,0.031165172296655042,0.019056003689242314,0.07419773696902245,0.08590917681826772,drill
0.026692647510243302,0.0357559158162718,0.025131500576767937,0.02188284363176426,0.05004353787795381,0.05359516357243922,0.009023511661986472,0.013181864917521071,0.03143606219310544,0.01938532995770121,0.07440974470016594,0.08588261564094196,drill
0.025556688568748768,0.035258817348748486,0.025587488741504953,0.021886148256768292,0.04917097732234526,0.05369934808991419,0.009944450300620732,0.013324184060278608,0.03149070709233705,0.019685659390846957,0.07405268107731841,0.08636398967086682,drill
0.02668360185931338,0.035544813123145,0.024970534768972614,0.02199213561230504,0.02895898249719098,0.053617290503841675,0.009748954668335688,0.012868025530162652,0.031007848086350657,0.018946319393263068,0.07382907093497135,0.08566044200788077,drill
0.02594067367929545,0.03611933829372246,0.02582851416306574,0.021341346297489832,0.03746805848014568,0.05409118692291465,0.008971933101678022,0.01312523707459466,0.031010059663354794,0.01963930453294788,0.07453342078588039,0.08560324607509116,drill
0.026044854448330917,0.03512888788966719,0.0251559669953713,0.02096814100655464,0.03749967187787107,0.05480142702915985,0.010021114488226695,0.013228790610733577,0.031104392562317652,0.01992948946626834,0.07423464085280755,0.086347583562874,drill
0.027007391923169373,0.03627407238128403,0.025776783366757226,0.021287103421263262,0.037440563106069115,0.05395314708706959,0.009174825380135953,0.013069896499489619,0.03147762255812343,0.019998200161985422,0.07441528192229556,0.08577874231208023,drill
0.024632058624299527,0.03590638487335818,0.02540017983327322,0.021404017962251876,0.050084392200858446,0.054340738164587225,0.010159235862915336,0.01350309423404373,0.03115022194533136,0.019915915006841117,0.07406968475942166,0.08599635375460081,drill
0.027233337963000783,0.034903770305268374,0.025349570578274406,0.02159295551419305,0.03805435684331499,0.05353892279687333,0.009908151436186551,0.013455020539088852,0.03148723664862448,0.020156251259765702,0.07404226332390527,0.08597269507204511,drill
0.024929511805370314,0.03550178218946591,0.02561678821832676,0.021401819154628143,0.03785684811453968,0.055084582376238714,0.009157039565736555,0.013510628811686154,0.030923371884470283,0.020516566101298494,0.07376154368158618,0.08614748449345279,drill
0.02641889267853227,0.036112816438554046,0.025785955936958496,0.021825959796582056,0.029146531271313406,0.05502941322136682,0.00937545412355911,0.012843928289779573,0.03098536561182154,0.02075989520404901,0.07396230880743174,0.08587671538738986,drill
0.025761974809941034,0.03621574443273468,0.025670052546597565,0.021650129576025513,0.04728400665758813,0.05537711817477019,0.009368208049164356,0.013528339842719523,0.031060048391555392,0.021380221584616502,0.07457733296541849,0.08582806921175502,drill
0.025309215338396866,0.03643624386049291,0.02608350896229368,0.02164324146498773,0.028927735623638588,0.06217861428740199,0.009171636164861994,0.01312978662783751,0.03141719840274963,0.02134417048015846,0.0743361779310755,0.08658158582832604,drill
0.02603678476952238,0.035999582404844105,0.025802456393848695,0.0215725062722062,0.028456707388214937,0.061928707671728304,0.009085433052623737,0.013386450769988649,0.03129351754783997,0.021325553771317556,0.07388252678241596,0.08609111884018045,drill
0.02732434544530486,0.03648729512383788,0.02475296540525555,0.02123832157792234,0.02884363002852635,0.055802637232635614,0.00954601993018041,0.012901444574749035,0.030973752841841822,0.0205250724021929,0.07449566435233469,0.08565237128589905,drill
0.0245982490966293,0.03683309084881858,0.025931861440877946,0.0223421249595049,0.028948335904910506,0.055488968793003954,0.009658924073129646,0.01287191798013863,0.03065547537445663,0.020788119174129604,0.07386724578587363,0.08622622311897495,drill
0.026033598962821414,0.03619110350293691,0.026033531188170363,0.011101391226348485,0.028544189259392467,0.05531585352361987,0.009559891284916308,0.01318939309007696,0.03021421881137263,0.019842135966252495,0.0743378357282506,0.08633491038436301,drill
0.025934215269547266,0.03587122231190028,0.02582104466782517,0.02177501186738147,0.02839787697471737,0.06268413464552122,0.009250017806284276,0.013300472299771365,0.030825190345550382,0.019995960815915186,0.07433673052191819,0.08674832575731288,drill
0.025748774358340547,0.037465250979716314,0.025861310961575266,0.02185730241545049,0.028420717566277114,0.05528771728072891,0.009034247930479656,0.01349638769183428,0.03141739581206114,0.021199825313439415,0.07414162533271054,0.08605259534627566,drill
0.02536577446782605,0.036445539430429115,0.026551045712935404,0.021408966931709676,0.028743396204721966,0.05646846236376984,0.00960866778703733,0.013212867218612173,0.030284859387397868,0.02112873952278629,0.07363173822444427,0.08592763174854137,drill
0.024314513089718125,0.037083597553965904,0.026001986551772556,0.021477340332082637,0.02848158950054685,0.05676786484706737,0.0094644449197699,0.013187723284639862,0.03062205645482328,0.02070153356960684,0.07471887025068182,0.08693308760247238,drill
0.02602553625617456,0.036715032602948956,0.026696281741878995,0.021412496761359864,0.028255132544826766,0.05602900061071611,0.009870041167941712,0.01340498745963423,0.030854864886546665,0.02087739333217812,0.07432457542086292,0.08660708099494215,drill
0.026702269692923896,0.036495684385321435,0.02706374594720404,0.02226551628165878,0.02889296600742549,0.057132736486679506,0.009319030485344427,0.013284834829648564,0.03052885129091248,0.020968976399417062,0.0744158356898348,0.08705190034298449,drill
0.025044704798064543,0.036618367040540195,0.026147687367790756,0.021727558148377492,0.02844440399018099,0.0565860504068537,0.009027902538375356,0.013565612799426988,0.031094333990460254,0.021033634885545473,0.07380836396380437,0.0866145824310981,drill
0.02474334960620959,0.03681085478485896,0.026737324502886295,0.02267414308744737,0.028389573077600056,0.0563329502692715,0.009536415757210485,0.013313256941865,0.030710644309317612,0.022607964333675467,0.07481110196753198,0.08634460130380348,drill
0.026807279784898386,0.03712696680106629,0.02713468572606992,0.020819887156211615,0.038973591494403395,0.055782092832558895,0.009243810113652646,0.013094901369202888,0.030737358492885836,0.023832334758506952,0.07434999516725031,0.08567511994516792,drill
0.026250784242179238,0.03725393774121925,0.027404167625812534,0.02262223358361064,0.02781107381337101,0.05520134691286467,0.00968958447185951,0.013523436792132606,0.030357121173484873,0.024204694258404474,0.07472780397402462,0.08522824123001398,drill
0.025728899729331976,0.03636390082836966,0.027215623945394573,0.022825422042053557,0.028355923552430103,0.05544558847175325,0.009768477319060937,0.013077707739387441,0.03087305924231338,0.023758951184858896,0.07436990101366174,0.08571991873751703,drill
0.024726157802339097,0.03699524611087475,0.027011039411807602,0.022442860477224984,0.028494006285777786,0.05608745155446372,0.010250764450758915,0.013470045313232435,0.03015781585034485,0.02337344216008003,0.07503395286367082,0.08527693685242826,drill
0.024477647012747957,0.0371859184364065,0.0271102628611087,0.022500630017640494,0.028520173744898455,0.06310462115140691,0.009493304372426127,0.013294866851908478,0.03179448047818898,0.022615582588715277,0.07488673381510465,0.08678898127093784,drill
0.0260115231047354,0.037666769622503635,0.026851260129637886,0.022111566118005004,0.036913036577127946,0.0559543859845454,0.00967800315696463,0.013287641563211303,0.030392088331565526,0.022110490543343193,0.07467813722854497,0.08608518990392892,drill
0.024038981612582964,0.03673189025980466,0.027083096356240215,0.022458939443961577,0.03880692004998331,0.05602460600695826,0.00936881365523328,0.012925056644060741,0.03067127144688656,0.022234920832564377,0.07457677679170706,0.08570302188855179,drill
0.02587938137926751,0.03711456523998278,0.026962680953292552,0.022967122564049564,0.029321127925149026,0.05724852155693079,0.009476750687538263,0.01355989200902004,0.03060780988877122,0.022353411913027345,0.07413667838026185,0.08641772600395793,drill
0.02579393739295516,0.03834664601060668,0.02770259601027212,0.02234167571504533,0.03967230674627577,0.05659886123091204,0.009037080950556324,0.013152149324242569,0.031054357547451058,0.0239758131996442,0.0745873455109606,0.08611706754161608,drill
0.025135985682542557,0.03695395906240415,0.027708660064616596,0.02297049898814952,0.02824108852451609,0.05654157784927146,0.009218790476251935,0.013275734347245417,0.029621905991919145,0.024544394673866356,0.07442303541792256,0.08634832915983076,drill
0.023692920792196502,0.037564046699622856,0.02744267225765376,0.022446537958218014,0.03876630122966707,0.0572911594011928,0.009564572822266327,0.013368858847577629,0.030591704753339083,0.023148148148148147,0.07453786523553965,0.08602076541277065,drill
