R1_1,R1_3,R1_5,R1_7,R1_9,R1_11,R4_1,R4_3,R4_5,R4_7,R4_9,R4_11,class,activity
0.0107190786737498,0.0203474945112633,0.0332052716689301,0.0220076718744154,0.0150867108707295,0.0320603247069686,0.0098482483413087,0.0093217668849824,0.0377183420525567,0.0298105243075015,0.0476658055044472,0.046869580704731,1,painting
0.0113454964619069,0.0207318337306934,0.0313071355223282,0.021810631374157,0.0234428662185953,0.0304611513705995,0.0093415950399866,0.0096552776230251,0.0333679247486561,0.0218031178458519,0.0576531700595557,0.0398649375914402,1,painting
0.0104326960694817,0.0206226812372783,0.0332901670833485,0.0219594891344447,0.0140314444670506,0.0311254980079681,0.0097556692633006,0.0094866399649373,0.0379227437863584,0.0189805183959184,0.0604540096121875,0.0394810609350694,1,painting
0.0111971550268507,0.0204709547858021,0.0338674225875388,0.0207695966336637,0.0147902082905033,0.032100667693888,0.0095719243971123,0.0091478335643161,0.0400681157968546,0.0235211101964012,0.053168581621748,0.0476878543803678,1,painting
0.0102723824942166,0.0218206733423379,0.0350546326449772,0.0198830874458185,0.0154687893970729,0.0325551565740255,0.009963702232766,0.0090468754806152,0.0390356629817,0.0298182577192014,0.0418763976247707,0.0491079540153118,1,painting
0.0104875339927195,0.0219179042976626,0.0344036302710662,0.0213504136642647,0.0155387357373829,0.0312490234680166,0.0097048935955466,0.0094266166176168,0.0366064368758602,0.0242859918399067,0.0503377664126287,0.040860689564997,1,painting
0.0103306638897842,0.0206717064286939,0.0328100136161556,0.0229654874654369,0.0233052970609689,0.031519690350562,0.0095890516044401,0.0099489420295045,0.0341350519194139,0.0151360809356519,0.0595379852345796,0.0309037810776148,1,painting
0.0100669755885908,0.0212575092151302,0.0319456157836898,0.0223605095512916,0.0227534909543496,0.0320784253342571,0.0090224369963224,0.0109100271877877,0.0377446798873698,0.0118803788415205,0.0597535762515386,0.0267188931965682,1,painting
0.0104124582981045,0.0223686623987258,0.0338538933670066,0.0216577725414096,0.0153104421808806,0.0308621972032676,0.0100019103648796,0.0091114844794973,0.0384045225165715,0.0224580819899657,0.0541295428218813,0.0376218477594308,1,painting
0.0110403912714666,0.0207006336463959,0.0353169698039908,0.0205649605975354,0.0155098875533152,0.0304334329521038,0.0100924060699767,0.0088100603841538,0.0381202159129029,0.0258509486005588,0.04808408945564,0.0408571837143265,1,painting
0.0111749698555188,0.0213355180903857,0.0343920348047392,0.0219543788008518,0.0150177434639026,0.0315824048106319,0.009526985185538,0.0098915979777617,0.0369105841099935,0.0215632958203863,0.0532384978225454,0.0334961244983955,1,painting
0.0096243519202025,0.0207467157948896,0.0325598205302692,0.0239525547794927,0.0236638222752291,0.0301071513516605,0.0090760079360613,0.0104259631504758,0.0382184105727411,0.0141490546309148,0.0557317297456961,0.0249627431059144,1,painting
0.0098304734847553,0.0213188251621829,0.0322643092211395,0.0225291188861603,0.0142416059974251,0.0311656579382047,0.0090526574981351,0.0109513191959103,0.0366054988780414,0.0100160457052197,0.0534856604944214,0.0219073407117256,1,painting
0.0109239355444107,0.0206535612935738,0.032838565611454,0.0215718547696449,0.0143769256094738,0.03054684970339,0.0093440478415249,0.0095307987762454,0.0384031951458361,0.0192449438721211,0.0549477721425784,0.0337833272523344,1,painting
0.0111171267118985,0.0218897413727056,0.0339595473871524,0.021135929389087,0.014030145169912,0.0304535446403284,0.0095024967810292,0.0095227937591418,0.0387584881088958,0.0266491848014369,0.0480284328322366,0.0398762242000829,1,painting
0.0102629153658421,0.0206312332113339,0.0339375345738633,0.0217618857979757,0.0147939498662626,0.030302571173164,0.0089271845266896,0.0104817078475498,0.0380005624083236,0.014296988482346,0.0515905362320335,0.0211558722354563,1,painting
0.0114708233871735,0.0224509726883917,0.0319763630724168,0.0223051975571347,0.0136677373060889,0.0303556467574098,0.0092539211177256,0.0114139745856441,0.037141031926431,0.0115727748157903,0.0493678447480018,0.0176481384743537,1,painting
0.0099708452484934,0.0215128248705465,0.0305430244313652,0.0225341448630036,0.0138888117288237,0.0310166962876116,0.0089945690791899,0.0104144644413733,0.0373038284919181,0.0166929859411672,0.0540718831614748,0.0228524417834045,1,painting
0.0096488214929428,0.0208348959505296,0.0337542488160697,0.0220796368341333,0.0233283488427972,0.030996794931404,0.0095710449092569,0.0092890875515079,0.0380432094773243,0.0233597921912886,0.0506765316981705,0.0321403892201134,1,painting
0.0099168767391722,0.0216140975790049,0.0326262145108351,0.0221614505999104,0.0235616774029376,0.0328933302194314,0.0095405645724491,0.0094262167596248,0.0376747164977583,0.0217212340267475,0.0503370062568898,0.0266078455893504,1,painting
0.0112356268243849,0.0213906031080546,0.0323861465019723,0.0218242449902445,0.0148971574733825,0.0328815409605355,0.0094371228099976,0.0103677546242777,0.0365721641943883,0.0168007647708123,0.0488350401179854,0.0187745829695757,1,painting
0.0100262587717231,0.0205236822769794,0.030345698193824,0.0226756341241082,0.022787244611956,0.0313259654662556,0.0091193698150683,0.0108542630660905,0.0354116426398671,0.0145251510252577,0.0468801275139468,0.0164957160625385,1,painting
0.011771838231399,0.0216612910562695,0.0305055687915829,0.0231086174345275,0.0133483012284441,0.0307228156846118,0.0085713746942162,0.0096401616847917,0.0363083156935432,0.0177442136119411,0.0482637129274355,0.020545355927746,1,painting
0.0118152473403878,0.0219786499394488,0.0332700094154126,0.0215007987546737,0.0143269143981191,0.031714116270293,0.0094976773430057,0.0092442544647438,0.0387002894781653,0.0259971195191572,0.0489059733755881,0.0327559550326249,1,painting
0.0109236133565205,0.0215377988369588,0.0331018411244033,0.0193256880911244,0.0150220975054304,0.0326279177515449,0.0092757925005217,0.0099832182101886,0.0372549092656684,0.0232617646374654,0.0485892122231022,0.0278556963506252,1,painting
0.0118256007700831,0.0218556782144785,0.0307400986142363,0.0224725666143055,0.0144368057701025,0.0321612694696285,0.0090698176422464,0.0103388773840158,0.0367525451137491,0.0177677646552964,0.0478780450436647,0.0186181254898894,1,painting
0.0125122307055146,0.0209068557761461,0.029217639273182,0.0222369480233576,0.0230466256283086,0.032069681002883,0.0090487173895536,0.0103097991548026,0.0361259930132329,0.0156567293405542,0.0494802103898545,0.0172809765825486,1,painting
0.0107291417437644,0.0211849595261348,0.028812216379745,0.0232224923772168,0.0131355987862706,0.0309266234931002,0.0093550970310664,0.0100020904369013,0.0373453435958337,0.0163682194650865,0.0477140212422822,0.0186307862564415,1,painting
0.0117764962332876,0.0215875483021393,0.0315227704732513,0.0212047252609771,0.0131926121372031,0.0306280589773903,0.0094855061466079,0.0093641726753441,0.0381085942501753,0.0211694871480043,0.0525110798378457,0.0285404418060391,1,painting
0.0102954060868499,0.0213319680873757,0.0315209819416294,0.020708778658361,0.0146562236187974,0.0314542560753895,0.0093673568222928,0.0096296438957687,0.0372783800307173,0.0209488136686819,0.0508367732883258,0.0264429941931184,1,painting
0.0116375011492032,0.021083524490622,0.0316834694666404,0.0219817419651237,0.0142774741434943,0.0311084565228211,0.0090495853932452,0.0103167446956457,0.0358398531999612,0.0164347180131083,0.0483150138905664,0.0177087059540211,1,painting
0.0111972929424582,0.021906092960696,0.0296118186690672,0.0219549572097883,0.0121551433881489,0.0306673209028459,0.0089080590319255,0.0116775774164994,0.0360857107802452,0.0151343628735917,0.0451253356196836,0.0157678965625985,1,painting
0.0121584242682148,0.021794469435436,0.0316934106229973,0.0233720218201195,0.013262493932409,0.0300506052191891,0.0088735711332082,0.0111728972328085,0.0362051237491129,0.017182632482392,0.0467718096948607,0.0167164538383485,1,painting
0.01087856368148,0.0218883998047554,0.0333217817823154,0.0214674274722962,0.013685469589518,0.0311255948879323,0.0096485608206679,0.0098808761570505,0.0370225022768838,0.0212883269716716,0.0491543002639585,0.0224874744767164,1,painting
0.0111553233760916,0.021204050821869,0.032041217822607,0.0219572229382716,0.0130284332527307,0.0314666280676029,0.0089322480056523,0.0099096929679827,0.0360077488675563,0.0199289334234121,0.0470718929020292,0.0186328691264538,1,painting
0.0117599327331847,0.0211292752447298,0.0306064046962467,0.0232165617665017,0.0133454331927614,0.0302758737617167,0.008720281281393,0.0104823670862059,0.0352037062461936,0.0182005150745766,0.0461776454018609,0.0166499057615333,1,painting
0.0111577754073703,0.021196994266213,0.0283810323884341,0.0213936234166044,0.0123916197953647,0.0296294540476797,0.0090209719556023,0.0107090459310979,0.0368510076908053,0.0185135472882281,0.0507035112181518,0.0182894265167421,1,painting
0.0120466833071518,0.0210495295430147,0.0285299378903252,0.0215311674414298,0.011825614754583,0.0306340638536426,0.0093158183527211,0.009466245734273,0.0376664858675345,0.0208423215845166,0.0506011415617536,0.0243188295833698,1,painting
0.0105080980657743,0.0217383270618259,0.0312381880601397,0.0210581288589021,0.0130879945135127,0.0309513197642747,0.0097729260629278,0.0095112456212602,0.0377640652260934,0.0224567202858291,0.0455649368697799,0.02382353431661,1,painting
0.0122759485932376,0.0216336897123151,0.0310446204329482,0.021882412667291,0.0135093876734943,0.0307533336613688,0.0091616201409057,0.0100845488576223,0.0362890788017346,0.0194108797981268,0.0472764062367035,0.0195165363612588,1,painting
0.0105137435655889,0.0217149607393509,0.0301802060100862,0.0216261105007742,0.013684233573446,0.031876777130325,0.0091634167082074,0.0110502487963516,0.0354680362057713,0.0181315443542903,0.0444428642537154,0.0190379006526192,1,painting
0.0109267525145189,0.0205420639844208,0.0299748510999271,0.0223201830255008,0.013521132854595,0.0317259889783914,0.0088000978570881,0.0098508288979976,0.0358798455731446,0.0201978582191144,0.0466881743523183,0.0195058390729264,1,painting
0.0112541133784398,0.0208573627533387,0.0292950154531206,0.0226674615389846,0.0129759244697388,0.0305031494501807,0.0099053641509022,0.0098300096432394,0.0374986875459358,0.021147237642083,0.0511338941017053,0.0237689468217352,1,painting
0.0116617803806871,0.0213046998167795,0.0319782036563878,0.0217069946448844,0.0135056109060509,0.032586451856776,0.0092604768404734,0.009370709971841,0.0375675746749465,0.0206415390331503,0.048837663606173,0.0219721305496108,1,painting
0.0115630998358039,0.0217615069408326,0.0309311194900077,0.0218255310697347,0.0138547331232032,0.0331929272510613,0.0092149167386198,0.0102152454365944,0.0365637397393005,0.0187952613387112,0.0469984443514919,0.0187218587061323,1,painting
0.0117766903966978,0.021260763261401,0.027996696389826,0.0216304140926473,0.0126157654174115,0.0317854861113318,0.0090195399313071,0.0101665277241211,0.0351337013002982,0.0200727436228893,0.0470052927959688,0.0182193500429065,1,painting
0.0119038266041001,0.021738374317415,0.0281771100428855,0.0219564033654775,0.011851191696581,0.0314223318512466,0.0083844364736401,0.0101750722938886,0.0355985902958242,0.0184622428671124,0.0490061551730897,0.0171450713063515,1,painting
0.0110570054975431,0.0212501912517212,0.0304873401320101,0.0217129804539749,0.0136192838163412,0.0320929411575923,0.0089791351835739,0.0098586272847368,0.037467496946399,0.0216528485404897,0.050400431427693,0.0209891339253668,1,painting
0.0117171205879182,0.0214428922173022,0.0308530561494768,0.0215449449095758,0.0136144999870662,0.0323730410263548,0.0098517702645988,0.0098131285922183,0.0376183095836405,0.0209320190816285,0.0485920454821545,0.0210580401703174,1,painting
0.0105930520171819,0.021308921832482,0.03064082215454,0.0206221283686246,0.0143906219195074,0.03212159952717,0.0094733750793395,0.0100476661281117,0.0351004047076662,0.0195075513731365,0.0459685575066654,0.0163964800036728,1,painting
0.0113700966458214,0.0210872146109092,0.0301044322755639,0.0219419985211093,0.014227321294174,0.0315841005637761,0.0090722450086776,0.0100479488117295,0.0350306868817083,0.0201456124870564,0.0424205145608416,0.0132892131456896,1,painting
0.0105847099630699,0.0209068557761461,0.0290271549034121,0.0226579086297176,0.0131265292406565,0.0321623038501493,0.0089242049425816,0.0106853360858759,0.0366109935491429,0.0201303642388105,0.0490491816144047,0.0173386250817082,1,painting
0.0116512772712708,0.0206032211075879,0.0294021657635301,0.0225049848541451,0.0129323277155301,0.0319711492349304,0.0094852812148748,0.0096799330148635,0.0379069309032463,0.0211407998410211,0.0498315692957802,0.0211618266042251,1,painting
0.0116824340585009,0.0208719028705128,0.030785618190606,0.0205996984204151,0.013198218768395,0.0320187501801054,0.0091488127585683,0.0107663023349956,0.0366806909174941,0.0189134953463344,0.046115889229634,0.0174600514023913,1,painting
0.0116318158078703,0.0203159949860124,0.0309216507214021,0.0213071965056197,0.0133039050952626,0.0312738463078097,0.0085669761915164,0.0107214690985817,0.0340665592434498,0.0188776126615923,0.0440998774023408,0.0152293927279649,1,painting
0.0113896773076625,0.0207952087838961,0.0279531058695931,0.0222943568523935,0.0128549740393799,0.0316017671708201,0.0086689367722427,0.0108902804247209,0.0347212577428404,0.0186155954012033,0.0469668789569595,0.0161851844058985,1,painting
0.0114326479841955,0.0208426691122065,0.0286335224100263,0.0220519323005678,0.0128320287437443,0.0315837015466538,0.0087177649742869,0.0107192740050101,0.0354165338546647,0.0204912574050281,0.0494540275360025,0.0183236096045032,1,painting
0.0124054703161906,0.0212284928831477,0.0293015392098546,0.0222841722209965,0.0137237464729971,0.0319480652251699,0.0089388830686828,0.0100028808296789,0.0365370211366667,0.0203205774295282,0.0505190835838237,0.0221622855521844,1,painting
0.0115728551738185,0.0210445681865053,0.0313176264997228,0.0214242865712571,0.0132685826500013,0.0326656474984647,0.009091694282688,0.0101612798335175,0.035193051483915,0.0190329002714091,0.0477370262696855,0.0179204082985826,1,painting
0.01136490200045,0.0208867686497957,0.0278787608448379,0.0207754650068455,0.0128404979031466,0.0309106589225162,0.0094257103215298,0.0100473228908157,0.0345883126091693,0.0195246528028615,0.0438715791136186,0.0143434775187505,1,painting
0.011110296356045,0.02171552660152,0.0288094771656084,0.0214955300045355,0.0127689785327932,0.0320858360285435,0.0086044820747127,0.0105928275964344,0.035211391589407,0.0197260057797196,0.046174020649022,0.0154721640296941,1,painting
0.013197678792254,0.0223672614867071,0.0292926126960041,0.0223516631872577,0.0127318145127407,0.0317279015165936,0.00894580808379,0.0107030627884475,0.0355551763003416,0.0197795764005918,0.0483858481071456,0.0171928539621791,1,painting
0.0112230548481913,0.0215524673264595,0.0314283559198451,0.0212417953565435,0.0140793314007104,0.0320199804678119,0.0093661636100191,0.0097850326184062,0.0367192118588366,0.0206594496322617,0.0503671767182762,0.0206042823940527,1,painting
0.0105930183534636,0.0213901913138711,0.0313562191925146,0.0203264426692684,0.0146398308806736,0.0325057372626268,0.0096914907741853,0.010237478795622,0.0344039853576638,0.0195885618469663,0.0481169434192862,0.0190222198550126,1,painting
0.0103998860172492,0.0219494153773214,0.0286464002933391,0.0221945530127995,0.014199240908581,0.0324715386963326,0.0091986165280741,0.0102990111919354,0.0345675086159515,0.0205952437344119,0.0451883450220519,0.0171554247168497,1,painting
0.0118509669796507,0.0216236320349783,0.0267930584544156,0.0212727937985551,0.0131673371035808,0.0322591051324236,0.0085702801538879,0.0106347567246225,0.0345053655843483,0.0197439213402173,0.0464817930816499,0.0163758318922601,1,painting
0.0129097056458015,0.0218546751521085,0.0273963595717401,0.0209977721363763,0.0118870445478881,0.0317019509380607,0.0084488573765283,0.0109442597904612,0.0358888593802711,0.0189630258921155,0.0455894487779748,0.016764346928101,1,painting
0.0111489804814798,0.0222639299843929,0.030161636208441,0.0212166924449479,0.0137349996634925,0.0322090236800742,0.0089225009413238,0.0103920936951167,0.0370314137482826,0.0205436676198928,0.0491402906156787,0.0189043064009981,1,painting
0.0120337957118772,0.0211993758903737,0.030558891567885,0.0205601827389041,0.0134293622261585,0.031871494135645,0.0090937694947683,0.0102795735621703,0.0353017594396904,0.0197665178906753,0.0468254674352286,0.0166877767041974,1,painting
0.0119995152195851,0.0210035054850654,0.0297045290495441,0.021481723349774,0.0130005200208008,0.0320482004935422,0.0086032754390251,0.0110041386565487,0.0350327731592905,0.0172771250863856,0.0464900046490004,0.0159930398290663,1,painting
0.0120517792644317,0.0222360579916392,0.0276693293784638,0.0205345977169634,0.0121360990694039,0.0317754871182175,0.0089875603177641,0.0118134188624858,0.0357003880632182,0.0176284452592703,0.0483444444981605,0.0160607481738929,1,painting
0.0114989978623362,0.0219385807493341,0.0276974551578201,0.0210607011528627,0.0121464325320331,0.0308320332492646,0.0082652278558015,0.010968255674427,0.0362918444967047,0.0202420954617221,0.0448434515107758,0.0180494989459092,1,painting
0.01188406382693,0.0213289196688898,0.030847155429562,0.0215909974177167,0.0134004786650979,0.0304693189193142,0.0091302855222888,0.0101531604250112,0.0347374198434037,0.0183900267207088,0.0457598887119506,0.0160819536357276,1,painting
0.0117413612934283,0.0210966903512177,0.0297985321243075,0.0214277296249075,0.0124280416389107,0.0311278232935727,0.0087239709421975,0.0110068638803157,0.0337770511958765,0.0185707228839589,0.042660114073145,0.0136538529807726,1,painting
0.0120009264715236,0.0223847354012351,0.0274454590115792,0.0209361823290246,0.01300740251277,0.0316592953274046,0.0091872161724403,0.0103068557081428,0.0337706634246829,0.0194931393895918,0.0440629571531804,0.0143815364082975,1,painting
0.0108878852678202,0.0216603995910516,0.0278574035228472,0.0201627537482559,0.0116524312797865,0.0308741077382863,0.0090939183511634,0.0117943721973623,0.0354869159740803,0.0186040627552244,0.0468145068793917,0.0149064175108667,1,painting
0.0118169088148231,0.021230656218353,0.0291234426239056,0.0216290573407939,0.0129942864122645,0.0309097034832144,0.0083999307845703,0.0110249693505852,0.0362241404917064,0.0200303660349089,0.0467023472599732,0.0166277300654301,1,painting
0.0120497606917526,0.0213660147895554,0.0304759118392822,0.0203851571593691,0.0131862277762613,0.0323318018836507,0.0088175101643848,0.0112434591176583,0.0354602384346432,0.0182073415642655,0.0428772339038864,0.0146508554634505,1,painting
0.0119496299199613,0.021407179539874,0.029465409083007,0.0217989828594597,0.0132008844592587,0.0322836831808467,0.0086053854223049,0.0116169249302694,0.0352549638989169,0.0164609053497942,0.0396312706577998,0.0142428027556974,1,painting
0.0123867387574862,0.0210046966501709,0.0290679929422913,0.0211624535748674,0.0125747885549304,0.0325814617998651,0.0086082151640596,0.0115341318028309,0.0348229427475998,0.0176984885490779,0.0424282538227856,0.0147126761475151,1,painting
0.0120633810037939,0.0208381955789684,0.0275168265394288,0.0215589724131389,0.0115419463184076,0.029843085058761,0.0080745441919803,0.0123324330657195,0.0344100229514853,0.016614165902415,0.0447241192702812,0.0144954006093866,1,painting
0.0128838916567782,0.0215342275780238,0.0295117574841816,0.0211832542138788,0.0131538620396641,0.0299994000119997,0.0083029928137597,0.012362391133693,0.0350848878862407,0.0180442227811921,0.0442366305843216,0.0148118305052611,1,painting
0.0127154958661922,0.0210262933798715,0.0305240987759836,0.020969240221519,0.0129397744079729,0.0306326562495213,0.0086896374335677,0.010887268863282,0.0346008788623231,0.0181139074958972,0.0410966222686157,0.0142532372665141,1,painting
0.0133556104916333,0.0215472660828794,0.0305762709791439,0.02180844335693,0.0123764214320014,0.0309211726545517,0.008602135738261,0.0114052655830143,0.0348941486002212,0.0184977599212735,0.0380238257292019,0.014447630949715,1,painting
0.012915257827292,0.0213339705079191,0.0292836916193002,0.0219185768706409,0.0128328026969418,0.0294913044888714,0.0084920136857292,0.0112175028941157,0.0335603129163576,0.0221518286334536,0.040976217403419,0.0148744226864694,1,painting
0.0118702533824287,0.0279095729835333,0.0260639975395586,0.0197535936725288,0.0120951452505993,0.0298747352351589,0.0084733698930999,0.0120211235182462,0.0340686483263776,0.020060421991037,0.0441099926777412,0.0142921048983331,1,painting
0.0127247347210929,0.0293797925786643,0.0295770482105885,0.0210830799849888,0.0133374590540007,0.0316171542031844,0.008814230398694,0.0113043271834025,0.0351195116983093,0.0184719282106982,0.0428551837630279,0.0145384549402396,1,painting
0.0117049966289609,0.0211992410671697,0.0297397769516728,0.0205434566009207,0.0134190542518944,0.0314378411005759,0.0088160409628527,0.0110368210423615,0.0346842862840989,0.0182625719545335,0.039191095783038,0.0144925645897372,1,painting
0.0118354260339132,0.0224666594773356,0.0292089344288631,0.0210765034923766,0.0125394522516467,0.0317899321284949,0.0080202237963248,0.0108128915618356,0.0337276090835196,0.0192996541501976,0.0375952569823791,0.0139478184217206,1,painting
0.0122154711385063,0.021970585779758,0.0264187530876917,0.0206506610276594,0.0122991850559981,0.0301524507912003,0.0083523348952199,0.0116039030888429,0.0335141982901056,0.0200715752372961,0.0439923981136059,0.0148724317169478,1,painting
0.0124199225493629,0.0217536486307165,0.0279773495378141,0.0207092075207558,0.0118809434419568,0.0319834197951781,0.0085018470262664,0.0110170135740624,0.0351356764144744,0.0200426909316844,0.046155053286009,0.0151283870567571,1,painting
0.0122093115535494,0.0214822771213748,0.0307971851372784,0.0214564648328541,0.0130462803750022,0.0323010979143181,0.0088472791520059,0.0104833011495988,0.0356282688936709,0.0205598022969411,0.0444570900167158,0.0146247793486415,1,painting
0.0126932548043969,0.0218699699069214,0.0317333384106674,0.0205436676198928,0.0138293841222075,0.0316494757264345,0.0087419923350211,0.0112671739899541,0.0351020064306875,0.0178785652093848,0.0402430681315143,0.0145851686337197,1,painting
0.0111787924891929,0.0213795359357929,0.0273004744822465,0.020256487646581,0.0126827263803245,0.03222552712906,0.0086016621852006,0.0110411470426839,0.034112112870159,0.0179004555665941,0.0373891877946735,0.0138255601425691,1,painting
0.0127322197733919,0.0216559902634667,0.0253364041055109,0.0195469027932524,0.0114597944571266,0.0302775237829949,0.008220108193064,0.0122609573110249,0.0344063527889789,0.0192891560222674,0.0426402865427255,0.0147057958482597,1,painting
0.0125559997589248,0.0218607426968723,0.0242828662524009,0.0182629721891459,0.0116829254045212,0.0309577395896861,0.0087440485819339,0.011715541955113,0.0349591676921355,0.0203977978537437,0.0454514464922846,0.0149513036041612,1,painting
0.0119447483719307,0.0226109292187471,0.0250736538582084,0.0187469184752756,0.0115696551085812,0.0312587915351192,0.0090601621950236,0.0106795276658503,0.0350795956024218,0.0218185309146764,0.0445188403732459,0.0153255765481897,1,painting
0.0134723863233723,0.0227559762882727,0.0242478322437974,0.0165933792416825,0.0122221896297165,0.0320586802082531,0.0087644569717749,0.01123420050127,0.0337236281228079,0.0185336886859244,0.0352640394957242,0.0130184262805575,1,painting
0.0149658927304672,0.0223710643705006,0.0202461527248284,0.0136485604863255,0.0115970399715176,0.0329325442695726,0.0089463763150054,0.0113302892622848,0.0346704573033318,0.0164077523348231,0.0410662439581288,0.0133779622152835,1,painting
0.0157311855021394,0.0226015771380526,0.0197568719339804,0.014350105258022,0.0107465637862293,0.0327267967011388,0.0090812169557218,0.0102856108418566,0.0335027455499978,0.0152458314085471,0.0498370329024091,0.0221824909162699,1,painting
0.0144237287646653,0.0203309471578352,0.0183421283838934,0.0121391781048072,0.0081907662216077,0.0303579505954712,0.0086894335618944,0.0105995755929932,0.0327805440914708,0.014777771866669,0.0483194495448307,0.0215907177186384,1,painting
0.0112469366156393,0.0146101002545079,0.0122188891807845,0.0159278024570228,0.0095087675591278,0.0342817963661295,0.0085723372391759,0.0105896642758734,0.0312854894771256,0.0147806769254418,0.0452042781328825,0.0162374301993469,1,painting
0.0095942035659735,0.0045130610242572,0.0130279749706544,0.0199729965087202,0.0078571568877801,0.0362073522649509,0.0071668918265182,0.0114275135673154,0.0325692585282603,0.0073772045853752,0.0635740033185629,0.0558207038990761,1,painting
0.008886487562472,0.002055107713333,0.0117188919084567,0.0081739815627671,0.0124294319003855,0.0383144698426807,0.0054718873579156,0.0126990416033301,0.0288413007426634,0.0058914118532849,0.0209387687585194,0.015422459728102,0,pause
0.0075543136263953,0.0027419323439161,0.0120142922020035,0.0077843486329516,0.0125086622486071,0.0390147983130001,0.0053784405211708,0.0130172230878675,0.0284694266826854,0.0060771174044388,0.0207775801599042,0.015559746313896,0,pause
0.0084841317042669,0.0026141009309597,0.0120409101964835,0.0086666603111157,0.0121130780057997,0.0388817605661184,0.0054178899810753,0.0124017471581396,0.0279528714587205,0.005455058230019,0.0209916453251605,0.0153171023105848,0,pause
0.0082145441790507,0.002771431200329,0.0114758782776542,0.0079992640677057,0.0214114422747516,0.0386346514188575,0.0053040183773628,0.012789293826352,0.0285884182599945,0.0055055741185162,0.0212435101076621,0.0154879797788936,0,pause
0.0081936923317691,0.001842442769582,0.0117197846372375,0.007844269290627,0.0118344175632224,0.0380846469362805,0.0053113091049116,0.0130079608720536,0.0289118448937345,0.0052306726645046,0.0207894589127528,0.0155664313022253,0,pause
0.0077180086611493,0.0017387004466025,0.0116838672665943,0.0087724992674963,0.0122188443905729,0.0375171171847155,0.0055980603840381,0.0123165602310586,0.0280600934962315,0.0052899193181505,0.0212083679736676,0.0152651246855384,0,pause
0.0081194995465259,0.0017649443574817,0.0114627237953536,0.0085580462322773,0.0128792952449641,0.0371839826276433,0.0055070688736061,0.0122961150424523,0.0283836907313057,0.0045697803169508,0.0218863398598398,0.0154872361942904,0,pause
0.0088209402063747,0.0020061480412873,0.011110740753086,0.0094946293629008,0.0125933957713895,0.037809756429549,0.0052973116143557,0.0122775763573167,0.0281649678496892,0.003979060591543,0.0219292955652385,0.0153887111492751,0,pause
0.0081272334653466,0.0027447854565895,0.0109557104449552,0.0107204346493024,0.0122707065104687,0.0380005624083236,0.0054298160975585,0.0122692612064364,0.0279668648585156,0.0039990210396494,0.0217868246356698,0.0152953376751698,0,pause
0.0091940580641542,0.0018697907629344,0.0100929459391536,0.0116175592437433,0.0207952952723975,0.0368796837198324,0.0057990580010183,0.0131176098665414,0.0278149416303449,0.0040063717336051,0.0220893913489107,0.015182847026743,0,pause
