R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,class,activity
0.0009751397862883,0.0009475173907341,0.0007471236672714,0.0013219011794266,0.0007644113906164,0.000385619775816,0.0006345419644492,0.0003327642952962,0.000213960508068,0.0005458660093275,0.0010311551143953,0.0009289506063028,0.0009591765814351,0.0006730904625504,0.0002863029901026,0.0005809256434346,0.0010991644152115,0.000769165212688,2,lifting
0.0007384421617392,0.0011541067156315,0.0005952384141158,0.0024432780777851,0.0011368805294316,0.0003473654863627,0.0004819037433897,0.0003082617382601,0.0004037260686326,0.0004872799943007,0.0004474106377784,0.0002995918779683,0.0001537536627389,0.0002383082402699,0.0005920067602435,2.0448590964278867e-05,0.0004096802695401,0.0001860931716776,2,lifting
0.000892477441517,0.0009737970684813,0.0008049245930542,0.001801467799934,0.0011745135722677,0.0118027384713801,0.0004920088900102,0.0007551382057719,0.0002811421038105,0.0008636549636237,0.0002342723539341,0.0004081525700428,0.0005720554788556,0.0004598478556581,0.000446482886869,0.0007742167848805,0.0011364207156768,0.0003324706716815,2,lifting
0.0015830740258079,0.0010797395193194,0.0015380420079261,0.0030911662197355,0.0006173315080075,0.0005076411413701,0.0007461322926877,0.0006457125205207,0.0004815649241978,0.000886885552386,0.0007284962300684,0.0001940568423152,0.0002062983675548,0.0006455498280222,0.0007145644454597,0.0005669136388139,0.0018780580654236,0.0008509570075245,2,lifting
4.656612875245797e-06,4.656612875245797e-06,4.656612875245797e-06,4.656612875245797e-06,4.656612875245797e-06,4.656612875245797e-06,0.000163965689917,4.372568092406916e-05,0.0008180733342206,0.0005433434290164,0.0006126678012865,0.0006379178361826,0.000976442161132,0.0001707423199933,0.0003840171007423,0.0006784986886655,0.0015269819232825,0.00039415902054,2,lifting
0.0005151997316015,0.000642225821113,0.00041724587348,0.0019316538375877,0.0003475236386447,0.0117346100589077,0.0010990840782833,0.0003943243166083,0.0009382170910504,0.0001562866541043,0.0003305246013757,0.0002131960691761,0.0008798502846755,0.0001641026314267,0.0006848382562703,0.0005805346724333,0.0004490331642424,0.0002558504752512,2,lifting
0.0015961612959297,0.0008598450799922,0.0009432640804566,0.0023135932161745,0.0003573596723612,0.0117449605310601,0.0002015578811751,0.0005134258287077,0.0010267036375801,0.0005976240023489,0.0003089216638298,0.0009683707829752,0.0007274074166751,0.0002266678743531,0.0007737882630558,0.0006913432896906,0.0013525483566469,0.0005643253916009,2,lifting
0.001399259344044,0.0002534391759536,0.0007189014725402,0.0039979178843658,0.0003257292491575,0.0117494868411622,0.0006316802954848,0.0006496414693694,0.0007526353904514,0.0004044545000821,0.0008205208994878,0.0004659860474457,0.0004131271993859,0.0004837214198036,0.0010165341309466,0.0014414102758138,0.0025147742990066,0.0002110489707901,2,lifting
0.0006142724986516,0.0010655909596967,0.0007161698548638,0.0048681652177384,0.000909117108193,0.011446493366757,0.0004253525066363,0.0003100523114058,0.0004452941250075,0.0001480323605253,0.0006684250255388,0.0005426197420689,0.000719055362589,0.0003857783431059,0.0010873560068807,0.0015374016773974,0.0036726305289616,0.0007109988680898,2,lifting
0.0005910167929738,0.0006068100348418,0.000989292295906,0.0007077767966418,0.0006108445555149,0.0009217824285593,0.0002081402572272,0.0006678771717779,0.0008359895507994,0.0007830661629045,0.0006079571006015,0.0005166581168359,0.0003688265988301,0.0007364743177412,0.0019089248152781,0.0020933841941957,0.0041704670047247,0.0007521458344584,2,lifting
