timestamp,R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R1_7,R1_8,R1_9,R1_10,R1_11,R1_12,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,R2_7,R2_8,R2_9,R2_10,R2_11,R2_12,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R3_7,R3_8,R3_9,R3_10,R3_11,R3_12,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,R4_7,R4_8,R4_9,R4_10,R4_11,R4_12,Label,Class
1686748819.1940987,102.3163,-1.074,297.4895,-1.9689,101.8945,1.658,70.6123,1.2148,28.0954,-3.3219,33.5143,-3.134400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',169.9346,-2.0382,76.2637,1.91,42.9547,-0.846,148.432,-0.5534,67.1123,-0.9316,65.9929,-1.155600',drill,0
1686748819.404792,112.1027,-1.0653,381.5494,-1.6125,100.6302,1.7032,69.7818,1.2094,22.8138,-3.626,36.6344,-2.724200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',191.7689,-1.8884,74.6615,1.8708,44.262,-0.8466,153.0392,-0.5684,64.6958,-0.9076,65.2778,-1.148300',drill,0
1686748819.615548,109.8306,-1.268,363.6673,-1.8783,95.3666,1.7186,73.9658,1.1973,22.916,-3.618,36.3717,-2.735800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',180.6725,-1.9525,76.0944,1.9025,43.7802,-0.8515,134.4518,-0.5079,65.8708,-0.9121,64.3908,-1.180700',drill,0
1686748819.8263006,105.1149,-1.1233,317.9507,-1.9181,103.4137,1.6875,71.9434,1.2132,23.4224,-3.6152,34.4489,-3.133500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',181.3925,-1.8715,73.1452,1.8822,41.796,-0.8295,138.1351,-0.4919,67.5217,-0.937,64.9513,-1.196000',drill,0
1686748820.036955,104.809,-1.1119,334.294,-1.9337,97.4546,1.7327,76.2915,1.1934,27.7098,-3.3342,34.4682,-3.116400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',183.6515,-1.9924,75.095,1.8854,41.8185,-0.8511,155.8556,-0.5206,67.1352,-0.9432,65.9696,-1.195800',drill,0
1686748820.2476487,103.7593,-1.1389,304.3769,-2.1181,101.2326,1.6342,75.6053,1.2282,19.5416,-3.7926,34.0431,-3.135900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',186.6035,-1.9037,74.2638,1.8886,41.6482,-0.8609,140.0196,-0.5214,66.1738,-0.9124,65.8128,-1.160000',drill,0
1686748820.458435,100.3886,-1.144,382.1194,-2.0067,98.2207,1.7892,81.4273,1.1816,23.0789,-3.6296,34.9707,-3.112500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',163.1657,-2.0891,74.6731,1.8724,43.9328,-0.8426,148.5811,-0.5312,66.9254,-0.9467,65.1004,-1.189000',drill,0
1686748820.6691847,109.4569,-1.1313,365.1364,-1.9265,100.2536,1.7815,83.4667,1.2064,23.276,-3.631,35.9463,-3.089900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',197.5308,-1.852,70.512,1.8893,42.6563,-0.848,145.2356,-0.5152,67.8214,-0.9559,65.5758,-1.176100',drill,0
1686748820.8797047,99.7864,-1.0735,345.8011,-1.9116,96.1929,1.9124,92.0171,1.1461,23.1968,-3.6282,35.5451,-3.113200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',188.7845,-1.9447,72.9002,1.8873,43.5482,-0.8465,136.8861,-0.5452,62.7408,-0.8887,66.9352,-1.162400',drill,0
1686748821.0914288,108.0652,-1.091,422.5103,-1.7542,97.9408,1.8523,81.3463,1.1826,27.5695,-3.3387,35.4013,-3.105100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',156.7935,-2.1392,72.1223,1.8886,43.7194,-0.8471,145.5367,-0.5836,62.843,-0.8962,67.0811,-1.211500',drill,0
1686748821.304104,106.6989,-1.118,461.8857,-1.6923,100.6574,1.7746,79.6764,1.2283,19.5229,-3.8045,34.9961,-3.111700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',189.5484,-1.8167,76.102,1.8811,43.8376,-0.8368,161.1531,-0.551,64.597,-0.8937,66.1715,-1.166700',drill,0
1686748821.5148182,106.539,-1.1629,440.2326,-1.7217,99.7287,1.8163,78.4417,1.194,27.8546,-3.3357,34.5717,-3.118200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',184.6877,-1.9136,77.7395,1.8836,42.6629,-0.8494,139.3753,-0.5062,66.8653,-0.9274,65.4124,-1.182900',drill,0
1686748821.7254946,100.936,-0.9955,554.6729,-1.7495,100.8246,1.8079,76.1954,1.1797,19.4868,-3.8035,34.3606,-3.116600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',186.2738,-1.9425,78.4886,1.878,42.0204,-0.8076,212.3183,-0.5094,62.3531,-0.8967,65.8743,-1.206600',drill,0
1686748821.9362442,109.1411,-1.1839,497.295,-1.8783,72.3746,2.3255,37.6206,1.5163,19.2209,-3.8167,37.0269,-2.673600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',191.546,-1.8142,76.0324,1.8248,34.1192,-0.668,289.5097,0.8751,57.4824,-1.1949,68.7191,-1.994900',drill,0
1686748822.1468954,112.0187,-1.1813,532.1619,-0.2374,37.2312,1.2757,138.6406,0.8479,22.1229,-3.7893,26.7405,-3.294900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',160.0131,-1.2862,87.5974,1.8305,30.131,-0.5769,69.3095,-0.5917,21.3566,-0.9312,19.4733,3.294900',drill,0
1686748822.357581,106.4641,-0.9029,143.9216,0.1255,23.1512,0.9459,36.256,-0.9683,24.0682,-3.8469,22.5558,-3.381900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',142.703,-1.1396,94.932,1.8763,23.7416,-0.5184,283.5694,-1.9612,21.2417,-1.1797,11.0445,3.314400',drill,0
1686748822.5682838,62.7499,-0.2187,57.4291,-0.2045,23.5399,0.8924,33.0924,-1.0128,26.47,-3.8787,20.9069,-3.427100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',101.9714,-0.9486,136.1796,-3.6727,22.1621,-0.5759,94.348,2.9777,26.1642,-2.0051,10.7052,3.445400',drill,0
1686748822.778977,42.7689,-0.1129,40.8767,-0.2914,33.1809,1.2656,43.9059,-0.8413,21.6601,-3.9607,16.5507,2.808600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000',102.5003,-1.0838,109.9365,-2.9363,22.3974,-0.59,68.19,2.5095,22.642,-2.429,11.1002,3.501200',drill,0
