R1_1,R1_3,R1_5,R1_7,R1_9,R1_11,R4_1,R4_3,R4_5,R4_7,R4_9,R4_11
0.007736345350456445,0.003260295115393255,0.012025171088121655,0.008539738820627911,0.011680619166260764,0.03776335217724607,0.005375763156777144,0.012051619496627957,0.028381354585291646,0.004439929529438508,0.02027418812013673,0.01552031065453806
0.00879323413392799,0.002262783880380193,0.011695482386018752,0.008233949562118563,0.012686942091721515,0.037852549179924526,0.005198748141447539,0.01241964489751309,0.028486863282997044,0.004394433834328087,0.02059965598574504,0.015431431975161567
0.008290258531712311,0.002670527180759172,0.01122198431615472,0.008411291991272444,0.01153547562496323,0.03857012820710616,0.005574005513806254,0.012993222735021412,0.027971949728811944,0.003906092840795859,0.020587230152880772,0.015321162202080001
0.00858910986759887,0.001972358966965157,0.01139980483534122,0.009090074456799876,0.012802884233760182,0.03742655039485011,0.005339282005391607,0.012797198949094023,0.028273426654490248,0.003606893350295351,0.02104656130758076,0.015419273166301487
0.008521357077242693,0.003012565410326472,0.011190751962578125,0.01104014749637055,0.012415296638682589,0.037277685204859516,0.005163768931667845,0.012255773081910233,0.027567499021353786,0.00408710269785562,0.021149608097761948,0.01558059530338535
0.0077031869625101305,0.0024459458203433225,0.01033665450042432,0.011520219713630379,0.011526208292415295,0.03826960168998561,0.005273969532278012,0.01229537423430557,0.028579594169762787,0.003432263759859607,0.02150657886247403,0.0155965119960572
0.0075100728852573505,0.002427103169845282,0.010395172481899407,0.011857641894471731,0.01127669051686711,0.03764068204915873,0.005667218653763543,0.012339570163412928,0.028710221987436405,0.0038636069475380132,0.021973385835076555,0.015592693887352143
0.008258893176172103,0.0022991391563170916,0.010564883173521868,0.011138549070321002,0.011770037016766417,0.03632348240490512,0.0057515094836639875,0.011857360693797888,0.027670707512320383,0.003559321792588353,0.021427913285520513,0.015832504765583934
0.007747007524668409,0.002272971617176119,0.011164190635253611,0.009292324447083465,0.012216769470781765,0.037942312508062744,0.0051147232423253575,0.012527027060883857,0.0281315317900375,0.0037831183639374997,0.021814723192977403,0.015097530044084788
0.0070542905253118526,0.0018419846131657325,0.011724387781781006,0.00822651884160743,0.011830553350471862,0.037399115884900476,0.005209527183312843,0.0127213515163851,0.028025963252356987,0.004299998882000291,0.02082682495053629,0.015618996448240207
0.00812838293137125,0.003519852673046517,0.011658558139480657,0.008138915001241184,0.011222928892644828,0.038894615040547635,0.005147151926424552,0.01283566878326845,0.028398199554148264,0.00417128114643491,0.02077451548636257,0.015876317138960643
0.008611825414185743,0.0027568297009804665,0.01180767191675119,0.007876000252032007,0.012403239229957296,0.037467496946399,0.00529664944549377,0.012717678972716763,0.028123145630085018,0.003863674122269831,0.02072152344640378,0.015460944880185406
0.00805560299410652,0.0019021662630269857,0.012220875210199053,0.008163725140436482,0.011253492802828677,0.03774866935940508,0.005190782001690118,0.012444017476378145,0.027708967175957486,0.0041255708242931765,0.020632680515321827,0.01532327513553437
0.007516152211101658,0.0028724423055600714,0.012381984212970128,0.007965607692228037,0.011471086552789366,0.03771492794563016,0.0055905711662937755,0.012909972308109398,0.027826938702819427,0.004619624720166232,0.02134640302435838,0.015365939857711399
0.007300000073000001,0.0027616566073324746,0.011857290395713354,0.008540825573281565,0.012263167576184928,0.037647200554166795,0.0051980995747954555,0.012985495201859524,0.027919079340439672,0.004655653872619448,0.0212179529343368,0.015568054973915724
0.007029012248053842,0.0025551294735206825,0.012329012014622208,0.008619745941608118,0.011740093122418646,0.03750290647525183,0.00502661340467103,0.012548468459424526,0.028125043945381165,0.004344339282471547,0.021070330656698995,0.015591259539901932
0.00786072678707728,0.00187456955196663,0.011508685029157252,0.00833070221988222,0.01244872680646587,0.03773898210417469,0.0056039801708765635,0.013199089790768028,0.027602044759475784,0.0040470411879522826,0.020724228903253084,0.01567100910328919
0.007604637916572558,0.002225134181153959,0.011245823582267136,0.009870177554624032,0.011940854559197384,0.036885397071299474,0.005347999687676818,0.012931324322786547,0.02797781918495017,0.0034304481777630803,0.02157334397618303,0.015651926204298332
0.00791009700151953,0.0019594668604187497,0.01089634416756834,0.01080407140626874,0.0125528947602962,0.036847069920999884,0.0053071373036027505,0.012441989225237331,0.02719490041227469,0.0038609665929865544,0.02181548463099108,0.015137157786705336
0.00953615202915011,0.0024956064847835384,0.010940392366231823,0.01059140274656256,0.011886832598925192,0.036210761113987855,0.005220838873948588,0.012613648977285341,0.02858294341434692,0.003469155392489834,0.021868296000507347,0.015649746161117268
0.008384113111746814,0.002249700058739669,0.010771080080826185,0.011286465158117735,0.011533706102714574,0.03695955885070556,0.005247539559888857,0.012460422582771472,0.028507896687382402,0.0039016000852109462,0.02194517655991801,0.015730121452267733
0.008098884135743778,0.0016449132374063797,0.011545037769591064,0.009609378753663576,0.011334771337990412,0.03642854540818185,0.005164011590107613,0.012815797264339917,0.027745100215301976,0.004188057168655575,0.021815246675901786,0.015749916525442414
0.008161979377942904,0.0026008627581941483,0.012080446106713829,0.008794672539162676,0.011823377655235038,0.037475500391618975,0.0057091279250003285,0.013173425512182785,0.029274775974776852,0.004531614582554462,0.022280200254439886,0.015860151527887698
0.007173961389739801,0.004209928949029127,0.01192092611290786,0.009162845759984753,0.011944106359878314,0.038121087823362126,0.005929179508281285,0.012345313225287154,0.029796578756827143,0.005022485668337145,0.026173008822921277,0.015952728873801152
0.006704061924079181,0.007495785494605658,0.012210191113911317,0.007473852726237258,0.013591554751539583,0.03971500512323566,0.006571040504550775,0.011900016065021687,0.03422559458414191,0.009144002494483881,0.033410958126046185,0.026678974566933543
0.007135477020909802,0.011782337804337786,0.010183486051679154,0.010032354342755387,0.01600332869236801,0.04463010568409026,0.007778868548011954,0.01144689955002238,0.035352803300537715,0.0024118650252799635,0.05907511992249344,0.05570565133832828
0.010520568236931612,0.018472986028880665,0.018318037771793885,0.014442185044828542,0.014372896167323507,0.036914262932912015,0.008325826213364284,0.010547555234909876,0.035452444091495665,0.009585329078725266,0.056812048699288145,0.04414621225498852
0.009568517281699062,0.02028953161616264,0.02350143123716234,0.01509741607723838,0.01438215692083773,0.04077122855943018,0.00903508050708486,0.01161317444962263,0.03624593592443447,0.013319232705642291,0.059518141129416245,0.04899150977135663
0.01163061177017911,0.021607045625437544,0.029435139669737733,0.01799405836192889,0.01893986026171099,0.044553352639786145,0.009019792129870575,0.010073841256409482,0.03777761827227841,0.02019483981453059,0.058762692741632185,0.06443838723604425
0.010421073912508832,0.022110686094589518,0.031151677517834337,0.019376765707775124,0.020891044844716863,0.04339750377558283,0.009162232909457899,0.008224590538760028,0.04216313761204853,0.03207112091774719,0.03072866892624812,0.07004468851127019
0.011922176798728618,0.02040491513595795,0.02951358657958191,0.021295897984130296,0.01733111264010038,0.038508934072704865,0.009415991932378113,0.008702682427804722,0.04085067444463508,0.0323502104381189,0.027960687273693188,0.0704002252807209
0.009636102235190274,0.019324754430683072,0.02987402125237872,0.02111861056437375,0.0216837896325465,0.033346227207853706,0.008904227905494087,0.011337457144411995,0.03678025635838682,0.016175393021611945,0.062073246430788334,0.06452237313288382
0.010968520346605243,0.018632244216551394,0.030986421749989158,0.02163195818975121,0.01448391633510568,0.03435080415232521,0.009211742023322289,0.009043619184048503,0.038234923013982514,0.021328965161268306,0.058136154874716586,0.05917369847450205
0.011597551061117935,0.019205543488072397,0.03416117241143716,0.021271119562835953,0.015490066994539751,0.03260802222562795,0.010158730158730159,0.00785221503133819,0.04051502702352302,0.03453754230848933,0.03172095708471716,0.06361323155216285
0.01021576721944183,0.02044216400748183,0.03340437330055251,0.021686658151038898,0.015453084435653356,0.03210942893380641,0.00986150502345066,0.007926411198433741,0.04118565256607208,0.03867110610964805,0.02660402306036719,0.0588713190707751
0.010719078673749834,0.020347494511263355,0.033205271668930156,0.02200767187441542,0.015086710870729518,0.03206032470696863,0.009848248341308773,0.009321766884982447,0.03771834205255674,0.02981052430750152,0.047665805504447226,0.04686958070473102
0.01134549646190693,0.02073183373069348,0.03130713552232825,0.02181063137415702,0.02344286621859535,0.030461151370599508,0.009341595039986697,0.009655277623025134,0.0333679247486561,0.021803117845851955,0.05765317005955573,0.0398649375914402
0.010432696069481755,0.020622681237278385,0.03329016708334859,0.021959489134444773,0.014031444467050659,0.031125498007968128,0.009755669263300636,0.009486639964937378,0.03792274378635843,0.01898051839591843,0.06045400961218753,0.039481060935069444
0.011197155026850777,0.020470954785802166,0.03386742258753882,0.020769596633663776,0.014790208290503355,0.03210066769388803,0.009571924397112342,0.009147833564316131,0.04006811579685465,0.023521110196401268,0.053168581621748076,0.047687854380367864
0.010272382494216649,0.021820673342337997,0.0350546326449772,0.019883087445818588,0.015468789397072996,0.032555156574025544,0.009963702232766034,0.00904687548061526,0.03903566298170008,0.02981825771920147,0.04187639762477073,0.049107954015311865
0.010487533992719554,0.021917904297662674,0.0344036302710662,0.021350413664264746,0.015538735737382936,0.031249023468016626,0.009704893595546618,0.009426616617616838,0.03660643687586025,0.02428599183990674,0.050337766412628736,0.040860689564997096
0.010330663889784214,0.02067170642869398,0.03281001361615565,0.022965487465436942,0.023305297060968986,0.031519690350562,0.009589051604440114,0.009948942029504583,0.03413505191941397,0.01513608093565198,0.05953798523457966,0.030903781077614847
0.010066975588590895,0.021257509215130244,0.031945615783689846,0.022360509551291655,0.02275349095434967,0.03207842533425719,0.009022436996322455,0.010910027187787752,0.037744679887369875,0.0118803788415205,0.05975357625153866,0.026718893196568227
0.010412458298104516,0.022368662398725883,0.03385389336700667,0.02165777254140966,0.015310442180880627,0.030862197203267692,0.010001910364879692,0.009111484479497337,0.03840452251657155,0.02245808198996573,0.05412954282188133,0.03762184775943086
0.011040391271466662,0.02070063364639592,0.035316969803990815,0.020564960597535497,0.015509887553315239,0.03043343295210386,0.010092406069976707,0.008810060384153872,0.038120215912902926,0.025850948600558896,0.04808408945564002,0.04085718371432657
0.011174969855518815,0.02133551809038579,0.03439203480473922,0.02195437880085183,0.0150177434639026,0.0315824048106319,0.009526985185538036,0.009891597977761709,0.03691058410999354,0.02156329582038637,0.05323849782254544,0.033496124498395535
0.009624351920202574,0.020746715794889667,0.032559820530269235,0.02395255477949278,0.023663822275229184,0.03010715135166056,0.00907600793606134,0.010425963150475842,0.0382184105727411,0.014149054630914834,0.05573172974569612,0.024962743105914422
0.009830473484755393,0.02131882516218296,0.03226430922113958,0.02252911888616036,0.014241605997425116,0.031165657938204736,0.009052657498135153,0.01095131919591034,0.03660549887804146,0.010016045705219762,0.053485660494421446,0.021907340711725686
0.010923935544410714,0.02065356129357385,0.03283856561145409,0.02157185476964495,0.01437692560947382,0.030546849703390087,0.009344047841524948,0.009530798776245438,0.038403195145836136,0.019244943872121195,0.054947772142578476,0.033783327252334426
0.011117126711898549,0.02188974137270568,0.03395954738715243,0.021135929389087097,0.014030145169912075,0.03045354464032841,0.009502496781029214,0.009522793759141881,0.03875848810889585,0.026649184801436923,0.04802843283223668,0.039876224200082945
0.010262915365842144,0.020631233211333973,0.033937534573863344,0.021761885797975708,0.014793949866262692,0.030302571173164043,0.008927184526689605,0.010481707847549848,0.03800056240832364,0.014296988482346078,0.05159053623203359,0.021155872235456397
0.011470823387173555,0.022450972688391725,0.03197636307241687,0.022305197557134764,0.013667737306088976,0.030355646757409815,0.009253921117725609,0.011413974585644186,0.03714103192643105,0.011572774815790356,0.049367844748001835,0.017648138474353724
0.009970845248493405,0.021512824870546576,0.030543024431365244,0.022534144863003668,0.01388881172882373,0.031016696287611625,0.008994569079189985,0.010414464441373334,0.03730382849191813,0.016692985941167242,0.05407188316147486,0.022852441783404558
0.009648821492942852,0.020834895950529623,0.03375424881606972,0.022079636834133352,0.023328348842797254,0.03099679493140409,0.009571044909256922,0.00928908755150799,0.03804320947732434,0.023359792191288666,0.050676531698170574,0.03214038922011346
0.009916876739172258,0.02161409757900493,0.032626214510835166,0.022161450599910468,0.02356167740293767,0.03289333021943141,0.009540564572449138,0.009426216759624873,0.03767471649775835,0.021721234026747527,0.05033700625688988,0.026607845589350473
0.011235626824384906,0.021390603108054632,0.032386146501972315,0.021824244990244563,0.014897157473382503,0.032881540960535575,0.009437122809997688,0.010367754624277756,0.03657216419438837,0.016800764770812368,0.04883504011798546,0.01877458296957579
0.010026258771723143,0.020523682276979406,0.03034569819382404,0.02267563412410828,0.022787244611956012,0.03132596546625567,0.0091193698150683,0.010854263066090523,0.03541164263986714,0.014525151025257784,0.04688012751394684,0.016495716062538558
0.011771838231399025,0.021661291056269533,0.0305055687915829,0.023108617434527513,0.013348301228444163,0.03072281568461186,0.008571374694216208,0.009640161684791778,0.03630831569354329,0.017744213611941145,0.04826371292743551,0.020545355927746093
0.011815247340387825,0.02197864993944882,0.033270009415412666,0.021500798754673735,0.014326914398119164,0.031714116270293066,0.009497677343005767,0.009244254464743801,0.0387002894781653,0.025997119519157275,0.0489059733755881,0.032755955032624934
0.010923613356520524,0.021537798836958864,0.033101841124403335,0.019325688091124484,0.015022097505430487,0.03262791775154494,0.009275792500521763,0.009983218210188674,0.03725490926566848,0.0232617646374654,0.048589212223102224,0.027855696350625223
0.011825600770083123,0.02185567821447851,0.030740098614236357,0.02247256661430559,0.01443680577010253,0.03216126946962851,0.009069817642246486,0.010338877384015888,0.036752545113749126,0.017767764655296482,0.04787804504366478,0.018618125489889427
0.01251223070551464,0.02090685577614611,0.029217639273182,0.02223694802335769,0.02304662562830863,0.032069681002883065,0.009048717389553618,0.010309799154802665,0.03612599301323295,0.015656729340554218,0.049480210389854576,0.017280976582548634
0.010729141743764492,0.021184959526134826,0.028812216379745008,0.023222492377216877,0.013135598786270672,0.03092662349310027,0.009355097031066406,0.010002090436901312,0.03734534359583375,0.016368219465086587,0.04771402124228225,0.018630786256441594
0.01177649623328768,0.021587548302139326,0.03152277047325135,0.021204725260977154,0.013192612137203167,0.030628058977390366,0.009485506146607982,0.009364172675344134,0.0381085942501753,0.021169487148004353,0.05251107983784578,0.02854044180603916
0.010295406086849986,0.021331968087375742,0.031520981941629445,0.020708778658361068,0.014656223618797485,0.03145425607538956,0.00936735682229281,0.009629643895768734,0.03727838003071739,0.020948813668681943,0.050836773288325844,0.026442994193118477
0.011637501149203238,0.02108352449062205,0.031683469466640475,0.021981741965123768,0.014277474143494326,0.03110845652282116,0.009049585393245208,0.010316744695645714,0.03583985319996129,0.01643471801310833,0.04831501389056649,0.017708705954021117
0.011197292942458232,0.021906092960696087,0.0296118186690672,0.021954957209788396,0.012155143388148978,0.03066732090284593,0.008908059031925592,0.011677577416499482,0.036085710780245236,0.015134362873591748,0.045125335619683675,0.015767896562598548
0.012158424268214839,0.021794469435436063,0.031693410622997374,0.02337202182011957,0.013262493932409027,0.030050605219189112,0.008873571133208276,0.011172897232808541,0.03620512374911297,0.017182632482392095,0.04677180969486071,0.01671645383834855
0.010878563681480007,0.021888399804755473,0.033321781782315464,0.021467427472296286,0.013685469589518025,0.0311255948879323,0.009648560820667989,0.009880876157050598,0.03702250227688389,0.021288326971671625,0.04915430026395859,0.02248747447671647
0.011155323376091689,0.02120405082186901,0.032041217822607,0.021957222938271657,0.013028433252730759,0.031466628067602906,0.008932248005652326,0.009909692967982773,0.0360077488675563,0.019928933423412114,0.04707189290202927,0.01863286912645383
0.011759932733184767,0.02112927524472983,0.030606404696246738,0.023216561766501755,0.013345433192761437,0.03027587376171676,0.008720281281393013,0.010482367086205938,0.0352037062461936,0.01820051507457661,0.04617764540186096,0.016649905761533388
0.01115777540737038,0.021196994266213052,0.02838103238843416,0.021393623416604446,0.01239161979536479,0.029629454047679717,0.009020971955602385,0.010709045931097998,0.03685100769080531,0.018513547288228162,0.05070351121815186,0.01828942651674214
0.012046683307151874,0.021049529543014714,0.028529937890325215,0.02153116744142984,0.011825614754583016,0.030634063853642698,0.009315818352721104,0.009466245734273017,0.0376664858675345,0.020842321584516654,0.05060114156175363,0.024318829583369814
0.01050809806577439,0.021738327061825977,0.03123818806013976,0.02105812885890211,0.0130879945135127,0.03095131976427475,0.00977292606292787,0.009511245621260296,0.037764065226093456,0.022456720285829138,0.04556493686977997,0.02382353431661001
0.01227594859323767,0.021633689712315194,0.031044620432948276,0.021882412667291046,0.013509387673494312,0.030753333661368887,0.009161620140905718,0.010084548857622305,0.03628907880173462,0.019410879798126852,0.04727640623670351,0.019516536361258895
0.010513743565588938,0.02171496073935098,0.03018020601008622,0.021626110500774214,0.013684233573446017,0.03187677713032502,0.00916341670820749,0.01105024879635165,0.03546803620577136,0.018131544354290374,0.04444286425371542,0.019037900652619233
0.010926752514518922,0.020542063984420898,0.02997485109992716,0.022320183025500807,0.01352113285459509,0.03172598897839143,0.008800097857088171,0.009850828897997621,0.03587984557314466,0.020197858219114444,0.0466881743523183,0.01950583907292648
0.01125411337843982,0.020857362753338743,0.029295015453120653,0.02266746153898463,0.012975924469738847,0.030503149450180733,0.00990536415090228,0.00983000964323946,0.03749868754593589,0.021147237642083,0.05113389410170532,0.023768946821735276
0.011661780380687157,0.02130469981677958,0.03197820365638781,0.02170699464488442,0.013505610906050918,0.03258645185677603,0.00926047684047347,0.009370709971841015,0.037567574674946556,0.020641539033150313,0.04883766360617308,0.021972130549610874
0.011563099835803982,0.021761506940832637,0.0309311194900077,0.021825531069734755,0.013854733123203216,0.03319292725106134,0.009214916738619808,0.010215245436594482,0.036563739739300535,0.018795261338711282,0.04699844435149197,0.018721858706132345
0.011776690396697816,0.021260763261401087,0.027996696389826003,0.02163041409264739,0.012615765417411523,0.03178548611133185,0.009019539931307184,0.010166527724121105,0.03513370130029828,0.02007274362288935,0.04700529279596882,0.01821935004290657
0.011903826604100153,0.021738374317415043,0.028177110042885558,0.021956403365477505,0.01185119169658105,0.03142233185124668,0.008384436473640169,0.010175072293888648,0.03559859029582428,0.01846224286711247,0.04900615517308974,0.017145071306351563
0.011057005497543133,0.021250191251721267,0.030487340132010182,0.021712980453974996,0.013619283816341235,0.03209294115759238,0.00897913518357393,0.009858627284736873,0.037467496946399,0.021652848540489742,0.05040043142769302,0.020989133925366835
0.011717120587918241,0.021442892217302268,0.030853056149476882,0.021544944909575866,0.013614499987066226,0.03237304102635489,0.009851770264598846,0.009813128592218385,0.03761830958364055,0.020932019081628596,0.048592045482154574,0.02105804017031743
0.01059305201718193,0.021308921832482043,0.03064082215454005,0.02062212836862467,0.014390621919507495,0.03212159952717006,0.009473375079339517,0.010047666128111763,0.03510040470766628,0.01950755137313654,0.04596855750666544,0.01639648000367281
0.01137009664582149,0.02108721461090926,0.03010443227556393,0.0219419985211093,0.014227321294174054,0.031584100563776196,0.009072245008677603,0.010047948811729573,0.03503068688170838,0.020145612487056444,0.04242051456084162,0.013289213145689644
0.010584709963069948,0.02090685577614611,0.029027154903412143,0.022657908629717657,0.013126529240656536,0.03216230385014939,0.008924204942581665,0.010685336085875909,0.036610993549142934,0.020130364238810535,0.04904918161440477,0.017338625081708272
0.011651277271270863,0.02060322110758796,0.029402165763530143,0.02250498485414519,0.012932327715530175,0.0319711492349304,0.009485281214874818,0.009679933014863537,0.037906930903246344,0.021140799841021185,0.04983156929578027,0.02116182660422517
0.011682434058500956,0.020871902870512802,0.030785618190606077,0.020599698420415122,0.013198218768395019,0.03201875018010547,0.00914881275856832,0.01076630233499565,0.036680690917494124,0.01891349534633447,0.04611588922963407,0.01746005140239133
0.011631815807870318,0.02031599498601244,0.030921650721402114,0.021307196505619776,0.013303905095262613,0.0312738463078097,0.008566976191516466,0.010721469098581765,0.034066559243449854,0.018877612661592366,0.04409987740234082,0.015229392727964974
0.01138967730766252,0.02079520878389619,0.02795310586959317,0.02229435685239352,0.012854974039379928,0.031601767170820194,0.008668936772242758,0.010890280424720936,0.034721257742840475,0.018615595401203312,0.04696687895695956,0.01618518440589853
0.011432647984195507,0.02084266911220651,0.028633522410026313,0.022051932300567838,0.012832028743744384,0.03158370154665387,0.008717764974286953,0.010719274005010188,0.035416533854664714,0.020491257405028145,0.04945402753600253,0.018323609604503212
0.012405470316190628,0.02122849288314776,0.029301539209854698,0.022284172220996594,0.013723746472997157,0.031948065225169964,0.008938883068682802,0.010002880829678948,0.03653702113666673,0.02032057742952824,0.050519083583823794,0.022162285552184427
0.0115728551738185,0.02104456818650538,0.03131762649972284,0.021424286571257178,0.013268582650001326,0.03266564749846471,0.009091694282688051,0.01016127983351759,0.035193051483915015,0.019032900271409157,0.047737026269685554,0.017920408298582675
0.01136490200045005,0.020886768649795728,0.02787876084483797,0.020775465006845517,0.012840497903146692,0.030910658922516248,0.009425710321529831,0.010047322890815743,0.034588312609169364,0.019524652802861534,0.043871579113618615,0.01434347751875051
0.011110296356045001,0.02171552660152009,0.0288094771656084,0.021495530004535558,0.01276897853279329,0.03208583602854356,0.008604482074712717,0.010592827596434455,0.035211391589407004,0.019726005779719693,0.046174020649022034,0.015472164029694178
0.013197678792254018,0.02236726148670714,0.029292612696004194,0.022351663187257762,0.012731814512740726,0.031727901516593694,0.008945808083790016,0.010703062788447541,0.03555517630034168,0.019779576400591803,0.04838584810714562,0.01719285396217916
0.011223054848191348,0.021552467326459532,0.03142835591984512,0.021241795356543535,0.014079331400710443,0.03201998046781192,0.009366163610019173,0.009785032618406233,0.03671921185883666,0.020659449632261795,0.05036717671827624,0.02060428239405278
0.0105930183534636,0.021390191313871112,0.03135621919251464,0.02032644266926845,0.014639830880673667,0.03250573726262685,0.009691490774185357,0.010237478795622043,0.03440398535766383,0.01958856184696632,0.04811694341928624,0.01902221985501264
0.010399886017249251,0.021949415377321424,0.02864640029333914,0.022194553012799597,0.014199240908581028,0.032471538696332666,0.009198616528074178,0.010299011191935463,0.03456750861595152,0.020595243734411975,0.045188345022051914,0.017155424716849714
0.011850966979650705,0.02162363203497839,0.02679305845441563,0.02127279379855515,0.013167337103580859,0.03225910513242363,0.00857028015388795,0.010634756724622546,0.034505365584348364,0.01974392134021738,0.046481793081649916,0.016375831892260127
0.012909705645801569,0.02185467515210854,0.02739635957174011,0.02099777213637633,0.011887044547888147,0.031701950938060726,0.008448857376528398,0.010944259790461201,0.03588885938027118,0.018963025892115553,0.04558944877797483,0.01676434692810107
0.011148980481479871,0.022263929984392986,0.030161636208441037,0.021216692444947987,0.013734999663492507,0.03220902368007421,0.008922500941323849,0.010392093695116754,0.037031413748282664,0.020543667619892843,0.0491402906156787,0.018904306400998147
0.012033795711877236,0.021199375890373788,0.03055889156788505,0.02056018273890418,0.013429362226158518,0.03187149413564508,0.009093769494768355,0.010279573562170347,0.035301759439690474,0.019766517890675343,0.046825467435228675,0.016687776704197476
0.01199951521958513,0.02100350548506546,0.02970452904954418,0.021481723349774013,0.013000520020800831,0.03204820049354229,0.008603275439025145,0.011004138656548729,0.035032773159290514,0.017277125086385625,0.04649000464900046,0.01599303982906639
0.012051779264431704,0.022236057991639243,0.027669329378463853,0.020534597716963424,0.012136099069403924,0.031775487118217524,0.008987560317764183,0.011813418862485898,0.03570038806321825,0.017628445259270358,0.0483444444981605,0.016060748173892934
0.011498997862336297,0.021938580749334163,0.0276974551578201,0.021060701152862783,0.01214643253203318,0.03083203324926466,0.008265227855801529,0.010968255674427073,0.0362918444967047,0.020242095461722197,0.04484345151077588,0.01804949894590926
0.011884063826930002,0.02132891966888985,0.03084715542956206,0.021590997417716706,0.013400478665097916,0.0304693189193142,0.009130285522288853,0.010153160425011295,0.03473741984340371,0.018390026720708826,0.04575988871195065,0.016081953635727668
0.01174136129342836,0.021096690351217702,0.029798532124307556,0.02142772962490759,0.012428041638910706,0.031127823293572728,0.008723970942197587,0.011006863880315765,0.0337770511958765,0.01857072288395898,0.04266011407314503,0.013653852980772643
