R1_1,R1_3,R1_5,R1_7,R1_9,R1_11,R4_1,R4_3,R4_5,R4_7,R4_9,R4_11,Label
0.007123943073995684,0.03440256505525052,0.023170192011381197,0.015920651473058278,0.03025608752480999,0.04256116038747681,0.010099398277850606,0.010216539555887026,0.0358149513095737,0.020785397011475616,0.04091234530019434,0.0321555815658482,sanding
0.006915007641083443,0.03346317043461965,0.02165927363459939,0.014463177473311823,0.029247462782603605,0.044359274637141136,0.010075769788811865,0.009796554943488573,0.03723313152976044,0.02421307506053269,0.03669428523201797,0.02955292337518027,sanding
0.007929044565987888,0.03252244048393391,0.023516187367574472,0.01575577291519613,0.03009510051763573,0.0436877722294307,0.00993018089810542,0.013495240228771313,0.042142881224503555,0.02531453307343746,0.016274346422247683,0.044982434359382664,sanding
0.007033278661313873,0.035630426959406256,0.02501019165309864,0.020847709566388487,0.029162936241072496,0.03992015968063872,0.009460970657745602,0.017593956124192216,0.03923214839167807,0.025771535339217833,0.013806700667968177,0.039841113638808434,sanding
0.004978654020885454,0.035240676198094886,0.024818206636388455,0.01710468925055804,0.030687648835096854,0.040024975584764894,0.009729131256682698,0.00985815106433528,0.040283271968482366,0.030077539897856675,0.024325987695915423,0.024403457481856027,sanding
0.005431296542816812,0.0347787376709375,0.024227623367058186,0.0167301856046791,0.03029678732867167,0.0430874761941694,0.009575150569242701,0.014748631695694433,0.038654812524159254,0.030173103092441336,0.016291686352454343,0.044307975878737936,sanding
0.008484167694664986,0.031095977735279945,0.02690059423412663,0.018044906554451408,0.01875370385651166,0.03999488065527613,0.00930947872504827,0.01857848574194112,0.04300353919127544,0.030093289196509183,0.016974960236155648,0.04151910086235173,sanding
0.005999070144127661,0.03354837843912815,0.025801990365536796,0.018358965509011498,0.030552916123079366,0.0406084774257474,0.009336832778258624,0.00888206746107878,0.040620684052319445,0.03150995714645828,0.02435341678437485,0.025728039188949295,sanding
0.005143389998060942,0.0348290069901817,0.02411468946308644,0.007196641759089539,0.017576885692239277,0.05265069946454239,0.010303085877251095,0.011208776920679968,0.037657124351356035,0.028876529734162666,0.024926777590826947,0.03213099162666359,sanding
0.005640456967261659,0.03359966669130642,0.023735153661384803,0.01687863418092208,0.018045134490387357,0.04330635347511833,0.009933426177756676,0.01545807692248238,0.04292950974499871,0.028984331070623225,0.011399155094624386,0.04185799257439212,sanding
0.006518161226717944,0.03279979008134348,0.025415544146800185,0.018820588971511273,0.018506934548375275,0.04783201396694808,0.010236525150118641,0.010667042146550225,0.03854916367589405,0.03360881357527198,0.018676333536905367,0.023773241315040616,sanding
0.0063665759854027145,0.034808518340608316,0.02375336407018644,0.006530317980773438,0.031515120955034226,0.042846920806036276,0.01019990799682987,0.014708607771440004,0.04001808817585548,0.03231769587755472,0.010466765403153637,0.03945457988763335,sanding
0.005166191204869445,0.03301528607745386,0.023727832272699232,0.006113018712561581,0.01796389974706829,0.053102514404057034,0.00959557528832305,0.017361291957902338,0.04269581367546912,0.032275347444115234,0.024623749113545035,0.03876780411403937,sanding
0.00636982435846314,0.03571645421329152,0.02336104732247356,0.016136033214410768,0.029571712882325286,0.05062265870203503,0.009975520073739044,0.009838297738372115,0.03947576188220433,0.03522702053383027,0.01662983158969549,0.02694865741788744,sanding
0.0033877381495225657,0.034795316550392315,0.02371196600652553,0.005065042746428258,0.01717602158682393,0.04643517185657104,0.009664889293525589,0.01250376675973637,0.03735217875258664,0.034768701215166106,0.014518402801471004,0.02781409061830723,sanding
0.005044304123113304,0.03374194832758033,0.021501862061254505,0.0037555229659618178,0.016748959889590857,0.045985468591924955,0.009841860977808571,0.013758280765235577,0.041431714320043424,0.031438038769389415,0.011062142692791023,0.040611116074691964,sanding
0.0055778763574459355,0.03373102208370016,0.021842645581232802,0.015729651336548474,0.02875620774634724,0.04480728387206625,0.009683982595946479,0.013924105271805497,0.040575523221371944,0.03344112522698164,0.010886616972889058,0.03606462781304097,sanding
0.002251759299540731,0.035262298608197074,0.022122621265148468,0.01598662239438038,0.029056084053439946,0.04595060310166571,0.009579131287741776,0.008553624812354856,0.03681315849537258,0.0390020164042481,0.018198362147406732,0.02027940970694225,sanding
0.003670747191603092,0.03539660121835101,0.0216382304255158,0.0032029856951455867,0.02884745752933065,0.05712784068187791,0.010112890193226993,0.014625848847702497,0.03984619369234754,0.03412317099803451,0.00980619045190848,0.032851942863900974,sanding
0.005442138368544876,0.03383980237555413,0.022268838323780002,0.0063642137713948955,0.016757211465954373,0.04506006506673396,0.00966155570369941,0.015046395560711454,0.04219711962461442,0.030964641475898672,0.013492691009280274,0.035747990962907886,sanding
0.0048931315601603185,0.03351442293190875,0.023480075981525874,0.01754410588218782,0.029761461883007698,0.049608588238795895,0.009614571074755213,0.009224028594488643,0.03967750126968004,0.034051247126926025,0.02069613520371206,0.025038559381447428,sanding
0.0034256148293495712,0.034730060603955754,0.02237401750095649,0.0038971070215736052,0.018015810675448773,0.054599160264915125,0.010456313522104648,0.01203550473897999,0.03779489466562857,0.0348441768411663,0.013594973122738135,0.02588654960768934,sanding
0.00431918799265738,0.03305238803503553,0.02273419632342577,0.0042294761497725175,0.020005721636388005,0.05910794292537032,0.009773126638220353,0.013795291666954068,0.041119604593882225,0.030570662557969617,0.010433610415247261,0.034566194262011754,sanding
0.003572111099799426,0.032927556083859895,0.022423284338457056,0.006811376633708685,0.02196556677751956,0.04977898132292621,0.00959935185176297,0.015002512920914252,0.0410493865169185,0.03382320610170638,0.010144539397333204,0.032837595105884826,sanding
0.002928456633071412,0.03534955406537546,0.022169164022993855,0.003958553940245628,0.020869202274743048,0.04939393640036749,0.009528047236246978,0.008335702062002619,0.0393021510067246,0.03954491709408131,0.017446739466094877,0.019649260696566292,sanding
0.001868730991501946,0.03701414310408007,0.01996007984031936,0.002102069340120495,0.018962630344380327,0.0626017278076875,0.010322079857803028,0.015649942095214246,0.039521786384744594,0.03390255726989486,0.008659328174682896,0.03181764670321454,sanding
0.005294714392516239,0.03524601720005639,0.02147674068983291,0.004820255097540272,0.02978415423426429,0.05711315830054086,0.009937236414804096,0.013870087215108408,0.04254232961796988,0.030644671964108958,0.012458435544414944,0.036043439553349696,sanding
0.0025395496768930944,0.03512999855967006,0.022653391779084122,0.005470300915783077,0.021067223403157132,0.058148662871497274,0.009754984065233528,0.011059035342465148,0.03656414081581911,0.03539785418207948,0.017837489765740247,0.026960282112392025,sanding
0.004021335598149542,0.03505549284517391,0.020870291140561412,0.002404658304066638,0.010826904858573556,0.05987414454815977,0.009885339942012596,0.013703022612727914,0.04032258064516129,0.0323348336696156,0.01210649355995075,0.0368588857558836,sanding
0.006286639319785626,0.0350211177339936,0.020105675430060397,0.0052165711686371396,0.01934273390200971,0.049669696518154276,0.009975221549670617,0.015074566342412745,0.040015526024097345,0.0322330059534362,0.010832428825526402,0.0370657286566268,sanding
0.005041903257977047,0.037200443429285676,0.02051345169594962,0.005940521126275282,0.020240005991041775,0.057767405319222684,0.009313866111311877,0.007278523624268053,0.039246313789977276,0.03947186642720401,0.022035847917392014,0.018306032936214457,sanding
0.0029201087448496583,0.03732861499639779,0.020298056664054983,0.0014744423843207797,0.019294031391389074,0.06272581292653553,0.01058379134690387,0.014939889355179436,0.0389330779323421,0.03829275577646221,0.00842233637295453,0.028213838323420868,sanding
0.004343029871359455,0.035387081591994024,0.018922012923734827,0.014343909575994034,0.018976484340605122,0.05913136031694409,0.009720865351433584,0.013929710679909177,0.04165018013702909,0.03195286313630133,0.009334331484513412,0.03402031693327255,sanding
0.006162393868171605,0.034890374443498524,0.021364691002474033,0.016263944299243563,0.020268024354058063,0.05857441586663777,0.00959585152147024,0.014067744631045263,0.04085284397073302,0.03414414291372458,0.010484279347332643,0.03360723227638587,sanding
0.0060980220455693,0.03620656569862379,0.02117778111916102,0.005977590015033638,0.02056005592335211,0.0594307720651599,0.009790406967636832,0.008007315483425658,0.03759002811734104,0.03713896285732325,0.022110490543343193,0.020728567697429243,sanding
0.004858763046386124,0.037153865302376736,0.020606914856349197,0.0019277156742754248,0.011410314924691922,0.06318356721783798,0.009894534160384463,0.014325765031667104,0.039580917248176306,0.03486409973921653,0.010959901010174076,0.0334603712093582,sanding
0.007155394416073305,0.034644152586705654,0.019759019004224478,0.004701006579528808,0.010805717521254846,0.059459041639166856,0.010083684497645963,0.013892130385978951,0.04139398379839474,0.030979798073676155,0.011696905115875391,0.035591875086755195,sanding
0.006548604066814098,0.03636707470524486,0.019913852673335154,0.016163392502125486,0.022933991385992836,0.05028107118794058,0.009587893175529397,0.008626222335704968,0.0397170556952272,0.0355016561522595,0.019184541863548028,0.027506381480503474,sanding
0.005300891875057979,0.03758028087501926,0.019449425658460306,0.0024353043144094764,0.02026449215156219,0.061554370975883003,0.009341228539695084,0.010478841124002413,0.036938943620090356,0.03624541042490494,0.01960530598001043,0.02598806627996424,sanding
0.006227712573627132,0.03635953765211922,0.01915679453188457,0.002457768169542747,0.022017847667319127,0.06241223279762833,0.009772830553777444,0.014291532981285236,0.04141747154619704,0.03406145367471993,0.00888662181292417,0.035753103369372465,sanding
0.007052151364556028,0.03429602269024861,0.020212432667333677,0.006639881385158936,0.028954789990908197,0.05829612097611025,0.00963972492080966,0.01682252738286895,0.0423912029775581,0.03217513569863481,0.013073125836680053,0.03680232001825395,sanding
0.00449004131287012,0.03755769801357335,0.02010862680198432,0.0025949081156010807,0.029372975100529008,0.06397215931626556,0.009045124316188601,0.00838281991355636,0.03930122423313486,0.03681830900870385,0.021836206614186986,0.02551176602649142,sanding
0.005588962023561946,0.036427351112309166,0.018956483496485467,0.0014752286973288035,0.021389413523670596,0.06522433911438393,0.009515761908024452,0.013866625251679247,0.03912133481994406,0.03534005972470093,0.009931127629886736,0.030132734696337364,sanding
0.0058569098358015334,0.035671098206100475,0.018566930069514587,0.015055751447610503,0.021749295866546323,0.06377998456524374,0.009534888155761933,0.014299094152385446,0.04300058050783685,0.0320069647155221,0.009984643618115338,0.033300920437440894,sanding
0.004670267442865116,0.03941119672098843,0.01784360083864924,0.002702651571456756,0.02284904776593435,0.0652375298461699,0.009124370646534655,0.013102605190990125,0.0407434871535785,0.0332102340657297,0.010832205881237861,0.03369090615061183,sanding
0.004705702982615721,0.037860574647802,0.018012598011048927,0.0005207509353467926,0.022532367746267514,0.06743452108003128,0.010222168612626831,0.013406928432475334,0.04020747054802783,0.034458518835026396,0.010721400129085658,0.030452988199467075,sanding
0.006447253727802105,0.03512506278604973,0.018818357684288176,0.0002995889160729214,0.021788628514778138,0.06537314993985671,0.010000170002890049,0.012707013127615262,0.041598895133345255,0.03091199663677477,0.010807994889980016,0.033951246010728596,sanding
0.006412583026918741,0.03601864324974607,0.019014443371184752,0.00405866557569736,0.02258049948064851,0.06315284250944135,0.010022058550870466,0.009045402493274743,0.038844756928933515,0.032080071859360966,0.020765542489414764,0.0289307484673936,sanding
0.00491194841275299,0.03769800879117565,0.01977969377078104,0.0019690054907687115,0.023395370056265866,0.06431281754453663,0.009065550274368879,0.007561831203291514,0.03668620818689422,0.035672879693213234,0.027032652741246152,0.02035171839734288,sanding
0.004973637235831475,0.03668526609657763,0.01891553457192254,0.0018315357115580343,0.02237001344437808,0.0664531306069829,0.010205477075436845,0.013019205932591758,0.04063174232974284,0.0329814215652323,0.013027414891898511,0.033485244726911084,sanding
0.0064958601883019955,0.034928030792551946,0.01827204888138517,0.0020095966277360908,0.021811820698109136,0.06348843558145884,0.010026238666590468,0.013658533920286065,0.04140049597794182,0.029849587926438676,0.010456171389196476,0.03538282446934609,sanding
0.006213391474108487,0.036433190636670006,0.01865563745380398,0.005737425571246777,0.022350014639259588,0.060471557203069536,0.009502776711355057,0.007334303417198648,0.03916270144314555,0.03321001348326547,0.024911750125181546,0.023499553508483338,sanding
0.005912566154224558,0.0374847718114516,0.01919057972822301,0.001836563818480644,0.023813606142005294,0.06386022274445693,0.00968704077372332,0.009955607944176915,0.03773542186314872,0.03582572932228468,0.021022315187571607,0.02420721374969741,sanding
0.006054166628828126,0.03632757299117603,0.01846841439428218,0.0004552165886387499,0.021604711555496023,0.06707762893997224,0.010430846098081245,0.012238224380501081,0.04106084807075606,0.03083079750023894,0.01163465778399327,0.032206741515133946,sanding
0.0073458653796710524,0.03545986121010322,0.018203066124458003,0.0016616388245234625,0.022301168358210288,0.06435627634585063,0.00961721558527489,0.014754289440797676,0.04110439282646137,0.03183091418385536,0.009836768660841988,0.03456547738380815,sanding
0.005592387641941789,0.038530894070866024,0.017982538954675012,0.0008606640797973309,0.02294856995986295,0.06672093302552742,0.009085276219652905,0.007580713754522843,0.03878930811511115,0.03311576277192181,0.02813826015509809,0.020448601417906023,sanding
0.00614131409382454,0.036422044077957745,0.017641787042460253,0.0005474742276507334,0.02159925180191758,0.06668044729244044,0.010013277606105696,0.010534721388223445,0.03830786498776064,0.03346059513014499,0.02119605075182392,0.025818777997237394,sanding
0.008031148004420344,0.03530013943555077,0.01828631616674926,0.0017425925874293552,0.021686846277127532,0.06459906589750712,0.010262020160764808,0.011993571445705103,0.04040175505223947,0.029743138258003878,0.013645357167223853,0.03283231224842241,sanding
0.006392774630401735,0.03917957960311086,0.017507952987644636,0.0036611140989870066,0.02293162477441014,0.06682213951126287,0.009972366572228355,0.012620080061787912,0.04101184422061092,0.03224443864044549,0.013535133145104749,0.035050086573713835,sanding
0.004225294386823166,0.039960998065887696,0.016844828806004845,0.001986875889996219,0.022959792810829674,0.06970244028243429,0.00816147311325105,0.007971678221614249,0.03926912308121248,0.03644089105266802,0.02587817589913722,0.018975692138370748,sanding
0.006651779983064568,0.03724935837980191,0.01653696176323701,0.0004262430152089902,0.021257915916439385,0.06912235347789121,0.009871882706238438,0.01250736371038449,0.03956948401392846,0.03521238349102612,0.01289467372607071,0.0293133064823446,sanding
0.007260719363031612,0.03589697567979897,0.0179381206589748,0.004142780087147521,0.023367106591393426,0.06357885367326827,0.010257136146045207,0.01245472706711105,0.040787359181642426,0.029596131193730352,0.013261491413847384,0.03321111642488974,sanding
0.005236298439687791,0.03870598162239993,0.017576731220141528,0.004770136654874889,0.02449683500891685,0.06462327859741636,0.010215892455256944,0.010735476778626954,0.03611725104378855,0.0320332120342371,0.016296598085149726,0.030928919157991105,sanding
0.005784178421081248,0.03736292476975098,0.01867291586917755,0.0019421427894453084,0.02410655095522208,0.06602926416988009,0.008906051840346553,0.008348945862095452,0.03755995507829373,0.028444889448937156,0.03017282997006855,0.033113459959204214,sanding
0.006469949993756498,0.035648082133181234,0.018255737321846825,0.0007235404163888272,0.02214819802260888,0.06428098504181479,0.010356609121894182,0.00876385016971196,0.038797133667764626,0.02568660289539388,0.02888170055452865,0.04272974716808601,sanding
0.007497701954350991,0.03385733197452574,0.019275324885600947,0.003189301297439661,0.023706232368489677,0.06055211417706649,0.009226181689350771,0.00792942180242101,0.037206533467276856,0.027131151988713444,0.03237995939553092,0.02892589475023936,sanding
0.005539843942596137,0.03747788804605283,0.019643663936197382,0.004199277556289216,0.024900708425154693,0.06240015974440894,0.010099622678096746,0.008141625198655656,0.03614897716469113,0.037958010848399504,0.023935011656350674,0.019143592256799805,sanding
0.005569857712414879,0.03666455234414815,0.018456143588797123,0.000691048755631961,0.023989329546217842,0.0652852311750036,0.010117862985923017,0.012139310729936756,0.03987892757587963,0.03254064326343603,0.011989947627908762,0.030665628124060866,sanding
0.007502787285476554,0.03589465636250731,0.017162873957569942,0.00018847452638613214,0.023119943957255848,0.06485126362687177,0.009699226971610363,0.011947417028175592,0.04010700549064905,0.032842987529517635,0.010877344883623286,0.03275102019427905,sanding
0.006658529943076227,0.03619660548233787,0.01818264466566662,0.004809602274749492,0.02336039245459324,0.06097300724969056,0.009436267918293243,0.008172044416695815,0.03984762269083026,0.0345595045549427,0.019481898394107116,0.026004691246300834,sanding
0.005736875892442756,0.03894429797061263,0.017819054627875773,0.000446426498734113,0.024284576379849626,0.06589785831960461,0.009543933589492511,0.008773153448595023,0.03849307317148279,0.039205231546097515,0.01646071567899629,0.022394310053701554,sanding
0.005754925352863248,0.034691144738394075,0.017690535917095074,0.00166374070135322,0.022919799039202025,0.06426280918444069,0.010282607175614591,0.012389485786781906,0.04165035361150216,0.03378503930889323,0.009992325893713627,0.03047405439009228,sanding
0.007433330459112222,0.03515309171441628,0.01915848280142999,0.005282712271265162,0.023526643924244205,0.06325270721586884,0.009632862703771169,0.012674962006801384,0.04104365813916263,0.03394433129667346,0.010514252068679095,0.03223144757877366,sanding
0.006388792524601642,0.03870043924998549,0.017842677543562897,0.01447276442826068,0.02522583428140427,0.06506561867643519,0.009701410002929825,0.007103145485915527,0.03979592648896459,0.034453057708871665,0.0216132099939483,0.024158323992114723,sanding
0.0010388160903886346,0.038551838729948225,0.017201016236039226,0.000595297022556459,0.02437294505606996,0.06702323025160521,0.009974992693317853,0.00944653685235724,0.03875863833151814,0.03763416580108085,0.01604230033753,0.02359926559085481,sanding
0.006181642623167684,0.03513197325754196,0.017206639698126712,0.0005108364763398934,0.02345270761509416,0.06357925790290175,0.010714507657658622,0.011898642602851867,0.04052356445272926,0.032842987529517635,0.010849564281498456,0.030073107724879183,sanding
0.007044406529883076,0.03596488388737237,0.018050639263389512,0.0034413303081745703,0.022994637650499906,0.0615748380581759,0.009843139725337029,0.01281211923983134,0.04082849175468609,0.03420662856048245,0.010945888997739673,0.032300889243480874,sanding
0.006683442106353614,0.03991792873851362,0.016806355491392626,0.0013842386161600445,0.024594014308797527,0.06569741086503782,0.008785354462696507,0.00855035560928979,0.03960411724402869,0.03530088711129311,0.02284393253729843,0.018615907292781682,sanding
0.006044772420363146,0.038583075148255465,0.015776503737453738,0.0008568593346298757,0.02278895829392743,0.07013458827489953,0.01006703639535668,0.009783874218513046,0.03977819677478381,0.03971090461440712,0.011622838878396049,0.021772641369760412,sanding
0.008635929092113411,0.03543586109142452,0.017311760571426592,0.0001228965004262911,0.02229336282002122,0.0675141948594692,0.01005804497756553,0.01127067887807154,0.041198378431824924,0.03497506278023769,0.010577275991804727,0.028056235919276598,sanding
0.006964549745341238,0.035273617450564024,0.017742954272858248,0.0051194364524353156,0.023064858381769537,0.0635328051639464,0.009710585703687304,0.012503157047154406,0.041514791720289934,0.0364982152372749,0.011661114032868016,0.030362559320850274,sanding
0.006035210625833236,0.03850507881989634,0.017439771748267358,0.003007852600784869,0.024529704245355916,0.06574232951370398,0.01012667457222395,0.007900123478929976,0.0372999324871222,0.038958104454469664,0.01680370084707456,0.020288379019381488,sanding
0.006954088412889264,0.03875187946615411,0.017569134544432343,0.00038625291872018035,0.021685294334500005,0.06692947641070604,0.010112747016486812,0.011530501057923472,0.040898457310190255,0.035198130275319775,0.009445947924489093,0.02929801945388492,sanding
0.007351065573710238,0.03711980044395281,0.016443122417402086,0.0003957907808770043,0.02124757246484589,0.06653625560567954,0.009731356181260134,0.013165152893503129,0.04163006689951751,0.03750051563208994,0.011961307562297479,0.03153310818694088,sanding
0.007322032508359931,0.03861346760523135,0.017763535369863453,0.0028381112936962712,0.02498107683429802,0.06449366027319514,0.009191539739162485,0.007535664415763705,0.03895157929178239,0.03521982453483417,0.02305119439763771,0.021135706027692002,sanding
0.007259101279706964,0.03983555881321903,0.016672251871043466,0.000845313039283303,0.02335602760682463,0.07032497169419889,0.009771827820393805,0.010849988065013128,0.03705089681695745,0.03880405890456142,0.01458755156699479,0.02297366528748096,sanding
0.007695978081854423,0.036898462810039334,0.016760216609039456,0.000996137377704214,0.02194402080293172,0.06914625123598925,0.010240886123394485,0.011720704976962953,0.03990566301263812,0.03326547177092066,0.01046030575473721,0.02930093821604168,sanding
0.008441354533513867,0.03522466289997605,0.01755208141357443,0.002982177908383916,0.02250361745650613,0.06387980376124285,0.009585384206162444,0.011990163270053247,0.04020730888460905,0.03510927762661283,0.010316255116862539,0.03270410632759049,sanding
0.005839528586536266,0.03636363636363636,0.01755963251201079,0.0028703332686551572,0.022888690011604564,0.06474922624674635,0.009893692276489124,0.008162085967986666,0.039053956946917864,0.03329227286346839,0.02280938651874019,0.024745125210333566,sanding
0.006574392871254322,0.03877577134703152,0.017554731263396454,0.0008849048506059386,0.02376911631179376,0.06904932884052367,0.010040039678236808,0.008362784271944364,0.03755346674828287,0.03649222168294828,0.019370910316559416,0.02280803390186159,sanding
0.007111449932192325,0.035672243427389144,0.018263005542822182,0.0009028787748007255,0.022110539430830495,0.06795186290032142,0.01015455228578972,0.011443362792363616,0.04007325390814409,0.03280527771307848,0.011738728766107003,0.029580372831019164,sanding
