R1_1,R1_3,R1_5,R1_7,R1_9,R1_11,R4_1,R4_3,R4_5,R4_7,R4_9,R4_11
0.026010508245331115,0.034901333928982765,0.0257322100365912,0.022273947277566795,0.036904862953791424,0.0527256526117652,0.009574499660583987,0.013128614471671731,0.031268859030602836,0.01835532607319003,0.07315395982384526,0.08558566268978621
0.026006584867288397,0.03508574957195386,0.025763036740666694,0.022579989613204777,0.03777476419103454,0.052990239197939736,0.009642820293508164,0.013338455300168599,0.03184977100014651,0.01803969815977039,0.07383179640143825,0.08593870851308846
0.02561206430677106,0.03496124545940824,0.02531331556338581,0.022315401420598454,0.04928341908648254,0.05375621556242441,0.009551417669167546,0.013033561420658197,0.030981717688392082,0.018182710787620484,0.07397872371905839,0.08560397887293802
0.02727240496248681,0.03536468058620494,0.02587342204467305,0.021654864765369538,0.03772204136599056,0.05945444600347213,0.009453824213701806,0.012959276768682094,0.03175772665489514,0.018322669539661253,0.07326114668346788,0.08567658801555887
0.025222589351022777,0.03581405343456772,0.025759851211099406,0.022365760704253074,0.0371058890756552,0.05296133293082721,0.009547888389003887,0.013002717567971707,0.03074472958473094,0.01814707478228047,0.0740905386382159,0.0863684651460059
0.025781036500791474,0.03571096969567111,0.024895439155546706,0.021751519343626152,0.03773641866292321,0.05385986739700647,0.010074592281250377,0.012986979254599337,0.03135356474354352,0.019484859290088637,0.0739568387888828,0.0862358896525556
0.02658803697864183,0.03525073850297163,0.024847128044704955,0.02195857295626072,0.04146641842104172,0.05387292454558188,0.009207755508309538,0.013112535715269154,0.031165172296655042,0.019056003689242314,0.07419773696902245,0.08590917681826772
0.026692647510243302,0.0357559158162718,0.025131500576767937,0.02188284363176426,0.05004353787795381,0.05359516357243922,0.009023511661986472,0.013181864917521071,0.03143606219310544,0.01938532995770121,0.07440974470016594,0.08588261564094196
0.025556688568748768,0.035258817348748486,0.025587488741504953,0.021886148256768292,0.04917097732234526,0.05369934808991419,0.009944450300620732,0.013324184060278608,0.03149070709233705,0.019685659390846957,0.07405268107731841,0.08636398967086682
0.02668360185931338,0.035544813123145,0.024970534768972614,0.02199213561230504,0.02895898249719098,0.053617290503841675,0.009748954668335688,0.012868025530162652,0.031007848086350657,0.018946319393263068,0.07382907093497135,0.08566044200788077
0.02594067367929545,0.03611933829372246,0.02582851416306574,0.021341346297489832,0.03746805848014568,0.05409118692291465,0.008971933101678022,0.01312523707459466,0.031010059663354794,0.01963930453294788,0.07453342078588039,0.08560324607509116
0.026044854448330917,0.03512888788966719,0.0251559669953713,0.02096814100655464,0.03749967187787107,0.05480142702915985,0.010021114488226695,0.013228790610733577,0.031104392562317652,0.01992948946626834,0.07423464085280755,0.086347583562874
0.027007391923169373,0.03627407238128403,0.025776783366757226,0.021287103421263262,0.037440563106069115,0.05395314708706959,0.009174825380135953,0.013069896499489619,0.03147762255812343,0.019998200161985422,0.07441528192229556,0.08577874231208023
0.024632058624299527,0.03590638487335818,0.02540017983327322,0.021404017962251876,0.050084392200858446,0.054340738164587225,0.010159235862915336,0.01350309423404373,0.03115022194533136,0.019915915006841117,0.07406968475942166,0.08599635375460081
0.027233337963000783,0.034903770305268374,0.025349570578274406,0.02159295551419305,0.03805435684331499,0.05353892279687333,0.009908151436186551,0.013455020539088852,0.03148723664862448,0.020156251259765702,0.07404226332390527,0.08597269507204511
0.024929511805370314,0.03550178218946591,0.02561678821832676,0.021401819154628143,0.03785684811453968,0.055084582376238714,0.009157039565736555,0.013510628811686154,0.030923371884470283,0.020516566101298494,0.07376154368158618,0.08614748449345279
0.02641889267853227,0.036112816438554046,0.025785955936958496,0.021825959796582056,0.029146531271313406,0.05502941322136682,0.00937545412355911,0.012843928289779573,0.03098536561182154,0.02075989520404901,0.07396230880743174,0.08587671538738986
0.025761974809941034,0.03621574443273468,0.025670052546597565,0.021650129576025513,0.04728400665758813,0.05537711817477019,0.009368208049164356,0.013528339842719523,0.031060048391555392,0.021380221584616502,0.07457733296541849,0.08582806921175502
0.025309215338396866,0.03643624386049291,0.02608350896229368,0.02164324146498773,0.028927735623638588,0.06217861428740199,0.009171636164861994,0.01312978662783751,0.03141719840274963,0.02134417048015846,0.0743361779310755,0.08658158582832604
0.02603678476952238,0.035999582404844105,0.025802456393848695,0.0215725062722062,0.028456707388214937,0.061928707671728304,0.009085433052623737,0.013386450769988649,0.03129351754783997,0.021325553771317556,0.07388252678241596,0.08609111884018045
0.02732434544530486,0.03648729512383788,0.02475296540525555,0.02123832157792234,0.02884363002852635,0.055802637232635614,0.00954601993018041,0.012901444574749035,0.030973752841841822,0.0205250724021929,0.07449566435233469,0.08565237128589905
0.0245982490966293,0.03683309084881858,0.025931861440877946,0.0223421249595049,0.028948335904910506,0.055488968793003954,0.009658924073129646,0.01287191798013863,0.03065547537445663,0.020788119174129604,0.07386724578587363,0.08622622311897495
0.026033598962821414,0.03619110350293691,0.026033531188170363,0.011101391226348485,0.028544189259392467,0.05531585352361987,0.009559891284916308,0.01318939309007696,0.03021421881137263,0.019842135966252495,0.0743378357282506,0.08633491038436301
0.025934215269547266,0.03587122231190028,0.02582104466782517,0.02177501186738147,0.02839787697471737,0.06268413464552122,0.009250017806284276,0.013300472299771365,0.030825190345550382,0.019995960815915186,0.07433673052191819,0.08674832575731288
0.025748774358340547,0.037465250979716314,0.025861310961575266,0.02185730241545049,0.028420717566277114,0.05528771728072891,0.009034247930479656,0.01349638769183428,0.03141739581206114,0.021199825313439415,0.07414162533271054,0.08605259534627566
0.02536577446782605,0.036445539430429115,0.026551045712935404,0.021408966931709676,0.028743396204721966,0.05646846236376984,0.00960866778703733,0.013212867218612173,0.030284859387397868,0.02112873952278629,0.07363173822444427,0.08592763174854137
0.024314513089718125,0.037083597553965904,0.026001986551772556,0.021477340332082637,0.02848158950054685,0.05676786484706737,0.0094644449197699,0.013187723284639862,0.03062205645482328,0.02070153356960684,0.07471887025068182,0.08693308760247238
0.02602553625617456,0.036715032602948956,0.026696281741878995,0.021412496761359864,0.028255132544826766,0.05602900061071611,0.009870041167941712,0.01340498745963423,0.030854864886546665,0.02087739333217812,0.07432457542086292,0.08660708099494215
0.026702269692923896,0.036495684385321435,0.02706374594720404,0.02226551628165878,0.02889296600742549,0.057132736486679506,0.009319030485344427,0.013284834829648564,0.03052885129091248,0.020968976399417062,0.0744158356898348,0.08705190034298449
0.025044704798064543,0.036618367040540195,0.026147687367790756,0.021727558148377492,0.02844440399018099,0.0565860504068537,0.009027902538375356,0.013565612799426988,0.031094333990460254,0.021033634885545473,0.07380836396380437,0.0866145824310981
0.02474334960620959,0.03681085478485896,0.026737324502886295,0.02267414308744737,0.028389573077600056,0.0563329502692715,0.009536415757210485,0.013313256941865,0.030710644309317612,0.022607964333675467,0.07481110196753198,0.08634460130380348
0.026807279784898386,0.03712696680106629,0.02713468572606992,0.020819887156211615,0.038973591494403395,0.055782092832558895,0.009243810113652646,0.013094901369202888,0.030737358492885836,0.023832334758506952,0.07434999516725031,0.08567511994516792
0.026250784242179238,0.03725393774121925,0.027404167625812534,0.02262223358361064,0.02781107381337101,0.05520134691286467,0.00968958447185951,0.013523436792132606,0.030357121173484873,0.024204694258404474,0.07472780397402462,0.08522824123001398
0.025728899729331976,0.03636390082836966,0.027215623945394573,0.022825422042053557,0.028355923552430103,0.05544558847175325,0.009768477319060937,0.013077707739387441,0.03087305924231338,0.023758951184858896,0.07436990101366174,0.08571991873751703
0.024726157802339097,0.03699524611087475,0.027011039411807602,0.022442860477224984,0.028494006285777786,0.05608745155446372,0.010250764450758915,0.013470045313232435,0.03015781585034485,0.02337344216008003,0.07503395286367082,0.08527693685242826
0.024477647012747957,0.0371859184364065,0.0271102628611087,0.022500630017640494,0.028520173744898455,0.06310462115140691,0.009493304372426127,0.013294866851908478,0.03179448047818898,0.022615582588715277,0.07488673381510465,0.08678898127093784
0.0260115231047354,0.037666769622503635,0.026851260129637886,0.022111566118005004,0.036913036577127946,0.0559543859845454,0.00967800315696463,0.013287641563211303,0.030392088331565526,0.022110490543343193,0.07467813722854497,0.08608518990392892
0.024038981612582964,0.03673189025980466,0.027083096356240215,0.022458939443961577,0.03880692004998331,0.05602460600695826,0.00936881365523328,0.012925056644060741,0.03067127144688656,0.022234920832564377,0.07457677679170706,0.08570302188855179
0.02587938137926751,0.03711456523998278,0.026962680953292552,0.022967122564049564,0.029321127925149026,0.05724852155693079,0.009476750687538263,0.01355989200902004,0.03060780988877122,0.022353411913027345,0.07413667838026185,0.08641772600395793
0.02579393739295516,0.03834664601060668,0.02770259601027212,0.02234167571504533,0.03967230674627577,0.05659886123091204,0.009037080950556324,0.013152149324242569,0.031054357547451058,0.0239758131996442,0.0745873455109606,0.08611706754161608
0.025135985682542557,0.03695395906240415,0.027708660064616596,0.02297049898814952,0.02824108852451609,0.05654157784927146,0.009218790476251935,0.013275734347245417,0.029621905991919145,0.024544394673866356,0.07442303541792256,0.08634832915983076
0.023692920792196502,0.037564046699622856,0.02744267225765376,0.022446537958218014,0.03876630122966707,0.0572911594011928,0.009564572822266327,0.013368858847577629,0.030591704753339083,0.023148148148148147,0.07453786523553965,0.08602076541277065
0.02568495349739169,0.0371859184364065,0.027609055770292656,0.022776189771213172,0.03917205935350433,0.05679139951045813,0.009196019594878552,0.01364699588679544,0.030169188810851254,0.022499161906218992,0.07421095205230388,0.08529221111528096
0.02594195228756135,0.036992782708093655,0.02771057962219396,0.01100899655198228,0.038843700717054716,0.05745871591261678,0.009486576967919243,0.013670670806145787,0.030307530512106343,0.023328838643754637,0.07419443393356631,0.08616604196286244
0.025126575122177974,0.037738697260170574,0.027879149462908183,0.02320508655497285,0.039178351610034357,0.0564627233100707,0.00905291974767702,0.013637392639626445,0.030940306865963493,0.023182170129310144,0.07464413409072247,0.08566484486096596
