2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.0008611354501477924	0.0002655846041667303	0.0006732909065801461	0.0008416099358449161	0.0013953287185161517	0.002116264167330468	4	0.0009320434101082345	0.0018292604848637842	0.003088603700950271	0.008330986772059203	0.013825311657088028	0.0015630805378810224	1	4.656612875245797e-06	4.656612875245797e-06	4.656612875245797e-06	4.656612875245797e-06	4.656612875245797e-06	4.656612875245797e-06	1691407512.8977597 
2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.0005588855196785827	0.0006381543147751039	0.0008071799626291821	0.0009934918336958255	0.0006664228003499253	0.014841859981892932	4	0.00021552878889157724	0.0002932154146041039	0.0006115989122101747	0.0005799890440069587	9.54607579104965e-05	0.0004901744050336597	1	0.001560057534921888	0.0013743613171164197	0.0003332127769506326	0.0004386566718451549	0.0007853409514546988	0.001961403886600257	1691407512.9000843 
2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.0006407745067093576	0.0002500255026012653	0.00013206030195614453	0.000390171121250358	0.0007075938476413173	0.000545719983654595	4	0.0001747754493765183	0.00034205990871447213	0.00023685397102380626	0.00021368391170623505	0.00034393460152338953	0.0005949569072712063	1	0.0006595176274882198	0.0007634297601105201	0.0009613685581336683	0.0017099360278733254	0.0012867964263604365	0.0005096063082330313	1691407512.9102361 
2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.000864937800160446	0.0005518510712891699	0.0004702517121041897	0.00013497395252418096	0.00022078822721846355	0.0014825557303818218	4	0.00043632309480829616	0.00039284772012397015	0.0005099847881737384	0.00031173404023806877	0.000544763695944937	0.00022403022078066242	1	0.0005406501902439889	0.0007945379015237012	0.0005822445457368811	0.0009215613940975283	0.0008309974686986106	0.00036855045457565895	1691407512.9148862 
2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.0003676283935731057	0.0014142415252990839	0.000673552120574451	0.0004300884365046678	0.000374444436789136	0.001761867720733395	4	0.0002123701942934557	0.000680954916698785	0.00045862393465672936	0.0007211222623855273	0.0006948102330817356	0.0002850932548589441	1	0.0017283470520880594	0.0007993342504894524	0.001238785890724219	0.0001778266050118117	0.0001795261164002098	0.0009567255799144267	1691407512.9169865 
2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.0005437692956534563	0.0003449553386323073	0.0003024835411143191	0.0004269163774557244	0.000780152666515005	0.0007346063424589316	4	0.0002222976997011941	0.00043063384478853815	0.0012177854644396294	0.0004186886537384542	0.0009474367761227742	0.0006646601463063208	1	0.0012506243742188288	0.0006903944658531933	0.0012024699695149814	0.0001649461572856619	0.000978948974927844	0.00039259905244648296	1691407512.9190753 
2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.0007231090391305394	0.0006178190123915959	0.00027477693882882817	0.00047388864109778386	9.19150070753415e-05	0.014834088141184917	4	0.00015616130038138338	0.0002833188089945902	0.0009278067964816824	0.00015352698070109048	0.00028820256905499273	0.0006509186871074228	1	0.0014572492613203496	0.000442603019172235	0.0005192126866504707	3.580450629286218e-05	0.0008868475628763836	0.0010570193217846926	1691407512.92049 
2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.0002929908730999102	9.022091692203546e-05	0.00020127440107430616	0.0011031989681118133	0.0004051287189145241	0.0008774606849352812	4	0.000512906760064936	0.0004058397746193162	0.0008054643993595591	0.000628657648069779	0.000291854870495968	0.0010744667797435506	1	0.0006081839050819544	0.0007629297907756601	0.0013336128585884936	0.0007372372799660044	0.0008344372242445736	0.0009460502543787227	1691407512.9235048 
2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.000523331450561218	0.0006495912512010942	0.0006037653828098938	0.0005543770423596726	0.000552621931331862	0.0006504848160907046	4	0.0006319982349553294	0.0001559479604774846	0.0008248339011352437	8.422357582797188e-05	0.0005173467664145722	0.0016743317574522832	1	0.000896934671942556	0.0005263252356265973	0.0018625033012871015	0.0016866054350185504	0.0007676313208010356	0.0004716635838734824	1691407512.9266226 
2	1.0	1.0	1.0	1.0	1.0	1.0	3	0.0009803660137690446	0.0001336291794279749	0.0003119789269466089	0.0005647211364674039	0.00013494682777860477	0.001168460857788148	4	0.00019603248673894134	0.0003459387055423359	0.0009462227544620081	0.0003880967317132313	0.0006000963394663379	0.0006367259450031786	1	0.00018678820153072184	0.0006002910090753795	0.003051905899975005	0.003770006955662833	0.00025140737218430344	0.0013004092257792605	1691407512.9307032 
