Port2,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,Port3,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,Port4,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,Port1,R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,timestamp
2,1.0,1.0,1.0,1.0,1.0,1.0,3,7.973180262730323e-05,0.0007273156785695,0.0005447474632472,0.0005574149058765,0.0003037817393819,0.0134271623437917,4,0.0007485136950685,0.0005481275442367,5.949321089059398e-05,0.0003087714305899,0.0007519276982417,0.000263892502017,1,0.0022670884055657,0.0006327164516653,0.0010063278904076,0.0019100719046568,0.0001222927443714,0.0002802187869827,1691407512.934808
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000443218875309,0.0011343832352677,0.0004099428019106,0.0004440523955183,0.0005584023839761,0.0132797186824394,4,0.0010320531986269,0.0002869750738042,0.0001074940578897,0.0004384434590768,0.0010216534337005,0.0010240462442899,1,0.0018374645047794,0.0013017558603747,0.000344791799196,0.0023777017230253,0.0001948553624692,0.0005143294234696,1691407512.9369645
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006220377009586,0.0005118052486856,0.0004557766107567,0.0006499004482493,0.0005704575548774,0.0127269048040247,4,0.0004066248954465,0.0003224175019053,0.0009893843021912,0.0004404530394254,0.0012807647702596,0.0009625691509678,1,0.0007604803893781,0.0003933352024622,0.0017458094462955,0.0008444453189144,0.0004426789816417,0.0006480564721594,1691407512.938976
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000258773160586,6.540948887736824e-05,0.000189874869423,0.0007227760614255,0.0006600624775537,0.012228511753434,4,0.0011879426199955,0.0004429697096869,0.0009713000268078,0.0003477834214912,0.000548782241231,0.0005954285969469,1,0.0011932438058415,0.0002560476600969,0.0026437443456917,0.0043590591929724,6.417714535051664e-05,0.0013831247166323,1691407513.0331054
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002994012872458,0.0006172867322179,0.0004798806901432,0.0003449289120483,0.0006560902727728,0.0129604524753168,4,0.0003920384824974,0.000218417272001,0.0003831826646323,0.0017305115842175,0.0003745096171073,0.0004762687203373,1,0.0029068609767576,0.0007345634970276,0.0036994643915453,0.0040730410301861,0.0001911044618649,0.0011725792804303,1691407513.2427473
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002362926905573,0.0009833410230601,0.0002675958307499,0.0006117179591155,0.0012245368281287,0.0010979692728907,4,0.0009470111287065,0.0001352216038688,0.0005746576218621,0.0008098043334573,0.001437392087789,0.0007370964811382,1,0.0017380927178607,0.0012172602636342,0.0030542819199949,0.004101270204395,0.0001792436723622,0.0008706709695225,1691407513.4554834
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005317837862846,0.0006667681932368,0.0004850136599247,0.0002613590907944,0.0002282879288808,0.0009782664414306,4,0.0015176941126975,0.0003227486097845,0.0003004762729211,0.0012669439500195,0.0007279437060749,0.000719877413515,1,0.0009696002212239,0.0010573049782464,0.0042034821646251,0.0053448754136265,0.0004866795325267,0.0007838216084724,1691407513.670987
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0009075339109121,0.0001924327180649,0.0011210434313525,0.0003478361893293,0.0003873435945299,0.0133343467436858,4,0.0018683532166596,0.0003801839170113,0.000416766638564,0.0015722056677699,0.0013609893630515,0.0010778620606027,1,0.0021174346178538,0.0007345426696938,0.0043503379342507,0.0057589753631033,0.0004201921664834,0.0006549223373444,1691407513.882433
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002783499415465,0.0003875651128767,0.000558882239991,0.0012180394072289,0.000421133985799,0.012394614787767,4,0.0007288909712494,0.0004725987928787,0.0005483248265305,0.0013142813358513,0.0011918294844789,0.0003102309995534,1,0.0024809050937199,0.0004445453068351,0.0046673116891421,0.004900188069218,0.0007414607815441,0.0005465912465488,1691407514.0951743
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003874056889905,0.0004241375851429,0.00038222458454,0.0008358933961746,0.0011672087183954,0.0126322118876693,4,0.0002332448122621,0.0004040246674836,0.0005996211833212,0.0014528014588451,0.0018004133749108,0.000517972425945,1,0.0014475177820321,0.0002687677134721,0.0035457409446208,0.0045343495112878,0.0004862482432458,0.0006577742170266,1691407514.297536
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005143134989703,0.0010518997888731,0.0006474213756914,0.0006319706361163,0.0009015529429753,0.0005641399477764,4,0.0012257188166714,0.0001759964558537,0.0004247049871747,0.0016021145348476,0.0013335490126603,0.0005738479800952,1,0.000672845722935,0.0001237880729869,0.0025558556698079,0.0022586242177819,0.0001320671666667,0.001580319335128,1691407514.5104623
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006863900857816,0.0009776078912508,0.0009392484697294,0.0002648726594229,0.0001703826555908,0.0126258800238376,4,0.0010501993173284,0.0001139312306079,0.0008342901946624,0.0013685402164702,0.0012007212011822,0.001057515519569,1,0.0014754920766075,0.0004235764696155,0.0003863623964915,0.0013498539255574,0.0004887643104691,0.000613972855646,1691407514.720961
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003380596552237,0.0004508610996141,0.0004758207408167,0.0007397797941873,0.0004538464484972,0.0122004336034102,4,0.0010851118316253,0.0002745608851667,0.0007239246678199,0.0003781266727378,0.0005289620753763,0.0001198991499473,1,0.0007664960880722,0.0004510168422768,0.0017959150833879,0.0042282511445875,0.0009969931683037,0.0009466765499698,1691407514.9376206
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000385583733672,0.0004193747968915,0.0004196422625247,0.0007352359475088,0.0003969189247847,0.0128283249414707,4,0.0005458217942057,0.000455308074875,0.0001047959719362,0.0002864184495642,0.0003746057882812,0.0002280544408824,1,0.0014785882675795,0.0005280586052113,0.0013612163066635,0.0044002425413688,0.0002944054543674,0.0012560794244141,1691407515.1495647
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002243290559091,0.0002137629752522,0.0005713336647449,0.0010506042445251,0.0006876644076661,0.0005325948018747,4,0.0001389062984782,0.0008263625520257,0.000457983599882,0.0003294993122855,0.0011706941080487,0.0004492725266929,1,0.0008783562651659,0.000288809114677,0.0016699085157318,0.0046281726123257,0.0006396698280215,0.0009143979919088,1691407515.3537917
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0009315291600764,0.0002001124872313,0.0010132508898369,0.0005032475571357,0.0005050765241441,0.0128815515571219,4,0.0004693992084427,0.0002601761257079,0.0003133530743681,0.0012079736893666,0.000821620381641,7.108665073169348e-05,1,0.0033965833767812,0.0011023129391476,0.0006945540296357,0.0024720234921336,0.0005956424939455,0.0009912443387557,1691407515.5630329
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002325467880067,0.0010882597127451,0.0002738174945063,0.0002156403050706,0.0002339887686327,0.0127346680963454,4,0.0003770096357253,0.00010650636408,0.0001828233044573,0.0002124167804158,0.0006532857201279,0.0006844533271276,1,0.0009472043453188,0.000939261967395,0.001193002373001,0.0009821396914961,0.00050684658504,0.0009430357376595,1691407515.7778294
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000826927812675,0.0006753005188604,0.0004403187167774,0.0009539592552554,0.0005313732885661,0.012591366100265,4,0.0011328286959102,0.0002884400857301,0.0011400289590156,0.0004992418264003,0.0017061006234262,0.0002572707412829,1,0.0016386979168544,0.0003195685160331,0.0018751147335827,0.0009802375291976,0.0006130976667648,0.0010274425803439,1691407515.9900963
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000479058003337,0.0009754609150369,0.0004070046973633,0.0008385587422558,0.0006409693507685,0.0132855761157226,4,0.0004443984047697,0.0001239171100606,0.0006118324854048,0.0011976392135821,0.0013062080935788,0.0008696194362726,1,0.0014465085478529,0.0006374330520001,0.0020323542669887,0.0002091215822841,0.0010061678086671,0.000956996958855,1691407516.2037983
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008670726474216,0.0009344956839849,0.0002553544052299,0.0012272137094497,0.0004806274225724,0.0128856182326343,4,0.0011775783431095,0.0002345648527602,0.0010072521144991,0.0008088611057681,0.0022056913011505,0.0002451433546858,1,0.0021978036469035,0.0006115043287779,0.0017136668357484,0.0031085248184621,0.0007668010127601,0.0008101042028935,1691407516.407491
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004647196678518,0.0009243990412502,0.0008374973702582,0.0008259960789966,0.0008061369594448,0.0119990256791148,4,0.000701051071851,0.0002728463527973,0.0010406164028825,0.0011506406018954,0.002311560971697,0.0015036027072667,1,0.0019957251567143,0.0007661833633089,0.0035708432082026,0.0043027501027281,0.0005589764604391,0.0005078027962059,1691407516.6194265
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006440780756595,0.0005079352953417,0.000205598276593,0.0002946934607462,0.0004876691632889,0.0132578343857844,4,0.0003166809706183,0.0002959273122029,0.0005223728641087,0.0013868132916623,0.0018130055225961,0.0009617752062046,1,0.0011169492808968,0.000619767573525,0.003549830389104,0.0043400743367932,0.0007674939893708,0.0003495303849559,1691407516.82879
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004603602014738,0.0003402949050093,0.0008566831609586,0.0006244903768218,0.0003993037261067,0.0012836635964428,4,0.0007997873845216,0.0004041590226723,0.0009169328522736,0.0010655488349022,0.00177228479766,0.0002238372728096,1,0.0028172180478876,0.0007688148404021,0.001903148035228,0.0035336975161993,0.0005548710912383,0.0008886343050342,1691407517.042457
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002504453732684,0.0012073980174283,0.000594790798396,0.0010048091169144,0.000514148307416,0.0132175126755946,4,0.001251856033051,0.000579121555993,0.0011008451187977,0.0002414327061016,0.0015779224662549,0.0001241527999162,1,0.0010376626938366,0.001468545014062,0.0012199169992872,0.0008136969940487,0.0001692487996959,0.0007979748674623,1691407517.2624836
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002174063999139,0.0005124271001991,0.0007734473064658,0.0002763484956817,0.0005626104404294,0.0119932837610937,4,0.0008363689343806,0.0003313720745727,0.000383947154128,0.0001585570823492,0.0004264975416255,0.0009783546852721,1,0.0032143860490502,0.0002091233753048,0.0010117654153084,0.003178008183371,0.0005835822554812,0.001494788420173,1691407517.4658158
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000403448272384,0.0005197032764537,0.0009793787878698,0.0007299250892479,0.0002816296023804,0.0119680071233578,4,0.0008755374486628,0.0001384583008804,0.0002887138243743,0.0003299479137624,0.0001488226963898,0.0002942063589291,1,0.0018812686222077,0.0010811530800321,0.0007799192627579,0.0047379151183554,0.000272138404803,0.0005448533344724,1691407517.6765575
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.00098561553267,0.0002486594520281,0.0005201487417341,0.0007806858934508,8.111526546548314e-05,0.0010964758389355,4,0.000728992938537,0.0004818255638238,0.0002169490631152,0.0005185171818964,0.0004538721970328,0.0009429348110504,1,0.0013526621540955,0.000580275316266,0.001656646715118,0.004499554994011,0.0002933063960739,0.0013786006982336,1691407517.8898015
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004163119515376,0.0006220115068396,0.0006572171114098,0.000535177139887,0.00012002658877,0.0009959752639583,4,0.0007587696701552,0.0004171003467522,0.0001951241670685,0.0001461533006647,0.0003080952773553,0.0002955832531514,1,0.0024736243618358,0.0005637641812765,0.0008147427372406,0.0016777189196698,0.0004885930382039,0.0008595272840605,1691407518.0976553
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003035717001596,0.0002773014509132,0.0006600575108109,0.0007249745842035,0.0006734934658337,0.0009297808144005,4,0.0014110177628793,0.0005390584793817,9.929781746971924e-05,0.0007177162441363,0.0009462691352178,0.0018158215802768,1,0.001680206893956,0.0009810921949995,0.0025135726639923,0.0025536470165231,0.0003921022452088,0.0002505633101698,1691407518.3068235
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003239902011107,0.0004631856780765,0.0004762326114377,0.0005626800541005,0.001245074640357,0.0006546628986888,4,0.0008471749722147,0.0003512999485732,0.0001539560832266,0.0013580422788438,0.0015154486349293,0.0014082694143317,1,0.0009437416714797,0.0002701323640479,0.0014648868096611,0.0017371030089924,0.0002165486757896,0.0002796835727182,1691407518.518206
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000752583336375,0.0014448401219387,0.0002601036075902,0.0006085471666652,0.0002057399046823,0.01308013676591,4,0.0008877652542706,0.0005671481906044,0.0005577426504019,0.0005898636648111,0.002298010612213,0.0014813899645014,1,0.0010691086819536,0.0009977674952294,0.0017260014173923,0.001941967411068,0.0007505938698698,0.0006419695007993,1691407518.7321072
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005841114671595,0.0005388989668983,0.0009309618260034,0.000377584228941,0.0003316704812641,0.0129822415917266,4,0.0009958984916519,0.0002255431598037,0.0009418259537659,0.0009040762447276,0.0020069452346791,0.0008195316687934,1,0.0029170430867683,0.0010064443639065,0.0027154086133304,0.0030606882447228,0.0005053794866769,0.0007206211062139,1691407518.9420643
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0009658494003185,0.0005202737680567,0.0008978064612976,0.0012580706806753,0.0005508309560387,0.0132447524290875,4,0.0007273407005672,0.0003150961262176,0.0012862439425949,0.0013500629534355,0.0027062273810132,0.0002694748025025,1,0.0021707286788858,0.0008683288680968,0.0028801196286488,0.0041994997555891,0.0005519277040938,0.0010685406875717,1691407519.1551824
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004472601558469,0.0006495791831178,0.0006312425548885,0.0005371675926361,0.0003360047503007,0.0133595179885909,4,0.0006960159905497,0.000324786722303,0.0012952794060159,0.0009002327821928,0.002454276220444,0.0008091778243522,1,0.0024711890249553,0.0002825918636207,0.0037755695729868,0.005068416013559,0.0005533488311584,0.0004269873968265,1691407519.377313
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002737977847295,0.001115159636217,5.918807608383325e-05,0.0005952750873328,0.0001763502157274,0.0011906753451023,4,0.0007267375841425,0.0004277511607241,0.0011337025273403,0.0019746014908636,0.002233974916036,7.112364708065096e-05,1,0.0014952832784265,0.0008566282683045,0.001791454939086,0.0028631169551781,0.0004221990219168,0.0002618230450622,1691407519.5761669
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003290060808548,0.0004800581446424,0.0005671472578004,0.0010854472780889,0.0002173182287312,0.000657083929856,4,0.0009166799356087,0.0005443142565701,0.0002256756820189,0.0007196457385529,0.0012584462191053,0.0003813575497411,1,0.002639565020801,0.0005696850097644,0.0010285038529297,0.0004069781283849,0.0003610080413097,0.0002358705742306,1691407519.789348
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000147818796919,0.0010135655614747,0.000401818582687,0.0006904986760723,8.043933131298691e-05,0.0126516938087671,4,0.0010166947376083,0.0004884976869146,0.0004357539611124,0.0010175397395057,0.0010479992018438,0.0012917613527738,1,0.0021177745239348,0.0009174949122613,0.0010640934333623,0.0015761221280296,0.0002486664391866,0.0008773473648082,1691407520.0029328
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006837957502094,0.000580605826182,0.0001157851196761,0.0002723923539466,0.0004564349916757,0.0134005504946143,4,0.0011662996321724,0.0003347149361753,0.0003900338397259,0.0014313705759735,0.0009365296967011,0.000553337073523,1,0.0013812456128186,0.0007900856887433,0.0030980978608563,0.0044576807845874,0.0006433141072479,0.00060469871461,1691407520.2145505
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006056923818011,0.0009138529970585,0.0003765286640164,0.0002167406113385,0.0002564130046316,0.0135533493714634,4,2.371063471213828e-05,0.0006454981570704,0.0004322592483487,0.0008105982149978,0.0027624446751392,0.0001912735571078,1,0.0014702740723195,0.000210583576789,0.0043145440691845,0.0069018733064528,0.0002690387996995,0.0010918559881258,1691407520.4291475
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006861223991587,3.679940623422053e-05,0.0001424678027752,0.0008687808971066,0.0008174973202437,0.0016137572157136,4,0.0005756773664556,0.0014952412452129,0.000939703546084,0.0028693177823961,0.0097580586927714,0.0003242201322416,1,0.0013577773076851,0.0038973956043613,0.003290039700909,0.0088241548886259,0.0041007959234807,0.0090583156243262,1691407520.6288345
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007895924763207,0.0006212259745513,0.0006794937879998,0.0014456497147371,0.000850831462284,0.012754727858749,4,0.0018894219578039,0.0035303230033728,0.008557504289449,0.0042960290514668,0.0222647726766709,0.0055553209975578,1,0.0063419785070348,0.0166307995755819,0.0033909581457427,0.0067723973338426,0.0044762376685247,0.0143161873129948,1691407520.84378
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002631543144531,0.0008481530407346,0.0008334572406431,0.0013348240648489,0.0013713461339352,0.0119349687423168,4,0.0046626415636261,0.008104200569239,0.0286268009836168,0.0078826307807272,0.0242951963537769,0.0028245962451512,1,0.0063062318814075,0.0252079657171666,0.0046596520265059,0.0065330356011242,0.0025417398158204,0.0023661291452216,1691407521.0520592
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006630692507536,0.0006957938496415,0.000700591355151,0.0017611310970138,0.0016254662446739,0.013375761248012,4,0.0011319372472101,0.0097901769280774,0.0320624833675867,0.0064172207402007,0.0110539865649847,0.0033876681426736,1,0.0076324691342948,0.0305820685099498,0.0043403380602508,0.0151168380412205,0.0044482521482833,0.0066607164266588,1691407521.2613115
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0008384051956976,0.0011982018823991,0.0005386378387695,0.0009599271684058,0.0005639752040405,0.0127340356578466,4,0.0012266182037991,0.0100773029912458,0.0287063484089506,0.0103188631914799,0.0277542637487684,0.0057901733809517,1,0.0084325564138024,0.029753846428497,0.006578860804463,0.0129766990392052,0.0061944167244296,0.0093037449434146,1691407521.4768283
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.000875893970232,0.0009501774456379,0.0008176244510265,0.0007224892703118,0.0012360473430853,0.0131620338501186,4,0.0013014102602143,0.0086852223547201,0.0199898051993483,0.0166251315463533,0.011572265907526,0.0025273950669797,1,0.0108362789951735,0.0295890378532561,0.0066377614282338,0.0113626679544357,0.0077749615139405,0.0087311690511489,1691407521.683318
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0002358075400168,0.0012060766483419,0.0007566004880829,0.0005706340531805,0.0002716884472502,0.013174692469741,4,0.0007327253764339,0.0104497029671931,0.0223234217340834,0.0155054625744649,0.0239185239400506,0.0032663022779845,1,0.0096012781221436,0.0288206863358244,0.006594379083157,0.0123814323088523,0.0086277554894094,0.0085600241735082,1691407521.893916
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004656843923687,0.0005597384185643,0.0005930964521919,0.0007072510417984,0.0006513617923287,0.0125794075099062,4,0.0012217860581748,0.0110445858887743,0.0277996313768879,0.0101577601732507,0.0290023201856148,0.0042991503589145,1,0.0101823869144109,0.030610714362241,0.0074449132258138,0.0121086924670613,0.0080891619789972,0.0084819224786213,1691407522.1107123
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007126601365143,0.0011270732230169,0.000894492546775,0.0005479851108061,0.0007057814511036,0.0011598460373976,4,0.0014362516818507,0.0097734609486707,0.0249746507295095,0.0101277822283754,0.0226320125290821,0.001430638701495,1,0.0087462434884217,0.029715474333259,0.0060904826463877,0.0111874342738236,0.0079626773387776,0.0095750405502967,1691407522.3167422
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006797052716377,0.0010231129398004,0.0009180490649486,0.0010891610072953,0.0004296483482942,0.0120957597104758,4,0.0017793502489044,0.0079300694753386,0.0147900989161815,0.0189578131783342,0.0117932316285037,0.005457582847472,1,0.0098957384991727,0.0291885580852305,0.0068667028770798,0.0115121297555169,0.0095060648693866,0.0101627772024516,1691407522.5417044
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0003123504427036,0.0005976927982141,0.000753108001411,0.0010028170132719,0.0011287271558321,0.001193190984058,4,0.0014601662983397,0.0093661636100191,0.0179673856016558,0.0168795458726978,0.0160820570880862,0.0044960005826816,1,0.0091280936250306,0.0299604821240783,0.006307385380616,0.0129610740064364,0.008676142170736,0.007832055663986,1691407522.7396476
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007418925976924,0.0008347424481476,0.0016306135297548,0.000495011202846,0.0005341506265239,0.0130563813716773,4,0.0023577004027659,0.0123536402471716,0.0250631591610859,0.0091608060410019,0.0409193765523788,0.0036734035663605,1,0.0082863977951552,0.0294545604495944,0.0063163772292074,0.013276509871085,0.0091665750009166,0.008571903699805,1691407522.954989
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004857889722988,0.0008536917472765,0.0006458995743715,0.0008236585032774,0.0004439525647339,0.013957396443097,4,0.0016744671719873,0.0105690481198191,0.0219796161040251,0.0092122002695489,0.0280163839813522,0.0061782435624246,1,0.0085340615732542,0.0290341499671914,0.0062604667177938,0.0122525145222928,0.0095280200012195,0.0092724467390659,1691407523.164205
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004006942910119,0.0005278068159494,0.0006033387802758,0.0006673475391159,0.0011103524936129,0.0125848692117467,4,0.0019588170468795,0.0084638816546211,0.012506002881383,0.0151032077702983,0.0136166318988665,0.0109036985345429,1,0.0100757697888118,0.0291423692163325,0.0066931357876616,0.0110141377472123,0.0097531953906398,0.0097487740916579,1691407523.371483
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0005363706789106,0.0007697143274547,0.0004524212340286,0.0007173287252136,0.0006648050352865,0.0139492970949193,4,0.001788689899125,0.0094681099853528,0.0135082197517189,0.0166413440880793,0.0152798660261346,0.0108016790129857,1,0.009603666295645,0.0303321675670265,0.0067888708682083,0.01176966298747,0.0090299731900095,0.0095719427214947,1691407523.5860178
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0007014574602526,0.0008985701233341,0.0004698399184921,0.0004652298817153,0.000834877160349,0.0007311557759551,4,0.0028173759974215,0.0136446868953698,0.0236528518243444,0.0072022447956579,0.0436446799317397,0.001740173933865,1,0.0083998390590836,0.0303527904837931,0.0060657012496557,0.0121532672843767,0.0081582837581623,0.0085336391789615,1691407523.7938032
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0006042549092841,0.0008070326764302,0.0003683243965557,0.000971358050834,0.0011765469945812,0.0120825333689365,4,0.0029071626673798,0.0121006190676715,0.0222628890996442,0.0082608307752294,0.0300734694859541,0.0079372575663892,1,0.0104317492374391,0.029581597879591,0.0056352155892604,0.0120140612572955,0.009307875672843,0.011131667590595,1691407524.0026553
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0004603095977911,0.0014421201473558,0.0005978657508001,0.0007472558709465,0.000359728922673,0.0131998215384128,4,0.0018356801892659,0.0081351740520488,0.0114363743033818,0.0141977289312801,0.0162137359528245,0.011726711337619,1,0.0111006518302754,0.0283110478201908,0.0067920017387524,0.0111944600855928,0.009171467930128,0.0112914353333852,1691407524.2136583
2,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0010270290422245,0.0008388244881388,0.0007988718651069,0.0008045504731118,0.0007048028934132,0.0007290799972819,4,0.0021098866969744,0.0124971725147185,0.0224164482930995,0.0078083335220347,0.0415796958029455,0.0008165742359069,1,0.0088769661370372,0.0315132339826109,0.006907188794882,0.0107250567355501,0.0088978183439202,0.0103562337277677,1691407524.4259958
